,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore,Energy storage,Energy storage,Fossil Oil
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2025-05-22 19:00:00+02:00,338.750,359.000,,1.000,79.750,1660.000,177.750,5902.750,1425.000,36306.000,3665.750,304.750,673.250,,5043.750,,2.250,6.000,
2025-05-22 20:00:00+02:00,339.500,359.750,,1.000,80.250,2250.250,28.000,6149.250,1533.750,37063.000,1222.750,310.750,709.250,,4400.500,,0.750,5.250,
2025-05-22 21:00:00+02:00,344.250,361.000,,1.000,81.000,2310.500,14.250,6265.250,1708.000,37411.500,345.500,312.500,770.750,,4174.250,,0.750,6.250,
2025-05-22 22:00:00+02:00,344.500,363.250,,1.000,80.500,2952.000,14.000,6323.250,2163.750,37944.750,244.750,314.000,780.500,,3750.500,,1.250,6.750,
2025-05-22 23:00:00+02:00,345.500,364.000,,1.000,80.000,2676.500,14.000,6234.750,1893.750,38046.000,0.000,316.500,655.500,,3484.750,,1.000,4.000,
2025-05-23 00:00:00+02:00,345.250,364.000,,1.000,80.000,1462.750,59.750,5694.250,1059.250,37216.500,0.000,322.500,512.750,,3239.250,,1.000,5.000,
2025-05-23 01:00:00+02:00,343.250,363.750,,1.000,80.500,682.000,431.250,5561.750,813.250,36595.500,0.000,324.500,402.750,,3178.500,,0.000,7.750,
2025-05-23 02:00:00+02:00,342.500,364.000,,1.000,80.750,180.500,747.750,5410.750,803.250,35747.500,0.000,322.750,337.500,,3327.000,,0.000,4.000,
2025-05-23 03:00:00+02:00,343.750,364.250,,1.000,81.500,183.750,1642.250,5400.250,732.750,35257.750,0.000,324.750,281.750,,3381.750,,1.000,4.500,
2025-05-23 04:00:00+02:00,345.000,364.000,,1.000,81.500,162.250,1719.000,5411.500,712.000,34733.500,0.000,317.750,227.750,,3499.250,,0.000,28.750,
2025-05-23 05:00:00+02:00,342.500,364.000,,1.000,81.500,163.000,984.000,5506.000,781.500,34818.500,0.000,306.750,201.750,,3537.000,,1.000,28.000,
2025-05-23 06:00:00+02:00,325.000,363.000,,1.000,81.500,1027.500,219.750,5705.000,1237.750,35830.000,502.750,306.250,169.250,,3402.000,,20.000,1.500,
2025-05-23 07:00:00+02:00,323.000,364.500,,1.000,81.750,2321.000,28.000,6055.750,1553.250,36556.750,1835.250,305.250,123.500,,2861.250,,22.000,1.500,
2025-05-23 08:00:00+02:00,322.750,365.750,,1.000,81.250,2648.250,14.250,6087.000,1765.750,36423.250,5046.000,304.750,73.000,,2304.000,,3.250,7.000,
2025-05-23 09:00:00+02:00,326.250,366.500,,1.000,81.500,846.500,15.250,5897.750,1203.250,35580.250,9137.500,303.000,37.250,,2486.500,,1.000,5.750,
2025-05-23 10:00:00+02:00,331.000,367.250,,1.000,82.000,303.250,1149.500,5571.000,768.500,34532.750,12275.750,304.250,35.500,,2534.250,,1.000,5.750,
2025-05-23 11:00:00+02:00,336.750,366.250,,1.000,82.000,294.750,2025.750,5367.000,830.500,33332.250,14473.750,304.000,23.750,,2705.250,,1.750,4.250,
2025-05-23 12:00:00+02:00,339.500,366.000,,1.000,81.750,415.250,2077.500,5275.250,844.250,31686.000,15496.000,302.500,24.750,,2767.500,,0.500,4.750,
2025-05-23 13:00:00+02:00,363.750,365.750,,1.000,82.000,445.000,2305.750,5006.250,761.000,30787.750,15837.000,303.000,27.000,,2666.750,,1.000,5.000,
2025-05-23 14:00:00+02:00,374.500,363.750,,1.000,81.500,157.750,2322.500,4828.250,727.750,31064.000,15412.500,303.750,50.250,,2616.250,,3.750,4.250,
2025-05-23 15:00:00+02:00,373.750,364.250,,1.000,80.500,151.000,2158.500,4813.500,662.000,30058.000,14676.750,305.000,72.500,,2759.000,,0.750,2.500,
2025-05-23 16:00:00+02:00,370.750,365.250,,1.000,79.500,219.000,2186.500,4912.750,660.000,30465.250,13129.250,306.250,144.750,,2995.500,,0.000,20.500,
2025-05-23 17:00:00+02:00,371.500,348.000,,1.000,79.000,387.250,1446.750,5211.000,812.250,31443.500,10717.750,308.500,215.500,,3320.250,,0.250,6.750,
2025-05-23 18:00:00+02:00,373.500,338.500,,1.000,79.000,1357.500,426.000,5647.250,1242.000,33201.000,7448.500,310.750,207.750,,3346.500,,10.000,2.250,
2025-05-23 19:00:00+02:00,372.000,334.750,,1.000,79.000,3009.000,17.500,6053.500,1494.500,35988.000,3820.250,314.750,175.500,,3186.250,,1.750,1.750,
2025-05-23 20:00:00+02:00,370.500,334.000,,1.000,79.000,3183.750,14.000,6118.250,1897.500,36951.750,1311.500,310.250,175.250,,2664.750,,0.750,4.250,
2025-05-23 21:00:00+02:00,369.000,334.000,,1.000,80.000,3246.000,14.000,6210.250,2017.500,37301.250,359.750,313.750,249.000,,2436.500,,0.500,7.000,
2025-05-23 22:00:00+02:00,368.250,333.750,,1.000,80.000,3489.000,14.000,6522.500,2484.500,37397.000,244.000,314.250,215.500,,2401.000,,1.250,5.750,
2025-05-23 23:00:00+02:00,368.750,320.500,,1.000,80.000,3541.250,14.000,6537.500,2480.500,36987.750,0.000,316.000,203.500,,2348.000,,7.000,4.250,
2025-05-24 00:00:00+02:00,368.250,305.000,,1.000,80.000,2776.000,26.750,6069.750,1652.500,36012.500,0.000,320.250,245.250,,2333.000,,2.250,4.250,
2025-05-24 01:00:00+02:00,368.500,305.000,,1.000,80.000,1732.750,60.500,5741.250,1268.500,35333.500,0.000,328.500,351.000,,2335.750,,0.250,10.500,
2025-05-24 02:00:00+02:00,366.000,306.000,,1.000,80.000,853.000,332.250,5592.000,965.250,34917.500,0.000,330.000,425.000,,2420.750,,0.250,6.000,
2025-05-24 03:00:00+02:00,367.250,305.500,,1.000,80.750,164.250,796.000,5432.500,848.750,33478.500,0.000,330.250,442.250,,2877.500,,0.000,3.000,
2025-05-24 04:00:00+02:00,367.750,305.000,,1.000,82.000,116.250,817.250,5312.250,838.000,33034.000,0.000,332.750,467.750,,3481.500,,0.500,6.750,
2025-05-24 05:00:00+02:00,370.250,305.000,,1.000,81.750,114.750,829.750,5242.750,744.750,32828.000,0.000,330.250,463.250,,3844.500,,0.250,18.750,
2025-05-24 06:00:00+02:00,368.250,305.000,,1.000,82.000,120.250,967.000,5166.000,726.750,32879.500,483.250,328.750,463.500,,4077.500,,1.250,3.250,
2025-05-24 07:00:00+02:00,369.250,305.000,,1.000,81.750,112.500,1098.750,5125.750,723.750,32762.000,1748.250,330.750,531.500,,4075.750,,11.500,3.500,
2025-05-24 08:00:00+02:00,367.500,306.000,,1.000,82.000,412.500,1280.000,5137.750,917.000,31412.500,4854.750,323.250,676.250,,3490.750,,0.500,9.250,
2025-05-24 09:00:00+02:00,369.500,305.500,,1.000,81.500,625.000,1921.250,4961.250,898.500,29399.750,8493.500,320.750,726.250,,3465.750,,2.500,6.250,
2025-05-24 10:00:00+02:00,367.250,306.000,,1.000,81.750,347.750,2194.000,4787.250,634.750,28034.750,11168.000,309.250,684.500,,4428.500,,2.750,17.750,
2025-05-24 11:00:00+02:00,368.500,306.250,,1.000,82.000,289.250,2331.000,4626.750,646.000,26380.250,13167.250,306.500,666.000,,5198.500,,2.750,4.500,
2025-05-24 12:00:00+02:00,368.250,305.000,,1.000,82.000,222.250,1720.250,4476.500,898.750,25239.000,10154.500,306.250,658.500,,3630.000,,10.000,7.250,
2025-05-24 13:00:00+02:00,368.000,306.000,,1.000,82.000,201.500,2480.000,4376.000,667.250,24148.500,9944.000,307.000,690.500,,3875.750,,0.750,8.000,
2025-05-24 14:00:00+02:00,368.250,306.000,,1.000,81.500,362.500,2669.750,4246.000,623.000,23590.500,9282.500,307.500,654.000,,4079.250,,3.750,2.250,
2025-05-24 15:00:00+02:00,365.000,306.250,,1.000,82.000,322.250,2602.500,4308.750,620.750,23589.500,11970.500,309.000,701.250,,6979.500,,7.000,6.000,
