,Biomass,Energy storage,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,
2025-04-13 08:00:00+02:00,86.000,0.000,766.000,0.000,459.000,,12.000,2402.000,515.000,357.000,291.000,1535.000,,1210.000
2025-04-13 09:00:00+02:00,84.000,17.000,783.000,0.000,1.000,3.000,12.000,2402.000,516.000,749.000,290.000,1334.000,,1098.000
2025-04-13 10:00:00+02:00,82.000,78.000,788.000,0.000,,7.000,12.000,2400.000,542.000,1483.000,285.000,1074.000,,946.000
2025-04-13 11:00:00+02:00,84.000,53.000,961.000,0.000,38.000,5.000,11.000,2415.000,573.000,2312.000,285.000,819.000,,887.000
2025-04-13 12:00:00+02:00,77.000,42.000,747.000,0.000,,200.000,9.000,2444.000,535.000,2662.000,282.000,540.000,,946.000
2025-04-13 13:00:00+02:00,75.000,52.000,800.000,0.000,,295.000,12.000,2445.000,463.000,2534.000,282.000,787.000,,1016.000
2025-04-13 14:00:00+02:00,75.000,0.000,743.000,0.000,,602.000,15.000,2445.000,494.000,2430.000,281.000,1422.000,,1042.000
2025-04-13 15:00:00+02:00,71.000,28.000,726.000,0.000,,495.000,15.000,2444.000,470.000,2319.000,282.000,1576.000,,1102.000
2025-04-13 16:00:00+02:00,73.000,21.000,737.000,0.000,,388.000,15.000,2446.000,486.000,2006.000,276.000,2051.000,,1047.000
2025-04-13 17:00:00+02:00,77.000,1.000,792.000,0.000,,264.000,15.000,2443.000,531.000,1708.000,282.000,2051.000,,1036.000
2025-04-13 18:00:00+02:00,76.000,4.000,865.000,0.000,,10.000,15.000,2447.000,597.000,1084.000,290.000,2061.000,,852.000
2025-04-13 19:00:00+02:00,79.000,1.000,867.000,0.000,,8.000,16.000,2446.000,669.000,456.000,284.000,2126.000,,582.000
2025-04-13 20:00:00+02:00,76.000,12.000,902.000,0.000,569.000,,14.000,2447.000,755.000,21.000,290.000,1938.000,,368.000
2025-04-13 21:00:00+02:00,82.000,39.000,941.000,0.000,576.000,,11.000,2447.000,735.000,0.000,286.000,1753.000,,321.000
2025-04-13 22:00:00+02:00,82.000,13.000,894.000,0.000,2.000,1.000,9.000,2445.000,657.000,0.000,290.000,1704.000,,383.000
2025-04-13 23:00:00+02:00,82.000,28.000,913.000,0.000,64.000,1.000,6.000,2442.000,624.000,0.000,292.000,1356.000,,453.000
2025-04-14 00:00:00+02:00,79.000,0.000,934.000,0.000,,60.000,9.000,2438.000,466.000,0.000,288.000,1495.000,,442.000
2025-04-14 01:00:00+02:00,86.000,54.000,912.000,0.000,,296.000,15.000,2440.000,462.000,0.000,290.000,962.000,,442.000
2025-04-14 02:00:00+02:00,83.000,9.000,934.000,0.000,,265.000,16.000,2444.000,459.000,0.000,290.000,752.000,,488.000
2025-04-14 03:00:00+02:00,89.000,1.000,927.000,0.000,,403.000,15.000,2449.000,458.000,0.000,293.000,540.000,,502.000
2025-04-14 04:00:00+02:00,86.000,0.000,1006.000,0.000,,401.000,12.000,2450.000,492.000,0.000,289.000,501.000,,414.000
2025-04-14 05:00:00+02:00,85.000,2.000,1154.000,0.000,,39.000,9.000,2452.000,515.000,0.000,291.000,615.000,,156.000
2025-04-14 06:00:00+02:00,82.000,51.000,1336.000,0.000,128.000,,11.000,2451.000,575.000,0.000,289.000,402.000,,120.000
2025-04-14 07:00:00+02:00,83.000,20.000,1505.000,0.000,312.000,,12.000,2450.000,615.000,258.000,287.000,255.000,,132.000
2025-04-14 08:00:00+02:00,82.000,22.000,1512.000,0.000,499.000,,12.000,2449.000,621.000,1195.000,279.000,108.000,,149.000
2025-04-14 09:00:00+02:00,84.000,11.000,1309.000,0.000,303.000,,11.000,2450.000,578.000,2748.000,278.000,131.000,,80.000
2025-04-14 10:00:00+02:00,84.000,4.000,999.000,0.000,20.000,58.000,11.000,2450.000,524.000,4372.000,279.000,141.000,,52.000
2025-04-14 11:00:00+02:00,81.000,12.000,884.000,0.000,,474.000,11.000,2449.000,463.000,5457.000,274.000,115.000,,52.000
2025-04-14 12:00:00+02:00,80.000,4.000,813.000,0.000,,606.000,11.000,2448.000,424.000,6162.000,271.000,62.000,,53.000
2025-04-14 13:00:00+02:00,79.000,3.000,800.000,0.000,,600.000,11.000,2448.000,459.000,6489.000,270.000,12.000,1.000,75.000
2025-04-14 14:00:00+02:00,77.000,36.000,818.000,0.000,,596.000,12.000,2447.000,455.000,5879.000,263.000,,16.000,102.000
2025-04-14 15:00:00+02:00,82.000,10.000,871.000,0.000,,543.000,15.000,2447.000,413.000,4915.000,255.000,,13.000,154.000
2025-04-14 16:00:00+02:00,84.000,10.000,952.000,0.000,,33.000,16.000,2448.000,427.000,3879.000,258.000,22.000,0.000,218.000
2025-04-14 17:00:00+02:00,78.000,39.000,1150.000,0.000,24.000,5.000,17.000,2447.000,459.000,3003.000,260.000,85.000,,273.000
2025-04-14 18:00:00+02:00,76.000,29.000,1473.000,0.000,498.000,,9.000,2445.000,513.000,1890.000,265.000,150.000,,234.000
2025-04-14 19:00:00+02:00,76.000,39.000,1795.000,0.000,357.000,,3.000,2445.000,540.000,740.000,265.000,179.000,,153.000
2025-04-14 20:00:00+02:00,78.000,61.000,1874.000,0.000,509.000,,1.000,2438.000,548.000,33.000,261.000,247.000,,152.000
2025-04-14 21:00:00+02:00,76.000,47.000,1481.000,0.000,546.000,,6.000,2426.000,549.000,0.000,263.000,208.000,,270.000
2025-04-14 22:00:00+02:00,77.000,27.000,962.000,0.000,61.000,2.000,13.000,2425.000,518.000,0.000,262.000,167.000,,397.000
2025-04-14 23:00:00+02:00,78.000,33.000,836.000,0.000,266.000,,15.000,2427.000,509.000,0.000,266.000,207.000,,555.000
2025-04-15 00:00:00+02:00,86.000,40.000,801.000,0.000,129.000,,15.000,2431.000,416.000,0.000,268.000,239.000,,740.000
2025-04-15 01:00:00+02:00,84.000,10.000,771.000,0.000,,40.000,13.000,2432.000,397.000,0.000,265.000,289.000,,1032.000
2025-04-15 02:00:00+02:00,82.000,1.000,772.000,0.000,,210.000,9.000,2432.000,425.000,0.000,269.000,372.000,,1088.000
2025-04-15 03:00:00+02:00,83.000,14.000,793.000,0.000,,209.000,9.000,2434.000,408.000,0.000,268.000,394.000,,1219.000
2025-04-15 04:00:00+02:00,83.000,10.000,785.000,0.000,,209.000,9.000,2440.000,413.000,0.000,270.000,461.000,,1202.000
2025-04-15 05:00:00+02:00,79.000,19.000,866.000,0.000,,34.000,13.000,2441.000,442.000,0.000,269.000,538.000,,1069.000
2025-04-15 06:00:00+02:00,78.000,38.000,1012.000,0.000,,10.000,15.000,2441.000,509.000,0.000,266.000,659.000,,1016.000
2025-04-15 07:00:00+02:00,82.000,59.000,1037.000,0.000,77.000,,17.000,2441.000,555.000,213.000,262.000,628.000,,957.000
2025-04-15 08:00:00+02:00,82.000,82.000,992.000,0.000,58.000,3.000,16.000,2445.000,561.000,946.000,266.000,483.000,,710.000
2025-04-15 09:00:00+02:00,84.000,26.000,824.000,0.000,,7.000,12.000,2446.000,532.000,2014.000,259.000,470.000,,577.000
2025-04-15 10:00:00+02:00,82.000,27.000,774.000,0.000,,10.000,8.000,2444.000,474.000,2850.000,257.000,608.000,,620.000
2025-04-15 11:00:00+02:00,83.000,59.000,798.000,0.000,,307.000,6.000,2441.000,423.000,2372.000,252.000,568.000,,575.000
2025-04-15 12:00:00+02:00,82.000,57.000,985.000,0.000,,31.000,6.000,2440.000,381.000,2465.000,241.000,203.000,,559.000
2025-04-15 13:00:00+02:00,81.000,3.000,716.000,0.000,,580.000,6.000,2441.000,416.000,2622.000,241.000,260.000,,526.000
2025-04-15 14:00:00+02:00,80.000,45.000,684.000,0.000,,601.000,7.000,2440.000,424.000,2357.000,235.000,184.000,,652.000
2025-04-15 15:00:00+02:00,85.000,13.000,719.000,0.000,,590.000,7.000,2441.000,402.000,2518.000,240.000,44.000,,566.000
2025-04-15 16:00:00+02:00,84.000,1.000,897.000,0.000,,285.000,10.000,2437.000,393.000,2504.000,244.000,,15.000,537.000
2025-04-15 17:00:00+02:00,85.000,8.000,1160.000,0.000,,147.000,12.000,2429.000,433.000,2233.000,244.000,,29.000,454.000
2025-04-15 18:00:00+02:00,85.000,27.000,1683.000,0.000,29.000,6.000,12.000,2430.000,486.000,1320.000,241.000,,29.000,516.000
2025-04-15 19:00:00+02:00,84.000,44.000,1760.000,0.000,475.000,,12.000,2430.000,509.000,437.000,244.000,3.000,8.000,528.000
2025-04-15 20:00:00+02:00,83.000,80.000,1704.000,0.000,616.000,,12.000,2429.000,543.000,50.000,243.000,,24.000,489.000
2025-04-15 21:00:00+02:00,82.000,57.000,1721.000,0.000,554.000,,9.000,2430.000,544.000,0.000,246.000,13.000,6.000,600.000
2025-04-15 22:00:00+02:00,86.000,28.000,1669.000,0.000,67.000,4.000,5.000,2431.000,515.000,0.000,262.000,80.000,,675.000
2025-04-15 23:00:00+02:00,86.000,8.000,1352.000,0.000,42.000,3.000,9.000,2430.000,490.000,0.000,265.000,762.000,,664.000
2025-04-16 00:00:00+02:00,81.000,10.000,927.000,0.000,,10.000,17.000,2429.000,494.000,0.000,266.000,986.000,,668.000
2025-04-16 01:00:00+02:00,84.000,37.000,892.000,0.000,48.000,4.000,17.000,2430.000,455.000,0.000,264.000,1104.000,,643.000
2025-04-16 02:00:00+02:00,83.000,0.000,855.000,0.000,,10.000,15.000,2431.000,459.000,0.000,263.000,1254.000,,616.000
2025-04-16 03:00:00+02:00,82.000,6.000,904.000,0.000,,575.000,11.000,2432.000,436.000,0.000,252.000,1694.000,,539.000
2025-04-16 04:00:00+02:00,80.000,8.000,1104.000,0.000,,603.000,8.000,2435.000,443.000,0.000,249.000,1735.000,,502.000
2025-04-16 05:00:00+02:00,76.000,44.000,1525.000,0.000,2.000,31.000,8.000,2438.000,451.000,0.000,254.000,1471.000,,444.000
2025-04-16 06:00:00+02:00,70.000,64.000,1760.000,0.000,409.000,,8.000,2437.000,510.000,0.000,263.000,1573.000,,397.000
2025-04-16 07:00:00+02:00,71.000,68.000,1843.000,0.000,500.000,,8.000,2436.000,569.000,46.000,262.000,1557.000,,284.000
2025-04-16 08:00:00+02:00,69.000,48.000,1984.000,0.000,420.000,,8.000,2438.000,611.000,448.000,264.000,1374.000,,209.000
2025-04-16 09:00:00+02:00,66.000,0.000,2133.000,0.000,15.000,2.000,9.000,2437.000,584.000,802.000,266.000,1298.000,,225.000
2025-04-16 10:00:00+02:00,74.000,2.000,1682.000,0.000,,155.000,10.000,2437.000,516.000,1423.000,262.000,1505.000,,296.000
2025-04-16 11:00:00+02:00,77.000,2.000,1402.000,0.000,,279.000,11.000,2437.000,480.000,2136.000,272.000,1471.000,,280.000
2025-04-16 12:00:00+02:00,76.000,15.000,1289.000,0.000,,67.000,10.000,2438.000,516.000,2319.000,278.000,1096.000,,250.000
2025-04-16 13:00:00+02:00,73.000,25.000,1424.000,0.000,,206.000,10.000,2437.000,467.000,2200.000,275.000,836.000,,293.000
2025-04-16 14:00:00+02:00,76.000,23.000,1811.000,0.000,,399.000,8.000,2437.000,469.000,2075.000,283.000,562.000,,284.000
2025-04-16 15:00:00+02:00,75.000,6.000,1283.000,0.000,,461.000,9.000,2435.000,494.000,2654.000,279.000,356.000,,213.000
2025-04-16 16:00:00+02:00,77.000,33.000,1703.000,0.000,,214.000,10.000,2437.000,466.000,1960.000,284.000,398.000,,199.000
2025-04-16 17:00:00+02:00,85.000,50.000,2403.000,0.000,,342.000,12.000,2438.000,500.000,1178.000,286.000,504.000,,132.000
2025-04-16 18:00:00+02:00,86.000,13.000,2788.000,0.000,33.000,43.000,12.000,2438.000,565.000,654.000,280.000,463.000,,54.000
2025-04-16 19:00:00+02:00,85.000,35.000,2788.000,0.000,417.000,,12.000,2437.000,598.000,250.000,286.000,427.000,,17.000
2025-04-16 20:00:00+02:00,87.000,29.000,2803.000,0.000,534.000,,12.000,2436.000,613.000,20.000,286.000,257.000,,13.000
2025-04-16 21:00:00+02:00,83.000,0.000,2771.000,0.000,500.000,,12.000,2436.000,644.000,0.000,285.000,245.000,,25.000
2025-04-16 22:00:00+02:00,84.000,8.000,2750.000,0.000,4.000,3.000,12.000,2437.000,623.000,0.000,289.000,220.000,,32.000
2025-04-16 23:00:00+02:00,85.000,7.000,2568.000,0.000,,10.000,12.000,2436.000,599.000,0.000,282.000,111.000,,46.000
2025-04-17 00:00:00+02:00,84.000,62.000,1906.000,0.000,,72.000,13.000,2436.000,575.000,0.000,283.000,15.000,,50.000
2025-04-17 01:00:00+02:00,85.000,19.000,1752.000,0.000,,596.000,13.000,2441.000,550.000,0.000,284.000,2.000,4.000,68.000
2025-04-17 02:00:00+02:00,84.000,3.000,1556.000,0.000,,605.000,13.000,2446.000,537.000,0.000,287.000,,14.000,74.000
2025-04-17 03:00:00+02:00,84.000,4.000,1653.000,0.000,,601.000,13.000,2446.000,499.000,0.000,285.000,,17.000,110.000
2025-04-17 04:00:00+02:00,85.000,5.000,1673.000,0.000,,591.000,12.000,2446.000,504.000,0.000,286.000,,21.000,88.000
2025-04-17 05:00:00+02:00,83.000,10.000,1871.000,0.000,,10.000,9.000,2448.000,564.000,0.000,287.000,,26.000,98.000
2025-04-17 06:00:00+02:00,82.000,32.000,2249.000,0.000,40.000,2.000,6.000,2450.000,641.000,0.000,280.000,,26.000,142.000
2025-04-17 07:00:00+02:00,80.000,26.000,2514.000,0.000,266.000,,5.000,2449.000,717.000,127.000,273.000,,21.000,132.000
2025-04-17 08:00:00+02:00,77.000,32.000,2479.000,0.000,579.000,,7.000,2448.000,760.000,560.000,270.000,,23.000,158.000
2025-04-17 09:00:00+02:00,72.000,39.000,2479.000,0.000,599.000,,8.000,2447.000,738.000,981.000,270.000,,21.000,168.000
2025-04-17 10:00:00+02:00,72.000,3.000,2309.000,0.000,193.000,,9.000,2447.000,662.000,1526.000,265.000,,15.000,138.000
2025-04-17 11:00:00+02:00,75.000,0.000,1834.000,0.000,,1.000,11.000,2445.000,571.000,2643.000,261.000,,10.000,163.000
2025-04-17 12:00:00+02:00,77.000,2.000,1463.000,0.000,,154.000,13.000,2065.000,602.000,3537.000,264.000,,14.000,165.000
2025-04-17 13:00:00+02:00,75.000,51.000,2245.000,0.000,186.000,,13.000,1503.000,568.000,2660.000,272.000,,20.000,199.000
2025-04-17 14:00:00+02:00,80.000,47.000,2389.000,0.000,,332.000,12.000,1483.000,598.000,1999.000,272.000,,22.000,221.000
2025-04-17 15:00:00+02:00,83.000,7.000,2585.000,0.000,,407.000,12.000,1483.000,604.000,1596.000,274.000,,27.000,246.000
2025-04-17 16:00:00+02:00,82.000,6.000,2699.000,0.000,,539.000,12.000,1483.000,582.000,1277.000,277.000,,28.000,239.000
2025-04-17 17:00:00+02:00,80.000,24.000,2910.000,0.000,,328.000,12.000,1485.000,663.000,859.000,272.000,,27.000,263.000
2025-04-17 18:00:00+02:00,80.000,23.000,3271.000,0.000,20.000,51.000,12.000,1486.000,730.000,533.000,275.000,,25.000,281.000
2025-04-17 19:00:00+02:00,80.000,1.000,3246.000,0.000,577.000,,12.000,1485.000,767.000,231.000,278.000,,27.000,277.000
2025-04-17 20:00:00+02:00,80.000,25.000,3209.000,0.000,527.000,,12.000,1484.000,774.000,34.000,277.000,,28.000,228.000
2025-04-17 21:00:00+02:00,82.000,34.000,3228.000,0.000,122.000,,12.000,1484.000,777.000,0.000,279.000,,26.000,159.000
2025-04-17 22:00:00+02:00,83.000,3.000,3238.000,0.000,75.000,,13.000,1484.000,727.000,0.000,294.000,,29.000,111.000
2025-04-17 23:00:00+02:00,81.000,4.000,2818.000,0.000,,10.000,13.000,1483.000,699.000,0.000,300.000,,28.000,122.000
2025-04-18 00:00:00+02:00,80.000,22.000,2317.000,0.000,,10.000,13.000,1482.000,648.000,0.000,296.000,,27.000,141.000
2025-04-18 01:00:00+02:00,78.000,0.000,2202.000,0.000,,191.000,12.000,1483.000,648.000,0.000,299.000,,29.000,170.000
2025-04-18 02:00:00+02:00,80.000,0.000,2088.000,0.000,,211.000,11.000,1483.000,566.000,0.000,301.000,,20.000,197.000
2025-04-18 03:00:00+02:00,79.000,0.000,2124.000,0.000,,211.000,10.000,1483.000,536.000,0.000,301.000,,22.000,186.000
2025-04-18 04:00:00+02:00,82.000,4.000,2116.000,0.000,,210.000,10.000,1483.000,546.000,0.000,298.000,,28.000,183.000
2025-04-18 05:00:00+02:00,83.000,6.000,2081.000,0.000,,22.000,10.000,1484.000,614.000,0.000,302.000,,29.000,120.000
2025-04-18 06:00:00+02:00,82.000,3.000,2311.000,0.000,,10.000,10.000,1485.000,701.000,1.000,300.000,,19.000,77.000
2025-04-18 07:00:00+02:00,82.000,17.000,2534.000,0.000,,9.000,12.000,1489.000,783.000,218.000,299.000,7.000,3.000,64.000
2025-04-18 08:00:00+02:00,79.000,11.000,2529.000,0.000,191.000,,12.000,1486.000,829.000,932.000,297.000,1.000,11.000,56.000
2025-04-18 09:00:00+02:00,82.000,4.000,2443.000,0.000,2.000,5.000,15.000,1486.000,820.000,2027.000,284.000,12.000,,42.000
2025-04-18 10:00:00+02:00,80.000,3.000,2403.000,0.000,32.000,5.000,15.000,1488.000,771.000,3404.000,291.000,36.000,,30.000
2025-04-18 11:00:00+02:00,80.000,4.000,1722.000,0.000,,12.000,17.000,1483.000,666.000,4638.000,285.000,74.000,,35.000
2025-04-18 12:00:00+02:00,80.000,9.000,1126.000,0.000,,392.000,14.000,1482.000,627.000,5628.000,288.000,130.000,,51.000
2025-04-18 13:00:00+02:00,83.000,2.000,979.000,0.000,,602.000,13.000,1481.000,662.000,6400.000,293.000,117.000,,52.000
2025-04-18 14:00:00+02:00,84.000,62.000,950.000,0.000,,599.000,11.000,1481.000,716.000,6247.000,294.000,77.000,,56.000
2025-04-18 15:00:00+02:00,86.000,32.000,896.000,0.000,,426.000,13.000,1481.000,717.000,5664.000,296.000,55.000,,55.000
2025-04-18 16:00:00+02:00,83.000,4.000,1027.000,0.000,,37.000,18.000,1481.000,714.000,4716.000,290.000,102.000,,68.000
2025-04-18 17:00:00+02:00,85.000,7.000,1322.000,0.000,61.000,2.000,19.000,1481.000,776.000,3474.000,297.000,182.000,,103.000
2025-04-18 18:00:00+02:00,84.000,26.000,1593.000,0.000,96.000,,20.000,1483.000,820.000,2029.000,299.000,274.000,,158.000
2025-04-18 19:00:00+02:00,79.000,24.000,1772.000,0.000,462.000,,22.000,1482.000,838.000,761.000,297.000,400.000,,218.000
2025-04-18 20:00:00+02:00,79.000,2.000,1792.000,0.000,482.000,,19.000,1482.000,837.000,54.000,295.000,509.000,,338.000
2025-04-18 21:00:00+02:00,75.000,47.000,1887.000,0.000,513.000,,16.000,1481.000,839.000,0.000,301.000,703.000,,509.000
2025-04-18 22:00:00+02:00,74.000,88.000,1664.000,0.000,392.000,,16.000,1482.000,787.000,0.000,304.000,597.000,,597.000
2025-04-18 23:00:00+02:00,76.000,18.000,1726.000,0.000,63.000,2.000,16.000,1481.000,760.000,0.000,301.000,346.000,,537.000
2025-04-19 00:00:00+02:00,76.000,2.000,1043.000,0.000,,6.000,17.000,1481.000,654.000,0.000,302.000,316.000,,479.000
2025-04-19 01:00:00+02:00,77.000,0.000,857.000,0.000,,9.000,17.000,1480.000,607.000,0.000,302.000,345.000,,419.000
2025-04-19 02:00:00+02:00,78.000,0.000,897.000,0.000,,10.000,16.000,1480.000,544.000,0.000,306.000,368.000,,404.000
2025-04-19 03:00:00+02:00,79.000,15.000,886.000,0.000,,166.000,15.000,1481.000,561.000,0.000,301.000,294.000,,364.000
2025-04-19 04:00:00+02:00,79.000,2.000,894.000,0.000,,211.000,15.000,1481.000,582.000,0.000,298.000,272.000,,379.000
2025-04-19 05:00:00+02:00,78.000,37.000,897.000,0.000,111.000,,15.000,1481.000,561.000,0.000,303.000,258.000,,410.000
2025-04-19 06:00:00+02:00,77.000,4.000,913.000,0.000,94.000,,15.000,1484.000,580.000,9.000,304.000,212.000,,463.000
2025-04-19 07:00:00+02:00,76.000,3.000,931.000,0.000,,6.000,15.000,1485.000,672.000,421.000,303.000,276.000,,574.000
2025-04-19 08:00:00+02:00,76.000,22.000,1148.000,0.000,,7.000,15.000,1485.000,667.000,1338.000,304.000,362.000,,519.000
2025-04-19 09:00:00+02:00,77.000,9.000,958.000,0.000,,51.000,15.000,1484.000,595.000,2584.000,300.000,287.000,,348.000
2025-04-19 10:00:00+02:00,77.000,5.000,709.000,0.000,,108.000,15.000,1483.000,585.000,4336.000,290.000,251.000,,447.000
2025-04-19 11:00:00+02:00,77.000,9.000,695.000,0.000,,160.000,14.000,1482.000,499.000,5701.000,293.000,329.000,,421.000
2025-04-19 12:00:00+02:00,72.000,8.000,701.000,0.000,,604.000,13.000,1481.000,468.000,6542.000,291.000,475.000,,467.000
2025-04-19 13:00:00+02:00,75.000,6.000,687.000,0.000,,605.000,14.000,1479.000,439.000,6857.000,287.000,660.000,,551.000
2025-04-19 14:00:00+02:00,76.000,9.000,688.000,0.000,,600.000,14.000,1479.000,435.000,6687.000,287.000,867.000,,554.000
2025-04-19 15:00:00+02:00,75.000,47.000,704.000,0.000,,595.000,16.000,1478.000,434.000,5748.000,286.000,969.000,,636.000
2025-04-19 16:00:00+02:00,75.000,31.000,652.000,0.000,,565.000,18.000,1479.000,458.000,3968.000,289.000,1335.000,,654.000
2025-04-19 17:00:00+02:00,77.000,31.000,743.000,0.000,36.000,9.000,17.000,1478.000,497.000,2523.000,296.000,1282.000,,768.000
2025-04-19 18:00:00+02:00,80.000,25.000,1045.000,0.000,116.000,1.000,16.000,1480.000,568.000,1345.000,295.000,1361.000,,812.000
2025-04-19 19:00:00+02:00,80.000,29.000,1208.000,0.000,560.000,,15.000,1481.000,648.000,509.000,295.000,1261.000,,698.000
2025-04-19 20:00:00+02:00,78.000,45.000,1579.000,0.000,625.000,,14.000,1482.000,615.000,42.000,296.000,1105.000,,608.000
2025-04-19 21:00:00+02:00,78.000,15.000,1427.000,0.000,573.000,,14.000,1483.000,561.000,0.000,288.000,1082.000,,718.000
2025-04-19 22:00:00+02:00,80.000,17.000,1283.000,0.000,407.000,,15.000,1484.000,520.000,0.000,298.000,1088.000,,845.000
2025-04-19 23:00:00+02:00,79.000,17.000,1310.000,0.000,24.000,5.000,15.000,1483.000,481.000,0.000,296.000,1086.000,,877.000
2025-04-20 00:00:00+02:00,79.000,12.000,1307.000,0.000,,9.000,15.000,1483.000,386.000,0.000,298.000,1017.000,,866.000
2025-04-20 01:00:00+02:00,82.000,0.000,1004.000,0.000,,196.000,16.000,1482.000,387.000,0.000,298.000,1011.000,,792.000
2025-04-20 02:00:00+02:00,82.000,0.000,900.000,0.000,,78.000,16.000,1482.000,396.000,0.000,297.000,931.000,,704.000
2025-04-20 03:00:00+02:00,79.000,0.000,879.000,0.000,,208.000,16.000,1482.000,438.000,0.000,298.000,904.000,,682.000
2025-04-20 04:00:00+02:00,80.000,8.000,848.000,0.000,,139.000,16.000,1482.000,448.000,0.000,296.000,810.000,,610.000
2025-04-20 05:00:00+02:00,82.000,19.000,870.000,0.000,,108.000,16.000,1482.000,419.000,0.000,289.000,731.000,,476.000
2025-04-20 06:00:00+02:00,81.000,20.000,911.000,0.000,78.000,,16.000,1484.000,443.000,11.000,300.000,725.000,,359.000
2025-04-20 07:00:00+02:00,81.000,16.000,890.000,0.000,288.000,,14.000,1485.000,509.000,249.000,305.000,560.000,,247.000
2025-04-20 08:00:00+02:00,79.000,46.000,918.000,0.000,128.000,,14.000,1490.000,504.000,1054.000,293.000,539.000,,186.000
2025-04-20 09:00:00+02:00,81.000,12.000,748.000,0.000,35.000,143.000,13.000,1487.000,470.000,2206.000,293.000,495.000,,105.000
2025-04-20 10:00:00+02:00,80.000,12.000,716.000,0.000,,478.000,15.000,1485.000,508.000,3327.000,287.000,332.000,,70.000
2025-04-20 11:00:00+02:00,78.000,13.000,705.000,0.000,,606.000,19.000,1483.000,585.000,4077.000,290.000,174.000,,88.000
2025-04-20 12:00:00+02:00,78.000,27.000,714.000,0.000,,604.000,23.000,1486.000,551.000,4171.000,293.000,248.000,,84.000
2025-04-20 13:00:00+02:00,77.000,71.000,821.000,0.000,,404.000,26.000,1483.000,494.000,3533.000,289.000,249.000,,122.000
2025-04-20 14:00:00+02:00,81.000,88.000,855.000,0.000,,136.000,25.000,1480.000,455.000,2723.000,289.000,310.000,,137.000
2025-04-20 15:00:00+02:00,78.000,70.000,972.000,0.000,33.000,52.000,23.000,1480.000,434.000,1345.000,289.000,190.000,,124.000
2025-04-20 16:00:00+02:00,78.000,16.000,1222.000,0.000,20.000,5.000,21.000,1480.000,463.000,849.000,292.000,194.000,,127.000
2025-04-20 17:00:00+02:00,75.000,12.000,1561.000,0.000,30.000,3.000,19.000,1478.000,475.000,575.000,294.000,252.000,,148.000
2025-04-20 18:00:00+02:00,72.000,1.000,2527.000,0.000,,10.000,18.000,1479.000,533.000,398.000,298.000,177.000,,133.000
