,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,
2023-01-06 08:00:00+01:00,4702.250,10386.500,406.500,2970.500,6146.750,304.000,26.000,476.500,330.750,1204.500,51.500,2417.000,253.000,125.000,224.500,0.000,797.250,4545.000,27728.000,0.000
2023-01-06 09:00:00+01:00,4691.250,10125.500,410.250,2858.500,6118.750,304.000,25.250,428.250,579.750,1229.250,68.750,2417.000,242.750,118.500,1766.000,0.000,808.250,4327.500,29240.000,0.000
2023-01-06 10:00:00+01:00,4624.250,9969.250,408.750,2849.500,6002.750,304.250,25.000,248.500,1025.000,1253.000,48.500,2417.750,252.750,121.750,3967.250,0.000,802.750,4505.000,29858.750,0.000
2023-01-06 11:00:00+01:00,4578.000,9821.250,407.250,2780.750,5340.000,304.000,24.000,364.250,1039.250,1262.750,57.500,2417.250,253.000,122.750,5862.000,0.000,806.000,5624.750,28931.750,0.000
2023-01-06 12:00:00+01:00,4521.500,10037.250,409.750,2745.750,4776.000,304.000,24.750,71.250,1196.500,1254.000,44.750,2418.750,253.000,123.250,6552.500,0.000,805.750,5732.250,28734.250,0.000
2023-01-06 13:00:00+01:00,4515.000,10271.000,411.000,2516.000,4598.750,304.000,25.000,92.250,1829.250,1244.000,57.750,2415.500,232.250,113.250,5594.750,0.000,808.000,5759.250,28903.000,0.000
2023-01-06 14:00:00+01:00,4538.250,10418.500,406.000,2603.500,5015.750,304.000,25.000,338.000,1167.750,1227.250,57.250,2410.750,230.250,114.000,3421.500,0.000,808.750,5325.500,26828.250,0.000
2023-01-06 15:00:00+01:00,4648.500,10380.750,406.750,3260.750,5949.500,308.500,25.000,966.250,526.750,1216.750,56.500,2414.500,255.750,125.750,1172.000,0.000,802.500,5608.250,23806.500,0.000
2023-01-06 16:00:00+01:00,4812.000,10841.000,410.500,3623.750,6605.250,313.750,26.000,2458.750,99.000,1211.000,87.750,2418.250,258.000,126.000,70.000,0.000,814.500,5974.250,21027.750,0.000
2023-01-06 17:00:00+01:00,4914.750,10901.250,410.250,3821.750,6766.250,313.750,26.000,5896.000,35.750,1200.750,84.750,2417.000,258.000,126.000,4.000,0.000,816.750,6123.250,19778.500,0.000
2023-01-06 18:00:00+01:00,4891.500,10876.000,405.500,3657.750,6181.250,312.000,26.000,4875.000,36.000,1191.750,44.750,2418.000,258.000,126.000,2.250,0.000,816.000,6385.750,19564.750,0.000
2023-01-06 19:00:00+01:00,4861.750,10951.500,404.250,3476.000,5224.500,312.000,26.500,4197.250,70.000,1180.500,41.250,2418.000,258.000,125.500,2.000,0.000,806.750,5789.250,19204.250,0.000
2023-01-06 20:00:00+01:00,4747.250,10867.000,402.750,3412.250,4387.750,312.000,26.250,1608.250,576.750,1177.750,61.250,2416.500,258.250,126.000,2.000,0.000,800.000,5843.000,18764.500,0.000
2023-01-06 21:00:00+01:00,4605.000,10556.500,418.500,3244.000,3079.000,312.000,27.000,717.250,417.500,1167.750,67.750,2415.500,259.000,126.000,2.000,0.000,790.750,5503.000,18544.750,0.000
2023-01-06 22:00:00+01:00,4502.000,10302.500,429.500,3214.000,2621.500,312.000,27.000,709.000,311.250,1169.250,51.000,2415.250,245.250,120.000,2.500,0.000,788.750,4951.500,17542.000,0.000
2023-01-06 23:00:00+01:00,4400.000,9040.000,452.500,2917.000,2193.000,312.000,27.000,110.000,1192.750,1166.750,47.500,2414.500,230.750,112.500,2.000,0.000,782.750,4635.000,16474.500,0.000
2023-01-07 00:00:00+01:00,4352.750,7886.000,474.500,2294.500,2008.000,312.000,27.000,89.000,926.500,1158.000,34.750,2410.250,218.250,107.500,2.000,0.000,768.750,4024.000,15377.750,0.000
2023-01-07 01:00:00+01:00,4340.500,7929.750,417.750,2039.250,1869.250,312.000,27.000,277.250,1667.500,1153.500,23.500,2409.000,206.250,101.750,2.000,0.000,765.750,4152.250,14768.250,0.000
2023-01-07 02:00:00+01:00,4314.500,7356.000,431.250,1960.500,1934.000,312.000,27.000,148.250,2771.000,1143.750,22.000,2409.000,202.000,99.250,2.000,0.000,768.250,4717.000,14872.500,0.000
2023-01-07 03:00:00+01:00,4286.500,6695.250,424.250,1959.000,2002.000,312.250,27.000,82.750,4004.500,1145.500,19.500,2409.500,202.000,98.750,2.000,0.000,764.250,5555.000,14967.750,0.000
2023-01-07 04:00:00+01:00,4285.000,6577.000,421.000,1975.500,2036.000,312.000,27.000,81.500,4451.250,1147.000,20.500,2409.500,202.000,98.000,2.250,0.000,731.750,5891.750,15078.750,0.000
2023-01-07 05:00:00+01:00,4313.500,6179.500,424.500,1985.750,2066.000,312.000,27.000,96.500,4259.750,1146.000,22.750,2408.750,202.000,98.500,2.250,0.000,735.000,6074.500,15186.750,0.000
2023-01-07 06:00:00+01:00,4388.750,6767.500,419.250,2089.500,2118.250,312.000,27.000,123.750,2911.250,1141.750,22.000,2408.000,202.000,99.000,2.000,0.000,735.250,6088.250,15462.250,0.000
2023-01-07 07:00:00+01:00,4540.750,7615.250,419.000,2324.500,2120.750,315.500,28.000,260.500,771.500,1151.250,30.500,2406.250,202.000,98.500,2.750,0.000,742.250,6099.250,16017.000,0.000
2023-01-07 08:00:00+01:00,4704.250,7707.250,417.250,2355.500,2123.000,316.000,27.000,980.250,386.500,1154.250,34.500,2409.000,202.000,100.000,253.500,0.000,754.750,6018.750,16363.750,0.000
2023-01-07 09:00:00+01:00,4749.750,7892.500,426.000,2371.000,2481.500,317.500,26.500,1591.250,474.750,1163.750,41.750,2411.500,202.750,100.250,2367.500,0.000,762.750,5794.750,15876.500,0.000
2023-01-07 10:00:00+01:00,4785.000,8029.500,436.750,2413.000,2485.750,319.000,26.000,2500.500,346.750,1173.250,33.750,2414.500,203.250,102.000,5490.750,0.000,768.000,5831.250,15170.500,0.000
2023-01-07 11:00:00+01:00,4705.000,8108.750,467.000,2456.500,2482.000,319.000,25.250,1329.750,841.750,1177.250,24.500,2412.000,208.000,102.500,8244.000,0.000,763.750,5906.250,15133.750,0.000
2023-01-07 12:00:00+01:00,4607.250,7803.250,493.250,2308.750,2456.500,317.250,25.250,323.500,1081.750,1188.750,28.500,2409.250,197.000,98.250,9638.750,0.000,759.000,5929.250,15262.250,0.000
2023-01-07 13:00:00+01:00,4548.250,7588.500,474.750,2204.000,2431.000,318.750,25.000,921.250,762.750,1188.750,30.500,2405.250,195.000,96.750,9230.500,0.000,761.250,6022.250,14933.250,0.000
2023-01-07 14:00:00+01:00,4546.000,7503.000,502.000,2188.500,2404.250,321.500,25.000,673.750,379.500,1175.000,27.500,2403.250,191.500,96.000,6770.250,0.000,755.250,5940.250,15200.750,0.000
2023-01-07 15:00:00+01:00,4594.250,7790.000,457.250,2191.000,2395.750,319.500,25.500,1277.750,123.750,1169.000,32.250,2404.000,193.500,95.250,2835.750,0.000,759.500,6005.500,16160.000,0.000
2023-01-07 16:00:00+01:00,4709.250,8154.750,481.500,2310.000,2433.500,317.000,26.500,2856.500,36.000,1158.500,77.750,2405.000,208.000,102.250,229.000,0.000,779.750,6166.000,18834.000,0.000
2023-01-07 17:00:00+01:00,4783.500,8520.750,493.750,2370.750,2486.250,314.500,27.000,4695.750,87.000,1165.500,94.000,2406.750,210.000,103.000,4.500,0.000,772.000,6267.500,22266.750,0.000
2023-01-07 18:00:00+01:00,4745.500,8439.500,475.500,2340.250,2586.750,314.000,27.000,3153.750,165.000,1166.750,65.000,2410.500,210.000,103.000,2.750,0.000,773.500,6113.000,25405.000,0.000
2023-01-07 19:00:00+01:00,4684.750,7560.250,470.500,2122.000,2650.500,314.000,28.000,1092.500,134.000,1168.000,105.000,2410.750,195.250,96.250,2.000,0.000,774.750,6185.500,26811.750,0.000
2023-01-07 20:00:00+01:00,4570.000,5919.000,485.500,1932.500,2597.750,315.250,27.000,698.750,629.000,1160.500,99.000,2409.500,191.000,94.250,2.000,0.000,783.000,6313.000,27511.250,0.000
2023-01-07 21:00:00+01:00,4474.500,4481.000,497.750,1751.750,2447.250,317.000,27.000,292.500,1506.750,1153.000,68.750,2410.250,191.000,94.250,2.000,0.000,785.500,6405.500,27460.000,0.000
2023-01-07 22:00:00+01:00,4410.750,4452.250,473.500,1739.000,2419.500,317.000,27.500,249.250,1845.000,1157.000,66.500,2410.750,191.000,94.500,2.000,0.000,788.250,6391.250,26705.250,0.000
2023-01-07 23:00:00+01:00,4370.000,4440.500,487.500,1607.250,2379.000,318.750,27.750,25.500,3618.000,1173.250,41.750,2409.750,191.000,95.250,2.000,0.000,790.500,6394.750,26743.750,0.000
2023-01-08 00:00:00+01:00,4333.500,4446.500,537.250,1862.500,2249.000,319.000,28.000,35.750,5825.250,1190.750,80.000,2414.750,183.000,95.500,2.000,0.000,810.500,6970.750,25847.250,0.000
2023-01-08 01:00:00+01:00,4303.250,4450.250,508.750,1679.750,2216.750,320.000,28.000,93.750,6325.250,1199.250,135.000,2416.250,183.000,95.000,2.000,0.000,808.250,7072.250,24864.500,0.000
2023-01-08 02:00:00+01:00,4294.250,4424.500,529.250,1717.500,2274.500,321.000,28.000,67.250,6052.000,1202.250,129.750,2416.250,183.000,95.000,2.000,0.000,804.750,7017.500,23684.000,0.000
2023-01-08 03:00:00+01:00,4284.250,4407.500,508.750,1688.000,2440.000,321.000,28.000,98.250,6319.500,1205.250,57.250,2416.000,183.000,95.000,2.000,0.000,799.000,6748.250,22331.500,0.000
2023-01-08 04:00:00+01:00,4302.250,4404.000,517.500,1728.750,2284.000,321.000,28.000,139.750,6509.500,1200.250,56.750,2415.250,183.000,95.000,2.250,0.000,798.000,6861.250,21562.500,0.000
2023-01-08 05:00:00+01:00,4329.750,4421.500,488.750,1706.000,2211.250,321.000,27.000,95.500,6305.250,1179.250,37.000,2416.250,183.000,95.000,2.250,0.000,790.500,6826.750,20771.000,0.000
2023-01-08 06:00:00+01:00,4378.000,4492.000,440.750,1724.750,2223.000,321.000,26.500,129.500,5009.000,1172.250,64.000,2417.750,183.000,95.000,2.000,0.000,786.000,6671.000,19838.250,0.000
2023-01-08 07:00:00+01:00,4441.000,4508.500,443.500,1735.500,2270.500,321.000,26.250,114.500,2989.500,1181.000,67.250,2417.500,183.000,95.000,2.750,0.000,790.000,6467.750,19882.250,0.000
2023-01-08 08:00:00+01:00,4521.000,4592.000,416.000,1903.000,2294.500,321.000,26.500,93.500,2173.750,1183.750,85.000,2417.500,183.000,95.000,180.500,0.000,789.750,6111.750,20359.500,0.000
2023-01-08 09:00:00+01:00,4566.250,5596.750,441.000,2012.750,2330.500,321.000,26.000,98.750,681.000,1177.750,62.000,2418.250,183.000,95.000,1090.750,0.000,807.000,6027.000,20720.000,0.000
2023-01-08 10:00:00+01:00,4607.250,6497.250,435.500,2187.000,2353.000,321.000,25.250,279.000,506.000,1179.500,54.750,2417.500,184.000,95.500,2901.000,0.000,806.500,6158.000,19529.000,0.000
2023-01-08 11:00:00+01:00,4617.750,7277.500,413.750,2300.750,2367.750,321.000,25.000,1470.750,318.250,1183.000,72.000,2415.750,199.500,101.750,4574.000,0.000,806.500,6044.750,18723.500,0.000
2023-01-08 12:00:00+01:00,4569.000,7475.750,410.250,2334.750,2364.500,320.750,24.500,599.000,563.500,1167.750,45.000,2414.750,211.500,107.000,5095.250,0.000,796.750,5749.500,18369.500,0.000
2023-01-08 13:00:00+01:00,4525.750,7556.750,414.250,2182.000,2361.000,321.000,24.000,285.500,806.250,1145.000,46.000,2411.750,196.750,101.000,4461.750,0.000,797.250,5766.250,17370.250,0.000
2023-01-08 14:00:00+01:00,4517.750,7997.500,422.750,2340.000,2367.500,320.500,24.000,307.500,534.500,1138.750,53.250,2410.500,216.250,109.500,3058.000,0.000,798.750,5421.250,16606.250,0.000
2023-01-08 15:00:00+01:00,4610.750,8193.250,435.750,2458.500,2400.250,321.000,24.000,2353.750,161.250,1142.000,60.750,2409.750,231.750,117.000,1276.500,0.000,805.500,5395.000,16024.000,0.000
2023-01-08 16:00:00+01:00,4710.000,8378.000,483.000,2561.750,2286.250,319.250,24.000,2789.000,375.750,1146.500,42.000,2409.750,241.000,120.250,119.000,0.000,814.250,5832.000,17346.250,0.000
2023-01-08 17:00:00+01:00,4780.500,8424.750,532.000,2548.000,2311.750,319.000,24.000,5294.000,80.250,1144.000,83.500,2409.750,241.000,112.750,2.750,0.000,808.750,5821.250,18587.750,0.000
2023-01-08 18:00:00+01:00,4804.750,8424.000,502.000,2526.500,2209.250,319.000,25.000,6155.000,62.750,1149.750,91.250,2409.750,241.000,119.750,2.000,0.000,805.500,5769.000,19057.750,0.000
2023-01-08 19:00:00+01:00,4809.750,8508.000,473.500,2572.750,2202.250,319.000,24.750,5424.000,60.000,1159.250,101.250,2410.250,241.000,121.000,2.250,0.000,798.500,5887.000,18600.750,0.000
2023-01-08 20:00:00+01:00,4679.750,8601.500,472.500,2573.250,2191.000,319.000,25.000,4553.500,171.500,1155.000,100.250,2409.750,241.000,121.250,3.000,0.000,807.750,6115.000,18759.500,0.000
2023-01-08 21:00:00+01:00,4563.750,8960.250,508.500,2499.500,2203.000,319.000,25.250,2347.000,72.500,1151.000,77.750,2409.000,228.000,115.750,2.000,0.000,808.000,5988.500,18880.250,0.000
2023-01-08 22:00:00+01:00,4475.750,8985.500,535.500,2449.500,2160.750,320.750,26.000,744.000,330.250,1150.000,52.500,2409.250,225.750,116.000,2.000,0.000,805.500,6050.500,19243.250,0.000
2023-01-08 23:00:00+01:00,4399.250,8605.250,537.000,2260.250,2136.500,321.000,26.750,31.500,3742.000,1148.000,69.500,2409.000,201.500,105.500,2.000,0.000,798.000,6202.000,20052.000,0.000
2023-01-09 00:00:00+01:00,4324.750,7483.250,565.500,2178.000,2144.000,322.250,27.000,4.000,6101.250,1140.250,38.250,2409.500,189.250,96.500,2.000,0.000,809.750,6070.750,20832.000,0.000
2023-01-09 01:00:00+01:00,4290.000,6141.250,525.000,2093.000,2147.250,323.000,26.250,119.500,6531.750,1134.750,52.500,2409.500,188.000,93.000,2.000,0.000,812.750,6191.250,20777.500,0.000
2023-01-09 02:00:00+01:00,4252.750,5969.500,530.750,2123.500,2143.750,323.000,26.000,133.000,6559.750,1131.500,29.250,2408.250,188.000,93.000,2.500,0.000,811.750,6210.000,20831.750,0.000
2023-01-09 03:00:00+01:00,4243.250,6529.750,527.750,2045.000,2196.250,323.000,26.000,134.500,6559.750,1134.250,35.750,2411.000,188.000,93.750,2.500,0.000,802.750,6099.750,20415.500,0.000
2023-01-09 04:00:00+01:00,4266.750,7456.000,529.500,2147.750,2635.750,323.000,25.500,135.000,6418.750,1131.250,54.750,2409.000,188.000,94.000,2.250,0.000,778.250,6191.750,19445.500,0.000
2023-01-09 05:00:00+01:00,4352.500,8800.750,520.000,2362.000,3365.750,323.000,24.250,153.250,5541.250,1146.500,102.750,2407.000,188.000,95.000,2.500,0.000,780.500,5517.000,19415.750,0.000
2023-01-09 06:00:00+01:00,4466.250,11496.250,515.500,2864.500,4431.500,323.000,24.000,558.500,1935.500,1157.750,122.750,2404.250,189.750,95.750,3.250,0.000,773.000,5254.500,19723.250,0.000
2023-01-09 07:00:00+01:00,4639.500,13400.500,497.250,3535.500,5670.500,323.000,23.250,1013.250,392.250,1180.250,64.000,2400.750,205.250,101.000,2.500,0.000,773.500,5040.000,21194.750,0.000
2023-01-09 08:00:00+01:00,4740.000,13621.750,468.750,3638.750,6515.750,323.000,23.000,1442.750,257.750,1197.000,73.500,2395.000,218.750,107.500,151.000,0.000,788.750,4504.750,22424.750,0.000
2023-01-09 09:00:00+01:00,4735.250,13985.500,458.750,3780.250,7154.750,323.000,23.000,2746.250,160.000,1211.500,80.750,2392.750,232.750,114.000,1530.500,0.000,789.500,4401.500,21899.250,0.000
2023-01-09 10:00:00+01:00,4735.500,14268.750,463.000,3831.250,7484.750,323.000,23.000,2510.750,246.000,1229.750,59.750,2396.750,233.000,114.000,3535.250,0.000,790.000,4077.500,21409.750,0.000
2023-01-09 11:00:00+01:00,4689.250,14498.500,477.250,3795.750,7492.750,323.000,23.000,825.750,262.250,1243.250,66.000,2397.500,232.750,114.000,4853.250,0.000,791.750,3788.000,21215.250,0.000
2023-01-09 12:00:00+01:00,4577.750,14592.250,487.000,3949.000,7211.750,323.000,23.000,1094.750,35.750,1244.750,54.250,2399.000,219.500,107.750,5102.250,0.000,801.000,3232.500,19665.500,0.000
2023-01-09 13:00:00+01:00,4594.750,14681.250,512.250,3938.250,7978.000,322.500,23.000,1595.250,65.500,1240.000,42.750,2395.000,218.250,107.500,4799.750,0.000,797.750,2577.250,17603.250,0.000
2023-01-09 14:00:00+01:00,4639.000,14663.500,562.750,4209.500,8131.250,319.000,23.000,2847.500,21.000,1255.500,194.500,2393.000,241.000,119.750,3566.250,0.000,801.250,2073.500,15746.250,0.000
2023-01-09 15:00:00+01:00,4679.750,14509.750,548.250,4402.000,8183.250,319.000,23.750,3530.500,6.000,1276.000,297.250,2396.750,244.000,121.000,1507.750,0.000,793.000,2087.750,14304.250,0.000
2023-01-09 16:00:00+01:00,4794.250,14367.750,541.000,4345.000,8346.250,319.000,23.250,5708.500,8.250,1297.250,405.250,2397.750,244.250,121.250,139.250,0.000,799.250,1643.250,14715.000,0.000
2023-01-09 17:00:00+01:00,4855.250,14382.750,564.250,4379.250,8255.000,319.000,23.250,7010.500,45.750,1334.750,397.250,2396.750,248.250,120.500,2.750,0.000,805.000,1744.500,15196.500,0.000
2023-01-09 18:00:00+01:00,4872.000,14525.500,555.500,4390.250,8327.750,319.500,24.000,5989.000,30.750,1351.250,318.500,2397.000,248.000,120.750,3.250,0.000,808.250,2184.500,15987.500,0.000
2023-01-09 19:00:00+01:00,4812.250,14771.500,548.750,4272.250,8403.750,322.750,24.000,4518.500,38.000,1370.250,189.750,2393.750,248.000,121.750,2.250,0.000,806.000,2659.750,16478.750,0.000
2023-01-09 20:00:00+01:00,4637.000,14747.000,559.500,4183.250,8170.250,323.000,25.000,2375.500,117.750,1384.750,133.250,2392.750,248.000,122.000,2.250,0.000,805.250,2903.250,17190.750,0.000
2023-01-09 21:00:00+01:00,4527.500,14911.250,546.250,3876.500,7493.750,322.750,25.000,1183.750,94.000,1410.500,223.000,2393.750,247.750,120.500,2.000,0.000,810.000,3475.000,17364.250,0.000
2023-01-09 22:00:00+01:00,4463.250,14880.000,530.000,3493.000,6506.250,323.000,26.000,661.000,859.000,1412.500,307.750,2398.250,243.000,117.750,2.250,0.000,813.250,3930.000,17299.750,0.000
2023-01-09 23:00:00+01:00,4371.000,14722.250,526.250,2901.500,5318.250,323.000,27.000,21.000,2588.000,1407.750,118.000,2397.500,232.500,112.500,2.250,0.000,810.250,4136.250,17193.750,0.000
2023-01-10 00:00:00+01:00,4301.750,14287.750,529.250,2751.250,4703.500,323.000,27.000,123.500,2901.250,1394.250,127.750,2397.750,220.500,104.750,2.000,0.000,768.000,3734.000,17450.000,0.000
2023-01-10 01:00:00+01:00,4263.250,13864.500,481.750,2610.750,3991.000,319.250,27.000,86.750,5096.500,1385.000,58.000,2398.250,205.750,98.250,2.000,0.000,761.750,3319.250,17995.000,0.000
2023-01-10 02:00:00+01:00,4286.500,13413.250,500.000,2653.000,3752.000,317.000,27.000,83.000,5824.750,1367.000,45.000,2394.750,205.250,99.750,2.000,0.000,762.250,3073.750,18318.750,0.000
2023-01-10 03:00:00+01:00,4267.750,13503.750,496.500,2616.750,3746.500,319.000,27.000,83.000,5934.750,1352.750,59.750,2396.000,205.750,99.750,2.250,0.000,766.500,2916.250,18177.250,0.000
2023-01-10 04:00:00+01:00,4281.250,13748.500,502.000,2754.000,3907.500,319.000,26.500,92.000,5732.250,1349.000,40.750,2394.500,205.500,99.500,2.250,0.000,757.500,2879.250,18820.250,0.000
2023-01-10 05:00:00+01:00,4307.750,14450.250,501.250,3187.500,4742.250,319.000,26.000,109.750,3750.000,1349.000,130.250,2396.750,205.750,100.250,2.250,0.000,742.750,2791.000,18607.500,0.000
2023-01-10 06:00:00+01:00,4466.250,15124.750,504.000,3938.750,6696.500,319.000,25.000,1277.000,641.250,1352.750,334.750,2396.750,238.500,115.250,2.500,0.000,735.500,2954.750,18078.250,0.000
2023-01-10 07:00:00+01:00,4706.750,15122.000,487.750,4294.750,7377.750,319.000,25.000,5061.000,47.250,1377.750,610.000,2396.250,252.250,121.250,2.750,0.000,742.500,2859.000,17369.250,0.000
2023-01-10 08:00:00+01:00,4814.000,15127.000,489.250,4446.750,8239.250,314.750,24.000,6382.750,6.500,1384.750,354.000,2394.250,253.000,122.750,174.250,0.000,769.750,2837.000,16595.000,0.000
2023-01-10 09:00:00+01:00,4783.250,15138.500,495.750,4547.000,8330.500,308.250,24.000,4835.500,68.500,1382.500,151.750,2393.000,253.000,122.000,1672.250,0.000,774.500,3566.250,16633.500,0.000
2023-01-10 10:00:00+01:00,4755.250,15121.750,522.500,4279.000,8392.750,306.500,25.000,3236.750,169.750,1390.750,125.000,2392.000,253.000,121.250,3988.000,0.000,771.500,3990.500,16663.250,0.000
2023-01-10 11:00:00+01:00,4702.750,15115.500,528.250,4159.000,8536.500,306.000,25.000,2241.500,85.250,1385.750,202.500,2390.000,253.000,121.750,5601.750,0.000,778.750,4480.000,16605.500,0.000
2023-01-10 12:00:00+01:00,4575.500,15098.500,538.500,4127.500,8625.500,306.000,25.000,1375.000,143.750,1382.500,103.500,2390.500,253.000,122.000,6094.750,0.000,775.750,4848.250,16696.250,0.000
2023-01-10 13:00:00+01:00,4534.500,15084.000,516.250,4219.500,8679.500,306.250,25.000,462.250,128.500,1384.250,45.250,2390.250,253.000,123.000,5342.000,0.000,772.000,5449.750,16756.250,0.000
2023-01-10 14:00:00+01:00,4539.000,15086.000,511.500,4273.500,8709.000,306.000,25.000,1001.000,66.250,1400.750,61.500,2390.000,253.000,122.250,3624.750,0.000,778.000,5342.750,16593.000,0.000
2023-01-10 15:00:00+01:00,4596.750,15065.500,509.750,4413.750,9015.500,306.000,25.000,942.500,201.250,1380.750,49.750,2389.250,253.000,120.750,1572.750,0.000,779.500,5287.750,17325.000,0.000
2023-01-10 16:00:00+01:00,4714.000,14995.250,531.750,4178.500,8891.250,306.000,25.000,604.500,460.750,1365.500,78.500,2390.750,253.000,120.500,161.750,0.000,773.750,5409.500,19775.750,0.000
2023-01-10 17:00:00+01:00,4807.750,15050.250,547.750,4227.250,9014.750,306.000,25.000,1791.500,129.250,1345.750,84.000,2389.250,253.000,120.000,2.000,0.000,778.750,5351.500,23081.500,0.000
2023-01-10 18:00:00+01:00,4781.000,15000.500,546.250,3973.000,8670.500,306.000,26.000,1093.250,260.500,1335.750,79.250,2389.000,248.500,120.000,2.500,0.000,780.000,5535.750,26417.250,0.000
