,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2023-07-03 18:00:00+02:00,36.750,185.000,743.250,36.750,0.000,,0.000,16.000,21.000,,1627.750,27.500,5.000,492.000,20.750,27.000
2023-07-03 19:00:00+02:00,38.000,185.500,768.000,36.750,0.000,,0.000,16.000,21.000,,1627.750,24.250,5.000,148.500,20.750,21.250
2023-07-03 20:00:00+02:00,38.000,184.500,699.500,36.750,0.000,,0.000,16.000,21.500,,1626.750,24.000,4.750,15.500,20.250,11.000
2023-07-03 21:00:00+02:00,37.250,183.250,684.250,36.750,0.000,,0.000,16.000,22.000,,1626.250,24.000,4.000,0.000,20.750,11.250
2023-07-03 22:00:00+02:00,37.500,183.250,665.000,36.250,0.000,,0.000,16.000,20.750,,1626.000,23.250,5.000,0.000,20.750,21.500
2023-07-03 23:00:00+02:00,37.500,183.250,693.750,36.750,0.000,,0.000,16.000,16.750,,1626.250,23.500,5.000,0.000,22.000,27.500
2023-07-04 00:00:00+02:00,37.250,164.000,643.250,36.000,0.000,,0.000,16.000,14.000,,1625.500,24.750,4.000,0.000,21.500,28.750
2023-07-04 01:00:00+02:00,37.500,137.250,682.000,36.500,0.000,,0.000,16.000,14.000,,1625.250,25.250,4.000,0.000,21.000,8.750
2023-07-04 02:00:00+02:00,37.000,134.250,643.750,36.500,0.000,0.000,0.000,15.250,14.000,,1625.750,25.000,4.000,0.000,21.500,18.000
2023-07-04 03:00:00+02:00,35.750,137.500,632.250,36.750,0.000,,0.000,15.500,14.000,,1626.000,25.250,4.000,0.000,21.500,38.250
2023-07-04 04:00:00+02:00,32.750,150.000,628.000,36.500,0.000,,0.000,15.250,14.000,,1624.500,24.000,4.000,1.000,21.500,41.500
2023-07-04 05:00:00+02:00,36.750,155.250,639.500,36.500,0.000,,0.000,15.000,14.000,,1621.500,24.250,4.000,49.250,22.000,23.500
2023-07-04 06:00:00+02:00,36.500,166.500,726.000,36.750,0.000,,0.000,15.000,14.000,,1625.250,26.500,4.000,171.000,21.000,14.000
2023-07-04 07:00:00+02:00,38.000,160.750,787.000,38.750,0.000,,0.000,15.000,14.000,,1623.000,29.500,4.000,378.000,21.250,14.500
2023-07-04 08:00:00+02:00,38.000,159.000,760.000,38.250,0.000,0.000,0.000,15.000,14.000,,1608.500,34.000,3.500,630.500,20.500,5.750
2023-07-04 09:00:00+02:00,37.000,157.500,600.750,38.250,0.000,,0.000,15.000,13.000,,1599.750,45.000,4.250,890.750,20.750,0.000
2023-07-04 10:00:00+02:00,37.000,163.750,753.250,38.000,0.000,,0.000,15.000,13.000,,1575.750,46.500,5.000,1057.000,21.000,0.500
2023-07-04 11:00:00+02:00,37.750,172.250,778.250,34.500,0.000,,0.000,15.000,13.000,,1587.500,48.750,5.000,1230.250,20.500,1.000
2023-07-04 12:00:00+02:00,39.250,231.000,760.000,34.750,0.000,,0.000,15.000,15.250,,1588.500,55.000,4.250,1328.000,20.500,1.500
2023-07-04 13:00:00+02:00,38.250,261.000,750.000,34.750,0.000,,0.000,15.000,17.500,,1588.500,56.250,4.000,1367.750,20.000,2.500
2023-07-04 14:00:00+02:00,36.500,291.500,824.250,35.500,0.000,0.000,0.000,15.000,19.500,,1588.750,55.250,4.250,1315.750,20.250,4.250
2023-07-04 15:00:00+02:00,36.000,319.000,739.250,35.750,0.000,,0.000,15.000,21.000,,1588.000,48.000,4.000,1159.500,20.250,7.250
2023-07-04 16:00:00+02:00,37.250,319.500,584.000,35.750,0.000,,0.000,15.500,21.000,,1588.500,38.750,4.500,1056.500,20.750,18.750
2023-07-04 17:00:00+02:00,38.000,318.000,653.000,36.250,0.000,,0.000,15.000,21.750,,1588.750,33.750,5.000,843.000,21.000,15.750
2023-07-04 18:00:00+02:00,38.000,336.000,702.750,37.000,0.000,,0.000,15.000,22.000,,1583.000,28.500,5.000,491.000,21.000,13.500
2023-07-04 19:00:00+02:00,38.000,357.250,752.500,37.500,0.000,,0.000,15.000,22.000,,1568.750,25.500,5.000,186.500,21.500,16.500
2023-07-04 20:00:00+02:00,38.000,364.750,767.250,35.750,0.000,0.000,0.000,15.000,22.000,,1568.750,24.750,5.000,25.000,21.000,15.500
2023-07-04 21:00:00+02:00,36.750,365.500,709.750,29.500,0.000,,0.000,15.000,22.000,,1568.250,24.250,5.000,0.000,20.750,18.500
2023-07-04 22:00:00+02:00,34.750,362.500,705.250,25.000,0.000,,0.000,15.000,21.750,,1595.500,25.000,5.000,0.000,20.500,21.750
2023-07-04 23:00:00+02:00,37.750,345.250,693.250,34.750,0.000,,0.000,15.000,17.000,,1598.000,24.250,5.000,0.000,21.500,13.750
2023-07-05 00:00:00+02:00,37.750,282.250,655.250,37.500,0.000,,0.000,15.000,15.000,,1597.750,25.000,4.250,0.000,16.500,11.750
2023-07-05 01:00:00+02:00,38.000,250.500,607.750,37.250,0.000,,0.000,15.000,15.000,,1591.000,24.500,4.000,0.000,15.750,11.250
2023-07-05 02:00:00+02:00,38.000,229.250,608.500,37.000,0.000,,0.000,14.750,15.000,,1591.500,23.000,4.000,0.000,16.000,4.500
2023-07-05 03:00:00+02:00,37.000,228.750,609.500,36.500,0.000,0.000,0.000,15.000,15.000,,1594.750,24.000,4.000,0.000,15.750,4.750
2023-07-05 04:00:00+02:00,37.000,231.000,584.000,37.000,0.000,,0.000,15.000,15.000,,1597.500,23.000,4.000,1.000,16.000,3.750
2023-07-05 05:00:00+02:00,37.250,228.750,532.000,37.250,0.000,,0.000,15.000,15.000,,1605.000,23.000,4.000,62.750,16.250,7.500
2023-07-05 06:00:00+02:00,38.250,228.250,526.000,38.000,0.000,,0.000,15.000,16.500,,1608.750,26.000,5.000,286.000,15.500,20.750
2023-07-05 07:00:00+02:00,39.000,230.500,608.250,38.750,0.000,,0.000,15.000,20.250,,1616.750,29.000,4.250,772.250,16.250,22.750
2023-07-05 08:00:00+02:00,39.750,252.500,642.250,38.500,0.000,,0.000,14.750,21.500,,1610.500,33.250,4.000,1376.000,15.500,12.250
2023-07-05 09:00:00+02:00,38.250,262.500,568.500,38.750,0.000,0.000,0.000,15.000,22.000,,1610.750,45.000,4.250,1908.750,15.500,25.750
2023-07-05 10:00:00+02:00,37.750,254.000,388.500,38.750,0.000,,0.000,15.000,22.000,,1608.500,45.250,5.000,2282.750,16.500,29.000
2023-07-05 11:00:00+02:00,36.500,252.000,597.000,38.750,0.000,0.000,0.000,15.000,22.000,,1607.750,47.750,4.000,2401.500,14.000,27.250
2023-07-05 12:00:00+02:00,36.000,253.000,677.500,38.250,0.000,,0.000,15.000,22.000,,1607.500,53.750,4.750,2410.250,15.750,24.750
2023-07-05 13:00:00+02:00,37.250,249.250,644.500,38.250,0.000,,0.000,15.000,22.000,,1606.250,55.250,5.000,2376.250,15.250,19.500
2023-07-05 14:00:00+02:00,37.750,247.250,646.500,38.250,0.000,,0.000,15.000,22.000,,1605.250,54.750,5.000,2310.750,15.500,24.000
2023-07-05 15:00:00+02:00,37.750,265.500,669.000,38.750,0.000,0.000,0.000,15.000,22.000,,1603.750,47.250,6.000,2099.750,15.500,20.750
2023-07-05 16:00:00+02:00,39.000,267.000,665.250,38.000,0.000,,0.000,15.000,22.000,,1604.250,38.000,5.750,1665.000,14.750,15.500
2023-07-05 17:00:00+02:00,39.000,309.250,647.750,38.000,0.000,,0.000,15.000,22.000,,1605.500,33.000,5.000,1104.250,15.000,23.000
2023-07-05 18:00:00+02:00,38.750,322.750,716.500,37.500,0.000,,0.000,15.000,22.000,,1602.000,27.750,5.000,534.500,16.250,7.500
2023-07-05 19:00:00+02:00,38.750,352.000,739.500,38.000,0.000,,0.000,15.000,22.000,,1603.750,24.000,5.000,177.000,16.000,6.750
2023-07-05 20:00:00+02:00,39.000,360.500,688.250,37.500,0.000,,0.000,15.000,22.000,,1603.500,24.500,5.000,20.750,16.250,43.500
2023-07-05 21:00:00+02:00,39.000,360.250,606.000,37.500,0.000,0.000,0.000,15.250,22.000,,1620.000,23.750,5.000,0.000,18.750,82.500
2023-07-05 22:00:00+02:00,38.750,356.250,589.250,37.250,0.000,,0.000,15.000,22.000,,1646.000,23.750,5.000,0.000,19.500,109.000
2023-07-05 23:00:00+02:00,38.000,346.000,608.250,37.000,0.000,,0.000,15.000,19.500,,1674.750,23.500,5.000,0.000,21.000,103.500
2023-07-06 00:00:00+02:00,38.000,254.000,579.500,36.750,0.000,,0.000,15.000,18.000,,1706.500,23.250,4.500,0.000,21.000,95.750
2023-07-06 01:00:00+02:00,37.750,223.500,597.000,37.750,0.000,,0.000,15.000,18.000,,1734.000,23.500,4.000,0.000,20.750,64.500
2023-07-06 02:00:00+02:00,37.250,220.250,573.000,38.000,0.000,,0.000,15.000,18.000,,1764.500,22.500,4.000,0.000,21.000,61.750
2023-07-06 03:00:00+02:00,37.000,224.250,526.750,38.250,0.000,0.000,0.000,15.000,18.000,,1787.250,23.250,4.000,0.000,20.500,69.500
2023-07-06 04:00:00+02:00,37.000,224.250,550.000,37.250,0.000,0.000,0.000,15.000,18.000,,1789.500,22.250,4.000,1.000,20.000,107.750
2023-07-06 05:00:00+02:00,37.000,219.250,582.000,37.000,0.000,,0.000,15.000,18.000,,1778.000,22.250,4.000,60.750,20.000,95.000
2023-07-06 06:00:00+02:00,38.000,269.500,621.750,38.500,0.000,,0.000,14.500,18.000,,1803.250,24.250,4.000,279.750,20.000,79.000
2023-07-06 07:00:00+02:00,39.250,345.750,625.500,37.250,0.000,,0.000,14.000,18.000,,1824.750,27.750,5.000,674.750,21.000,52.500
2023-07-06 08:00:00+02:00,38.750,343.000,538.000,37.500,0.000,,0.000,14.000,15.750,,1834.750,32.000,4.250,1155.250,20.000,40.250
2023-07-06 09:00:00+02:00,38.000,292.500,481.750,36.750,0.000,,0.000,14.000,13.000,,1832.500,42.250,5.000,1602.250,20.250,49.250
2023-07-06 10:00:00+02:00,38.000,255.750,566.500,36.500,0.000,0.000,0.000,14.000,13.000,,1834.250,44.750,5.000,1860.250,20.250,43.500
2023-07-06 11:00:00+02:00,37.750,261.250,630.250,37.500,0.000,,0.000,14.000,13.000,,1832.000,46.750,5.000,1962.750,19.750,61.000
2023-07-06 12:00:00+02:00,38.000,264.000,623.250,38.500,0.000,,0.000,14.000,13.000,,1832.750,52.000,5.000,1976.750,19.750,84.250
2023-07-06 13:00:00+02:00,38.000,257.500,507.750,38.000,0.000,,0.000,14.000,15.500,,1832.000,54.000,5.000,1977.750,20.750,108.500
2023-07-06 14:00:00+02:00,37.250,259.250,344.750,37.500,0.000,,0.000,14.000,19.500,,1831.250,53.000,4.000,1946.000,19.250,90.250
2023-07-06 15:00:00+02:00,37.000,265.500,345.750,36.750,0.000,,0.000,14.000,22.000,,1829.250,46.000,4.000,1755.500,20.500,83.750
2023-07-06 16:00:00+02:00,37.500,262.000,516.750,37.000,0.000,0.000,0.000,14.000,22.000,,1829.750,38.000,4.000,1519.250,19.500,80.250
2023-07-06 17:00:00+02:00,37.250,295.500,609.750,37.250,0.000,,0.000,12.250,22.000,,1830.250,31.750,5.000,1107.000,21.500,60.500
2023-07-06 18:00:00+02:00,38.000,319.000,615.500,37.000,0.000,,0.000,13.000,22.000,,1829.250,26.750,5.000,535.500,20.750,39.000
2023-07-06 19:00:00+02:00,38.250,366.750,689.250,37.000,0.000,,0.000,13.500,22.000,,1828.500,23.750,5.000,155.000,20.500,30.500
2023-07-06 20:00:00+02:00,37.750,366.500,626.000,37.500,0.000,,0.000,14.000,22.000,,1829.500,24.000,4.500,15.250,20.500,49.750
2023-07-06 21:00:00+02:00,39.000,358.250,583.750,37.500,0.000,,0.000,14.000,22.000,,1829.000,23.000,5.000,0.000,20.250,64.750
2023-07-06 22:00:00+02:00,39.000,343.750,546.000,37.750,0.000,0.000,0.000,14.000,22.000,,1829.000,22.500,4.250,0.000,20.500,78.000
2023-07-06 23:00:00+02:00,38.750,344.750,596.750,38.250,0.000,,0.000,14.000,18.500,,1829.250,22.500,4.000,0.000,19.500,70.500
2023-07-07 00:00:00+02:00,38.250,292.500,589.500,37.000,0.000,,0.000,14.000,13.500,,1829.000,26.000,3.500,0.000,19.500,56.750
2023-07-07 01:00:00+02:00,38.250,266.500,634.500,37.500,0.000,,0.000,14.000,13.000,,1831.000,26.500,4.000,0.000,20.000,48.750
2023-07-07 02:00:00+02:00,38.000,268.750,633.750,37.000,0.000,,0.000,14.000,13.000,,1831.250,25.500,4.000,0.000,20.250,49.000
2023-07-07 03:00:00+02:00,38.000,267.000,582.500,37.250,0.000,,0.000,14.000,13.000,,1832.000,26.250,4.000,0.000,20.000,61.250
2023-07-07 04:00:00+02:00,38.000,263.250,561.500,37.750,0.000,0.000,0.000,14.000,13.000,,1832.000,25.000,4.000,0.250,20.000,61.250
2023-07-07 05:00:00+02:00,38.250,301.750,538.250,37.250,0.000,0.000,0.000,14.000,14.500,,1832.000,25.250,3.250,56.750,20.750,51.250
2023-07-07 06:00:00+02:00,39.750,347.500,554.000,37.500,0.000,0.000,0.000,14.000,18.250,,1831.250,26.750,4.000,244.000,20.000,46.750
2023-07-07 07:00:00+02:00,39.250,360.750,698.500,38.000,0.000,0.000,0.000,14.000,19.000,,1831.500,30.500,4.000,629.500,20.000,28.000
2023-07-07 08:00:00+02:00,39.000,350.000,784.500,38.500,0.000,0.000,0.000,13.000,19.000,,1831.250,35.250,4.000,1100.000,21.500,21.500
2023-07-07 09:00:00+02:00,39.000,312.750,699.250,38.250,0.000,,0.000,13.000,19.000,,1830.500,45.500,5.000,1583.250,20.750,20.750
2023-07-07 10:00:00+02:00,38.500,248.000,479.500,39.250,2.500,,0.000,14.000,19.000,,1831.000,47.250,5.000,1958.250,20.750,33.000
2023-07-07 11:00:00+02:00,37.500,241.250,558.750,40.000,0.500,0.000,0.000,14.000,19.000,,1833.000,50.000,5.000,2138.500,18.750,47.750
2023-07-07 12:00:00+02:00,37.750,237.750,713.500,38.000,,0.000,0.000,14.000,19.000,,1832.500,55.250,5.000,2349.500,21.000,51.250
2023-07-07 13:00:00+02:00,37.250,237.250,676.250,38.750,,0.000,0.000,14.000,19.000,,1833.500,57.000,5.000,2418.750,19.750,34.000
2023-07-07 14:00:00+02:00,37.000,260.500,706.500,38.750,,0.000,0.000,14.000,18.000,,1833.250,56.500,5.000,2296.500,19.750,32.000
2023-07-07 15:00:00+02:00,37.000,269.000,807.750,38.250,,0.000,0.000,14.000,18.000,,1831.500,49.500,5.000,2038.000,20.750,30.000
2023-07-07 16:00:00+02:00,37.250,277.000,898.750,38.750,,0.000,0.000,15.000,18.000,,1831.250,40.000,5.000,1660.000,20.000,31.250
2023-07-07 17:00:00+02:00,37.750,280.250,862.000,39.250,,0.000,0.000,15.000,18.000,,1832.250,34.500,5.000,1158.500,19.750,30.250
2023-07-07 18:00:00+02:00,37.750,339.500,866.000,38.250,,0.000,0.000,15.000,18.000,,1834.000,30.000,5.000,560.000,18.750,29.750
2023-07-07 19:00:00+02:00,38.500,347.000,601.750,38.500,,0.000,0.000,14.750,18.000,,1833.000,26.500,5.000,157.750,21.250,27.000
2023-07-07 20:00:00+02:00,38.500,355.750,660.750,38.750,,0.000,0.000,14.000,18.000,,1832.750,25.500,5.000,20.000,20.750,31.250
2023-07-07 21:00:00+02:00,39.000,344.750,710.750,38.750,,0.000,0.000,14.000,18.000,,1832.750,25.750,4.500,0.000,20.250,38.250
2023-07-07 22:00:00+02:00,38.000,342.750,743.500,39.000,,0.000,0.000,14.000,17.750,,1832.750,25.500,4.000,0.000,20.250,27.500
2023-07-07 23:00:00+02:00,38.000,289.750,731.000,38.250,,0.000,0.000,14.000,13.500,,1832.500,25.250,4.000,0.000,19.500,19.250
2023-07-08 00:00:00+02:00,37.000,226.750,627.750,38.250,,0.000,0.000,14.000,13.000,,1833.750,49.250,4.000,0.000,20.250,32.500
2023-07-08 01:00:00+02:00,36.500,224.500,626.000,39.000,,0.000,0.000,14.000,13.000,,1834.500,49.750,4.000,0.000,20.000,57.750
2023-07-08 02:00:00+02:00,36.750,225.500,638.750,37.750,,0.000,0.000,13.250,13.000,,1836.250,48.500,4.000,0.000,19.000,43.000
2023-07-08 03:00:00+02:00,36.250,225.000,655.500,38.250,,0.000,0.000,12.000,13.000,,1837.000,49.250,4.000,0.000,19.500,35.500
2023-07-08 04:00:00+02:00,36.750,220.250,657.250,38.250,,0.000,0.000,12.000,13.000,,1837.000,48.500,4.000,0.250,19.500,25.500
2023-07-08 05:00:00+02:00,37.000,211.500,654.500,38.250,,0.000,0.000,12.250,13.000,,1836.750,48.250,4.000,60.000,20.000,5.750
2023-07-08 06:00:00+02:00,33.500,220.750,643.500,36.750,,0.000,0.000,13.500,13.000,,1838.000,50.500,4.750,299.000,20.000,2.750
2023-07-08 07:00:00+02:00,33.750,225.000,723.500,38.000,,0.000,0.000,13.000,13.000,,1838.000,53.750,4.750,871.250,19.750,0.500
2023-07-08 08:00:00+02:00,33.750,223.500,884.250,37.750,,0.000,0.000,12.750,13.000,,1837.250,58.500,5.000,1546.500,19.750,1.000
2023-07-08 09:00:00+02:00,33.250,222.000,896.250,38.000,,0.000,0.000,12.750,13.000,,1837.500,69.000,5.000,2119.000,19.000,6.750
2023-07-08 10:00:00+02:00,33.000,224.250,843.750,37.500,,0.000,0.000,13.000,13.000,,1837.500,70.500,5.000,2504.000,20.000,13.000
2023-07-08 11:00:00+02:00,33.000,224.250,850.000,36.250,,0.000,0.000,13.000,13.000,,1837.000,72.750,5.000,2664.500,19.500,6.000
2023-07-08 12:00:00+02:00,32.250,224.000,888.500,35.500,0.000,0.000,0.000,13.000,13.000,,1836.750,78.000,4.500,2650.000,20.000,2.500
2023-07-08 13:00:00+02:00,32.000,224.250,710.000,36.250,0.000,,0.000,13.000,13.000,,1836.000,80.750,4.000,2653.000,19.250,2.000
2023-07-08 14:00:00+02:00,31.250,222.250,695.750,35.750,0.000,,0.000,13.000,13.000,,1835.500,79.000,4.000,2547.500,19.750,1.250
2023-07-08 15:00:00+02:00,31.000,223.750,820.750,35.750,0.000,0.000,0.000,13.000,13.000,,1835.500,72.500,5.250,2311.000,18.750,1.000
2023-07-08 16:00:00+02:00,37.000,222.250,857.250,35.500,0.000,,0.000,13.000,13.000,,1835.000,63.000,6.000,1852.250,20.000,2.000
2023-07-08 17:00:00+02:00,37.000,239.250,912.750,37.250,0.000,,0.000,13.000,13.000,,1833.750,58.000,6.000,1238.500,20.250,1.000
2023-07-08 18:00:00+02:00,37.500,308.250,675.500,37.000,0.000,0.000,0.000,13.000,13.000,,1833.500,52.500,6.000,583.000,20.000,1.500
2023-07-08 19:00:00+02:00,38.500,337.000,681.000,38.000,0.000,,0.000,13.000,13.000,,1832.250,49.000,6.000,153.500,20.000,5.250
2023-07-08 20:00:00+02:00,39.000,340.000,660.750,37.500,0.000,,0.000,13.000,13.000,,1831.500,49.500,5.250,19.000,19.250,10.500
2023-07-08 21:00:00+02:00,39.250,318.250,735.000,37.750,0.000,,0.000,13.000,13.000,,1831.000,48.750,5.000,0.000,19.500,21.500
2023-07-08 22:00:00+02:00,39.250,313.250,773.500,38.000,0.000,,0.000,13.000,13.000,,1832.250,48.500,5.000,0.000,18.250,25.750
2023-07-08 23:00:00+02:00,39.750,264.500,746.500,38.250,0.000,,0.000,13.000,13.000,,1832.000,48.500,4.250,0.000,19.000,22.000
2023-07-09 00:00:00+02:00,38.000,238.250,812.000,36.500,0.000,0.000,0.000,12.250,13.000,,1833.750,49.750,4.000,0.000,20.250,19.250
2023-07-09 01:00:00+02:00,37.750,237.250,736.500,37.000,0.000,,0.000,12.500,13.000,,1833.750,49.500,4.000,0.000,18.750,12.250
2023-07-09 02:00:00+02:00,36.500,237.750,727.000,36.250,0.000,,0.000,12.250,13.000,,1834.000,48.250,4.000,0.000,18.750,5.750
2023-07-09 03:00:00+02:00,36.750,237.500,727.250,35.750,0.000,,0.000,12.500,13.000,,1834.000,49.250,4.000,0.000,19.500,3.500
2023-07-09 04:00:00+02:00,37.250,223.000,720.750,36.000,0.000,,0.000,12.000,13.000,,1834.000,48.250,4.000,1.000,18.750,0.750
2023-07-09 05:00:00+02:00,37.250,222.750,697.250,35.750,0.000,,0.000,13.000,13.000,,1833.750,48.500,4.000,69.000,18.500,0.500
2023-07-09 06:00:00+02:00,33.250,222.750,617.000,35.250,0.000,0.000,0.000,12.750,13.000,,1834.000,50.250,4.000,300.750,20.000,0.000
2023-07-09 07:00:00+02:00,33.250,221.000,579.750,36.250,0.000,,0.000,12.000,13.000,,1834.750,53.500,5.000,875.250,19.750,0.000
2023-07-09 08:00:00+02:00,33.250,222.750,607.500,37.250,0.000,,0.000,12.750,13.000,,1845.250,58.250,5.000,1528.250,19.500,0.000
2023-07-09 09:00:00+02:00,33.250,223.750,608.250,35.750,0.000,,0.000,13.000,13.000,,1845.750,68.500,5.500,2067.750,19.750,0.000
2023-07-09 10:00:00+02:00,32.500,224.000,600.250,36.250,0.000,,0.000,13.000,13.000,,1845.250,70.750,6.000,2445.250,19.000,0.000
2023-07-09 11:00:00+02:00,33.000,223.500,589.500,36.000,0.000,,0.000,13.000,13.000,,1844.750,72.500,6.000,2630.750,19.750,0.000
2023-07-09 12:00:00+02:00,32.750,223.250,610.500,37.250,0.000,,0.000,13.750,13.000,,1846.000,78.000,6.000,2628.250,19.000,0.000
2023-07-09 13:00:00+02:00,32.000,222.500,640.500,35.500,0.000,0.000,0.000,14.000,13.000,,1846.500,80.250,6.000,2511.500,19.250,0.000
2023-07-09 14:00:00+02:00,32.000,223.250,582.500,35.250,0.000,,0.000,14.000,13.000,,1845.250,79.500,5.250,2388.250,19.000,0.750
2023-07-09 15:00:00+02:00,32.000,223.750,623.000,36.000,0.000,,0.000,14.000,13.000,,1843.750,72.500,5.000,2171.250,19.000,2.250
2023-07-09 16:00:00+02:00,37.500,238.000,590.500,35.750,0.000,,0.000,14.000,13.000,,1844.250,63.000,5.000,1740.500,18.750,4.750
2023-07-09 17:00:00+02:00,38.750,270.500,635.500,36.250,0.000,,0.000,14.000,13.000,,1844.500,57.250,5.250,1186.250,19.250,4.250
2023-07-09 18:00:00+02:00,37.750,330.500,632.000,36.750,0.000,,0.000,14.000,13.000,,1845.000,53.500,5.000,557.500,19.500,1.500
2023-07-09 19:00:00+02:00,38.750,364.000,661.750,37.000,0.000,0.000,0.000,14.000,13.000,,1843.500,49.250,5.000,159.250,18.750,0.000
2023-07-09 20:00:00+02:00,39.000,364.500,758.750,36.750,0.000,,0.000,14.000,13.500,,1843.750,49.000,5.000,17.000,19.500,3.000
2023-07-09 21:00:00+02:00,39.000,362.750,806.250,36.250,0.000,,0.000,13.250,14.000,,1842.750,49.000,5.000,0.000,19.250,15.500
2023-07-09 22:00:00+02:00,38.750,361.750,823.750,37.250,0.000,,0.000,14.000,14.000,,1841.250,48.500,5.000,0.000,19.250,51.750
2023-07-09 23:00:00+02:00,38.750,342.500,803.000,37.250,0.000,,0.000,13.500,14.000,,1841.750,48.500,5.000,0.000,19.250,105.000
2023-07-10 00:00:00+02:00,38.000,311.250,600.000,37.250,0.000,,0.000,13.000,14.000,,1842.500,49.250,4.750,0.000,21.000,117.500
2023-07-10 01:00:00+02:00,38.250,312.000,577.750,37.500,0.000,0.000,0.000,13.000,14.000,,1844.000,49.750,5.000,0.000,21.250,111.000
2023-07-10 02:00:00+02:00,38.250,311.750,593.750,37.000,0.000,,0.000,13.000,14.000,,1844.750,48.250,5.000,0.000,21.000,104.250
2023-07-10 03:00:00+02:00,37.750,312.000,591.750,35.750,0.000,,0.000,13.000,14.000,,1845.250,49.250,5.000,0.000,20.750,96.250
2023-07-10 04:00:00+02:00,37.250,311.750,589.250,36.000,0.000,,0.000,12.750,14.000,,1845.250,48.250,4.000,1.000,20.750,85.750
2023-07-10 05:00:00+02:00,37.750,310.500,553.750,35.750,0.000,,0.000,12.750,14.000,,1845.000,48.250,4.000,72.250,20.000,60.000
2023-07-10 06:00:00+02:00,38.000,345.500,671.500,36.250,0.000,,0.000,12.000,14.000,,1845.500,50.500,5.000,301.750,19.500,39.000
2023-07-10 07:00:00+02:00,39.500,348.500,773.750,36.750,0.000,0.000,0.000,12.000,14.000,,1844.500,53.750,5.000,790.500,19.500,20.000
2023-07-10 08:00:00+02:00,39.750,348.000,976.500,36.750,0.000,,0.000,13.000,13.750,,1843.500,58.250,5.000,1392.500,20.000,8.000
2023-07-10 09:00:00+02:00,40.000,339.000,1018.750,36.000,0.000,,0.000,12.750,13.000,,1844.500,68.500,5.000,1941.500,19.250,6.500
2023-07-10 10:00:00+02:00,38.500,290.000,974.250,36.750,0.000,,0.000,12.500,13.000,,1844.500,70.500,5.000,2347.250,18.250,14.500
2023-07-10 11:00:00+02:00,37.750,175.500,839.750,37.000,0.000,,0.000,13.750,13.000,,1844.750,72.750,5.000,2578.750,19.750,16.250
2023-07-10 12:00:00+02:00,38.000,184.750,765.250,37.000,0.000,,0.000,14.000,14.750,,1844.500,78.750,5.000,2611.000,19.250,15.000
2023-07-10 13:00:00+02:00,37.500,195.250,869.000,36.500,0.000,,0.000,13.500,16.000,,1843.750,80.250,4.750,2512.500,19.750,14.250
2023-07-10 14:00:00+02:00,37.750,240.250,833.500,38.500,0.000,0.000,0.000,13.750,16.000,,1843.750,79.250,4.250,2289.250,19.000,16.750
2023-07-10 15:00:00+02:00,37.250,280.500,871.000,38.750,0.000,,0.000,14.000,16.000,,1842.750,72.000,4.000,1884.250,19.750,9.500
2023-07-10 16:00:00+02:00,38.000,313.500,847.500,37.000,0.000,,0.000,13.250,14.750,,1842.750,62.750,4.000,1441.000,20.000,7.250
2023-07-10 17:00:00+02:00,37.750,336.250,814.750,37.250,0.000,,0.000,13.000,15.750,,1843.500,59.000,4.000,823.000,20.500,48.000
2023-07-10 18:00:00+02:00,38.000,353.000,794.000,36.500,0.000,,0.000,13.000,16.000,,1843.500,53.000,4.000,362.750,19.750,120.750
2023-07-10 19:00:00+02:00,37.250,352.750,892.750,36.500,0.000,,0.000,13.000,16.000,,1840.750,49.500,4.000,120.500,19.000,65.000
2023-07-10 20:00:00+02:00,37.000,359.750,1084.250,37.250,0.000,0.000,0.000,13.000,16.000,,1841.250,49.000,4.000,10.000,20.250,72.750
2023-07-10 21:00:00+02:00,38.000,361.250,1151.750,36.750,0.000,,0.000,13.000,16.000,,1840.000,49.750,4.000,0.000,19.250,23.000
2023-07-10 22:00:00+02:00,37.250,357.250,1165.000,36.250,0.000,,0.000,13.000,16.000,,1840.250,48.750,4.000,0.000,20.250,11.000
2023-07-10 23:00:00+02:00,37.000,349.500,1051.250,36.000,0.000,,0.000,12.500,16.000,,1840.250,48.500,4.000,0.000,19.750,12.000
2023-07-11 00:00:00+02:00,40.000,364.750,982.500,36.750,0.000,,0.000,12.000,16.000,,1841.500,48.750,4.000,0.000,19.250,16.000
2023-07-11 01:00:00+02:00,40.000,369.000,969.250,36.500,0.000,0.000,0.000,12.000,16.000,,1841.000,48.750,4.000,0.000,17.000,19.500
2023-07-11 02:00:00+02:00,39.000,362.000,928.500,36.500,0.000,0.000,0.000,12.000,16.000,,1840.250,47.250,4.000,0.000,20.250,27.250
2023-07-11 03:00:00+02:00,38.500,369.000,824.750,38.500,0.000,0.000,0.000,12.000,16.000,,1840.750,48.250,4.000,0.000,21.000,25.000
