,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,
2023-03-30 06:00:00+02:00,358.000,2089.000,38.000,164.000,,159.000,4611.000,1065.000,,35016.000,180.000,134.000,9260.000,,
2023-03-30 07:00:00+02:00,358.000,2100.000,39.000,168.000,955.000,,5012.000,2133.000,,34941.000,244.000,131.000,9269.000,,
2023-03-30 08:00:00+02:00,358.000,2096.000,39.000,169.000,1030.000,,5088.000,2223.000,,35183.000,863.000,126.000,9574.000,,
2023-03-30 09:00:00+02:00,358.000,2069.000,38.000,169.000,877.000,,4952.000,1941.000,,35184.000,2292.000,128.000,10058.000,,
2023-03-30 10:00:00+02:00,359.000,2063.000,38.000,169.000,618.000,,4413.000,829.000,,33750.000,3854.000,128.000,10611.000,,
2023-03-30 11:00:00+02:00,356.000,2053.000,39.000,169.000,,215.000,4334.000,765.000,,33021.000,5544.000,130.000,11160.000,,
2023-03-30 12:00:00+02:00,357.000,2029.000,39.000,169.000,,917.000,4205.000,776.000,,32473.000,6886.000,130.000,11235.000,,
2023-03-30 13:00:00+02:00,356.000,2022.000,39.000,169.000,,1216.000,3955.000,510.000,,31584.000,7576.000,127.000,11428.000,,
2023-03-30 14:00:00+02:00,356.000,2004.000,38.000,169.000,,2127.000,3975.000,364.000,,31083.000,7839.000,119.000,11345.000,,
2023-03-30 15:00:00+02:00,354.000,1966.000,38.000,169.000,,2604.000,3976.000,386.000,,30876.000,7662.000,119.000,11047.000,,
2023-03-30 16:00:00+02:00,353.000,1961.000,38.000,169.000,,2618.000,4015.000,374.000,,31066.000,6729.000,120.000,10703.000,,
2023-03-30 17:00:00+02:00,354.000,1980.000,38.000,170.000,,1161.000,4203.000,706.000,,30894.000,4605.000,118.000,10605.000,,
2023-03-30 18:00:00+02:00,353.000,1985.000,38.000,170.000,1012.000,,4792.000,1136.000,,32996.000,2315.000,116.000,9587.000,,
2023-03-30 19:00:00+02:00,339.000,1987.000,38.000,170.000,1567.000,,5324.000,2014.000,,34369.000,691.000,116.000,8176.000,,
2023-03-30 20:00:00+02:00,336.000,1986.000,37.000,168.000,1259.000,,5448.000,1851.000,,34120.000,192.000,116.000,7455.000,,
2023-03-30 21:00:00+02:00,330.000,1994.000,37.000,167.000,1083.000,,5159.000,1407.000,,34081.000,0.000,119.000,8013.000,,
2023-03-30 22:00:00+02:00,331.000,1999.000,37.000,166.000,602.000,,4692.000,898.000,,33974.000,0.000,126.000,9110.000,,
2023-03-30 23:00:00+02:00,335.000,1996.000,38.000,166.000,216.000,,4652.000,1327.000,,33902.000,0.000,126.000,10144.000,,
2023-03-31 00:00:00+02:00,326.000,2037.000,39.000,166.000,,315.000,4507.000,1290.000,,34262.000,0.000,125.000,10836.000,,
2023-03-31 01:00:00+02:00,338.000,2214.000,39.000,166.000,,851.000,3987.000,1430.000,,33841.000,0.000,127.000,11006.000,,
2023-03-31 02:00:00+02:00,342.000,2362.000,39.000,166.000,,910.000,3833.000,1199.000,,33073.000,0.000,128.000,11492.000,,
2023-03-31 03:00:00+02:00,341.000,2471.000,38.000,166.000,,1120.000,3830.000,1477.000,,33228.000,0.000,129.000,11678.000,,
2023-03-31 04:00:00+02:00,341.000,2456.000,39.000,166.000,,1429.000,3839.000,839.000,,33283.000,0.000,134.000,12228.000,,
2023-03-31 05:00:00+02:00,340.000,2372.000,41.000,166.000,,1030.000,4022.000,768.000,,33324.000,0.000,137.000,13164.000,,
2023-03-31 06:00:00+02:00,340.000,2315.000,42.000,168.000,548.000,,4579.000,940.000,,33573.000,182.000,135.000,13977.000,,
2023-03-31 07:00:00+02:00,341.000,2265.000,43.000,170.000,851.000,,5014.000,1170.000,,34149.000,243.000,130.000,14470.000,,
2023-03-31 08:00:00+02:00,341.000,2249.000,44.000,169.000,1002.000,,5189.000,1392.000,,34054.000,781.000,132.000,14804.000,,
2023-03-31 09:00:00+02:00,341.000,2310.000,46.000,169.000,1087.000,,5234.000,1843.000,,34534.000,2054.000,131.000,15023.000,,
2023-03-31 10:00:00+02:00,338.000,2294.000,48.000,169.000,485.000,,5001.000,1878.000,,34490.000,3554.000,126.000,15260.000,,
2023-03-31 11:00:00+02:00,341.000,2215.000,49.000,169.000,157.000,,4837.000,1154.000,,34338.000,4915.000,122.000,15415.000,,
2023-03-31 12:00:00+02:00,344.000,2272.000,50.000,169.000,118.000,,4523.000,1030.000,,33726.000,5631.000,120.000,15522.000,,
2023-03-31 13:00:00+02:00,345.000,2257.000,50.000,170.000,,496.000,4228.000,762.000,,32949.000,6214.000,122.000,15646.000,,
2023-03-31 14:00:00+02:00,344.000,2295.000,51.000,170.000,,473.000,4126.000,649.000,,33167.000,6303.000,117.000,15718.000,,
2023-03-31 15:00:00+02:00,340.000,2242.000,52.000,170.000,,674.000,4101.000,656.000,,32837.000,6067.000,111.000,15732.000,,
2023-03-31 16:00:00+02:00,327.000,2212.000,54.000,168.000,,812.000,4168.000,590.000,,32307.000,5203.000,114.000,15807.000,,
2023-03-31 17:00:00+02:00,331.000,2258.000,55.000,168.000,388.000,,4531.000,1309.000,,32665.000,4042.000,114.000,15923.000,,
2023-03-31 18:00:00+02:00,337.000,2217.000,56.000,167.000,485.000,,4876.000,1761.000,,33069.000,2319.000,116.000,15900.000,,
2023-03-31 19:00:00+02:00,339.000,2213.000,56.000,166.000,1166.000,,5325.000,2191.000,,33739.000,695.000,117.000,15811.000,,
2023-03-31 20:00:00+02:00,340.000,2214.000,56.000,166.000,1091.000,,5425.000,2380.000,,34040.000,201.000,112.000,15563.000,,
2023-03-31 21:00:00+02:00,334.000,2250.000,55.000,166.000,854.000,,5211.000,1483.000,,34182.000,0.000,109.000,15373.000,,
2023-03-31 22:00:00+02:00,328.000,2238.000,55.000,166.000,745.000,,5047.000,988.000,,34572.000,0.000,112.000,15182.000,,
2023-03-31 23:00:00+02:00,328.000,2233.000,54.000,166.000,382.000,,4922.000,900.000,,34834.000,0.000,110.000,15166.000,,
2023-04-01 00:00:00+02:00,346.000,2185.000,53.000,142.000,249.000,,4608.000,1429.000,,34523.000,0.000,95.000,15153.000,,
2023-04-01 01:00:00+02:00,345.000,2177.000,53.000,137.000,,459.000,4310.000,1314.000,,33999.000,0.000,92.000,15027.000,,
2023-04-01 02:00:00+02:00,347.000,902.000,54.000,136.000,,1061.000,4074.000,1070.000,,33238.000,0.000,94.000,14752.000,,
2023-04-01 03:00:00+02:00,347.000,904.000,54.000,136.000,,1424.000,3983.000,765.000,,33094.000,0.000,92.000,14391.000,,
2023-04-01 04:00:00+02:00,349.000,889.000,54.000,136.000,,1571.000,4054.000,439.000,,33059.000,0.000,98.000,14018.000,,
2023-04-01 05:00:00+02:00,348.000,849.000,54.000,135.000,,1495.000,4132.000,360.000,,32608.000,0.000,97.000,13648.000,,
2023-04-01 06:00:00+02:00,349.000,871.000,53.000,136.000,,969.000,4298.000,495.000,,32808.000,178.000,96.000,13104.000,,
2023-04-01 07:00:00+02:00,334.000,876.000,53.000,136.000,,740.000,4444.000,678.000,,33185.000,258.000,100.000,12860.000,,
2023-04-01 08:00:00+02:00,317.000,772.000,52.000,137.000,557.000,,4739.000,1012.000,,33864.000,955.000,74.000,12467.000,,
2023-04-01 09:00:00+02:00,318.000,748.000,52.000,136.000,853.000,,4864.000,1037.000,,34608.000,2524.000,65.000,12146.000,,
2023-04-01 10:00:00+02:00,336.000,746.000,51.000,134.000,679.000,,4807.000,959.000,,34535.000,4266.000,60.000,12138.000,,
2023-04-01 11:00:00+02:00,353.000,765.000,51.000,134.000,51.000,,4540.000,771.000,,34419.000,5511.000,59.000,12203.000,,
2023-04-01 12:00:00+02:00,362.000,530.000,50.000,134.000,,201.000,4282.000,712.000,,34422.000,5993.000,58.000,11965.000,,
2023-04-01 13:00:00+02:00,353.000,476.000,49.000,134.000,,1057.000,4073.000,368.000,,34287.000,6443.000,70.000,11652.000,,
2023-04-01 14:00:00+02:00,357.000,477.000,49.000,134.000,,1453.000,3980.000,235.000,,33955.000,6277.000,77.000,11613.000,,
2023-04-01 15:00:00+02:00,364.000,481.000,50.000,135.000,,1527.000,3940.000,192.000,,34147.000,5933.000,79.000,11165.000,,
2023-04-01 16:00:00+02:00,362.000,499.000,50.000,134.000,,810.000,4036.000,398.000,,34041.000,5167.000,82.000,10382.000,,
2023-04-01 17:00:00+02:00,362.000,672.000,51.000,134.000,77.000,,4272.000,668.000,,34396.000,3781.000,82.000,9467.000,,
2023-04-01 18:00:00+02:00,360.000,850.000,51.000,133.000,820.000,,4709.000,1647.000,,34791.000,2167.000,78.000,8866.000,,
2023-04-01 19:00:00+02:00,359.000,961.000,51.000,133.000,918.000,,5190.000,1715.000,,35651.000,719.000,77.000,8115.000,,
2023-04-01 20:00:00+02:00,359.000,996.000,51.000,133.000,1264.000,,5447.000,2481.000,,35569.000,200.000,79.000,7599.000,,
2023-04-01 21:00:00+02:00,359.000,976.000,52.000,133.000,992.000,,5490.000,1847.000,,35264.000,0.000,87.000,7502.000,,
2023-04-01 22:00:00+02:00,359.000,993.000,52.000,134.000,1350.000,,5482.000,1435.000,,35430.000,0.000,85.000,7482.000,,
2023-04-01 23:00:00+02:00,359.000,981.000,55.000,134.000,2003.000,,5311.000,1314.000,,35350.000,0.000,86.000,7326.000,,
2023-04-02 00:00:00+02:00,364.000,631.000,57.000,134.000,685.000,,4973.000,1533.000,,34692.000,0.000,85.000,7334.000,,
2023-04-02 01:00:00+02:00,365.000,508.000,57.000,134.000,62.000,,4679.000,783.000,,34105.000,0.000,83.000,7632.000,,
2023-04-02 02:00:00+02:00,361.000,492.000,57.000,134.000,,73.000,4528.000,705.000,,33392.000,0.000,82.000,7802.000,,
2023-04-02 03:00:00+02:00,358.000,489.000,56.000,133.000,,419.000,4428.000,453.000,,33269.000,0.000,84.000,7745.000,,
2023-04-02 04:00:00+02:00,363.000,488.000,56.000,136.000,,690.000,4264.000,266.000,,33484.000,0.000,84.000,7716.000,,
2023-04-02 05:00:00+02:00,362.000,487.000,56.000,135.000,,678.000,4269.000,874.000,,33413.000,0.000,79.000,7770.000,,
2023-04-02 06:00:00+02:00,362.000,487.000,57.000,135.000,,385.000,4303.000,575.000,,33665.000,176.000,79.000,8155.000,,
2023-04-02 07:00:00+02:00,364.000,489.000,57.000,134.000,,105.000,4483.000,728.000,,33985.000,261.000,79.000,8319.000,,
2023-04-02 08:00:00+02:00,365.000,488.000,57.000,132.000,,59.000,4693.000,713.000,,34130.000,971.000,79.000,8313.000,,
2023-04-02 09:00:00+02:00,364.000,487.000,58.000,132.000,87.000,,4714.000,916.000,,34157.000,2507.000,82.000,8381.000,,
2023-04-02 10:00:00+02:00,364.000,488.000,57.000,132.000,200.000,,4700.000,793.000,,33598.000,3992.000,81.000,8372.000,,
2023-04-02 11:00:00+02:00,365.000,490.000,57.000,132.000,,75.000,4818.000,566.000,,33374.000,5175.000,81.000,8170.000,,
2023-04-02 12:00:00+02:00,350.000,491.000,57.000,131.000,,531.000,4717.000,842.000,,32683.000,6046.000,81.000,7960.000,,
2023-04-02 13:00:00+02:00,359.000,490.000,57.000,131.000,,1227.000,4546.000,203.000,,32053.000,6483.000,76.000,7558.000,,
2023-04-02 14:00:00+02:00,364.000,491.000,58.000,131.000,,1274.000,4438.000,302.000,,31769.000,6243.000,78.000,7333.000,,
2023-04-02 15:00:00+02:00,363.000,491.000,58.000,131.000,,959.000,4347.000,412.000,,32261.000,5727.000,79.000,7263.000,,
2023-04-02 16:00:00+02:00,365.000,492.000,59.000,131.000,,1226.000,4408.000,362.000,,34423.000,5026.000,76.000,7242.000,,
2023-04-02 17:00:00+02:00,365.000,487.000,59.000,131.000,,407.000,4593.000,1158.000,,35175.000,3826.000,75.000,6850.000,,
2023-04-02 18:00:00+02:00,366.000,606.000,59.000,131.000,185.000,,5191.000,1602.000,,35316.000,2190.000,75.000,6826.000,,
2023-04-02 19:00:00+02:00,365.000,922.000,59.000,131.000,723.000,,5639.000,1694.000,,35490.000,693.000,75.000,6570.000,,
2023-04-02 20:00:00+02:00,365.000,1024.000,59.000,131.000,799.000,,5839.000,1529.000,,35325.000,199.000,72.000,6290.000,,
2023-04-02 21:00:00+02:00,364.000,990.000,58.000,131.000,803.000,,5643.000,1000.000,,35355.000,0.000,72.000,6090.000,,
2023-04-02 22:00:00+02:00,364.000,957.000,57.000,131.000,819.000,,5701.000,1039.000,,35139.000,0.000,64.000,5752.000,,
2023-04-02 23:00:00+02:00,364.000,994.000,56.000,132.000,786.000,,5505.000,841.000,,35362.000,0.000,73.000,5478.000,,
2023-04-03 00:00:00+02:00,364.000,974.000,56.000,132.000,435.000,,5184.000,830.000,,35030.000,0.000,70.000,5236.000,,
2023-04-03 01:00:00+02:00,364.000,979.000,56.000,132.000,,210.000,4941.000,764.000,,34965.000,0.000,66.000,4895.000,,
2023-04-03 02:00:00+02:00,364.000,1072.000,56.000,132.000,,342.000,4744.000,974.000,,35295.000,0.000,66.000,4655.000,,
2023-04-03 03:00:00+02:00,363.000,1016.000,56.000,132.000,,363.000,4615.000,849.000,,35395.000,0.000,66.000,4470.000,,
2023-04-03 04:00:00+02:00,364.000,989.000,56.000,132.000,,382.000,4657.000,553.000,,35550.000,0.000,62.000,4323.000,,
2023-04-03 05:00:00+02:00,364.000,1412.000,56.000,132.000,,310.000,4732.000,491.000,,35605.000,0.000,59.000,4583.000,,
2023-04-03 06:00:00+02:00,364.000,2083.000,55.000,285.000,933.000,,5339.000,1517.000,,35750.000,184.000,60.000,4886.000,,
2023-04-03 07:00:00+02:00,364.000,3007.000,55.000,551.000,1580.000,,5628.000,1872.000,,35874.000,291.000,64.000,5032.000,,
2023-04-03 08:00:00+02:00,367.000,3574.000,55.000,562.000,1270.000,,5644.000,1694.000,,36247.000,1204.000,64.000,4998.000,,
2023-04-03 09:00:00+02:00,372.000,3476.000,55.000,562.000,1006.000,,5549.000,1201.000,,36305.000,3378.000,65.000,4681.000,,
2023-04-03 10:00:00+02:00,372.000,3158.000,55.000,388.000,491.000,,5399.000,510.000,,35989.000,5693.000,59.000,5314.000,,
2023-04-03 11:00:00+02:00,373.000,1618.000,56.000,137.000,213.000,,5272.000,635.000,,35919.000,7449.000,49.000,5611.000,,
2023-04-03 12:00:00+02:00,373.000,1172.000,55.000,137.000,,27.000,5097.000,964.000,,35747.000,8063.000,54.000,5622.000,,
2023-04-03 13:00:00+02:00,370.000,1174.000,55.000,136.000,,442.000,4954.000,869.000,,35811.000,8448.000,48.000,5645.000,,
2023-04-03 14:00:00+02:00,371.000,1211.000,55.000,136.000,,475.000,4854.000,584.000,,35825.000,8487.000,47.000,5603.000,,
2023-04-03 15:00:00+02:00,373.000,1237.000,55.000,137.000,,484.000,4631.000,606.000,,35715.000,8125.000,48.000,5616.000,,
2023-04-03 16:00:00+02:00,374.000,1297.000,55.000,137.000,,513.000,4614.000,536.000,,35636.000,7197.000,51.000,5920.000,,
2023-04-03 17:00:00+02:00,372.000,1485.000,55.000,137.000,,406.000,4643.000,601.000,,35393.000,5679.000,52.000,6101.000,,
2023-04-03 18:00:00+02:00,372.000,2687.000,54.000,137.000,53.000,,5201.000,881.000,,35853.000,3210.000,52.000,6211.000,,
2023-04-03 19:00:00+02:00,371.000,3161.000,53.000,138.000,553.000,,5546.000,1745.000,,35882.000,999.000,50.000,6329.000,,
2023-04-03 20:00:00+02:00,359.000,3399.000,52.000,137.000,879.000,,5607.000,1701.000,,36238.000,226.000,51.000,6664.000,,
2023-04-03 21:00:00+02:00,355.000,2708.000,51.000,137.000,617.000,,5570.000,1131.000,,36571.000,0.000,53.000,7355.000,,
2023-04-03 22:00:00+02:00,355.000,3045.000,50.000,137.000,253.000,,5349.000,682.000,,37127.000,0.000,55.000,7544.000,,
2023-04-03 23:00:00+02:00,355.000,3224.000,49.000,137.000,202.000,,5096.000,607.000,,37046.000,0.000,54.000,7566.000,,
2023-04-04 00:00:00+02:00,344.000,2748.000,37.000,136.000,70.000,,5006.000,661.000,,37106.000,0.000,56.000,7232.000,,
2023-04-04 01:00:00+02:00,353.000,1260.000,37.000,137.000,,336.000,4892.000,776.000,,37231.000,0.000,58.000,6766.000,,
2023-04-04 02:00:00+02:00,339.000,1221.000,36.000,137.000,,266.000,4783.000,676.000,,37329.000,0.000,57.000,6286.000,,
