timestamp,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2024-11-29 15:00:00,21.5,55.0,0.0,70.5,62.25,0.0,113.25,32.25
2024-11-29 16:00:00,21.25,55.0,0.0,71.0,71.75,0.0,114.0,60.0
2024-11-29 17:00:00,22.0,55.0,0.0,31.5,60.75,0.0,114.75,83.5
2024-11-29 18:00:00,22.0,55.0,0.0,93.75,59.25,0.0,114.25,110.0
2024-11-29 19:00:00,22.0,54.75,0.0,57.25,56.5,0.0,114.75,154.0
2024-11-29 20:00:00,22.0,52.0,0.0,25.25,50.5,0.0,114.75,191.5
2024-11-29 21:00:00,22.0,49.5,0.0,30.75,51.75,0.0,114.0,208.75
2024-11-29 22:00:00,21.0,48.75,140.0,25.0,49.0,0.0,115.0,258.75
2024-11-29 23:00:00,21.0,28.5,395.25,25.0,48.25,0.0,115.0,274.75
2024-11-30 00:00:00,21.0,25.0,0.0,26.0,48.0,0.0,115.0,368.0
2024-11-30 01:00:00,21.0,25.0,0.0,26.0,47.75,0.0,115.75,416.0
2024-11-30 02:00:00,21.0,25.0,49.0,26.0,48.25,0.0,115.5,451.75
2024-11-30 03:00:00,21.0,25.0,0.0,26.0,48.0,0.0,115.5,425.75
2024-11-30 04:00:00,21.0,25.0,0.0,26.0,48.5,0.0,115.25,413.25
2024-11-30 05:00:00,21.0,25.0,0.0,26.0,48.0,0.0,115.0,420.5
2024-11-30 06:00:00,21.0,25.0,0.0,47.75,48.0,0.0,104.25,458.25
2024-11-30 07:00:00,21.0,25.0,51.5,48.0,48.0,3.25,101.25,480.5
2024-11-30 08:00:00,21.0,25.0,0.0,48.0,47.0,18.75,104.25,505.0
2024-11-30 09:00:00,21.0,25.0,0.0,37.75,47.0,42.75,103.75,479.75
2024-11-30 10:00:00,21.0,25.5,0.0,37.5,47.0,59.75,102.5,453.5
2024-11-30 11:00:00,21.0,16.75,0.0,44.25,47.0,57.25,103.0,486.25
2024-11-30 12:00:00,21.0,16.0,0.0,43.5,47.0,22.5,104.5,530.75
2024-11-30 13:00:00,21.0,15.75,0.0,37.25,47.0,3.25,104.25,585.0
2024-11-30 14:00:00,21.0,15.25,0.0,31.25,47.25,0.5,104.25,611.25
2024-11-30 15:00:00,21.0,15.5,0.0,25.5,48.75,0.0,104.0,650.25
2024-11-30 16:00:00,21.0,16.0,0.0,25.75,60.5,0.0,104.0,685.25
2024-11-30 17:00:00,21.0,15.0,0.0,25.25,50.25,0.0,103.75,698.75
2024-11-30 18:00:00,21.0,15.0,0.0,31.5,49.0,0.0,104.0,721.5
2024-11-30 19:00:00,21.0,15.0,50.0,31.5,50.25,0.0,104.0,746.25
2024-11-30 20:00:00,21.0,15.0,402.5,26.0,47.75,0.0,98.75,737.5
2024-11-30 21:00:00,21.0,15.0,447.25,38.0,48.0,0.0,103.75,701.25
2024-11-30 22:00:00,21.0,15.0,447.0,31.25,48.0,0.0,104.5,761.5
2024-11-30 23:00:00,21.0,15.0,438.5,26.0,49.0,0.0,68.0,802.25
2024-12-01 00:00:00,21.0,15.0,218.5,25.0,48.75,0.0,56.5,831.25
2024-12-01 01:00:00,20.5,14.25,442.5,25.0,49.0,0.0,56.25,815.5
2024-12-01 02:00:00,21.0,14.0,444.25,25.0,48.5,0.0,56.75,758.75
2024-12-01 03:00:00,21.0,14.0,444.25,25.0,48.0,0.0,57.0,724.25
2024-12-01 04:00:00,21.0,14.5,436.75,25.0,47.75,0.0,57.0,702.0
2024-12-01 05:00:00,21.0,15.0,265.75,25.0,48.0,0.0,56.75,675.75
2024-12-01 06:00:00,21.0,15.25,216.5,25.0,48.75,0.0,57.0,570.75
2024-12-01 07:00:00,21.5,25.5,213.75,25.0,48.75,20.0,57.0,546.75
2024-12-01 08:00:00,22.0,26.0,0.0,25.0,48.0,93.5,57.0,520.75
2024-12-01 09:00:00,21.0,26.0,0.0,25.0,48.5,133.0,57.0,485.5
2024-12-01 10:00:00,21.0,26.0,51.5,25.0,49.75,157.25,56.5,436.25
2024-12-01 11:00:00,21.0,25.0,51.0,25.0,49.0,140.5,71.25,400.75
2024-12-01 12:00:00,21.0,24.75,50.75,25.0,49.5,70.25,105.0,428.25
2024-12-01 13:00:00,21.0,25.75,0.0,25.0,50.75,17.0,104.75,394.25
2024-12-01 14:00:00,21.0,26.0,0.0,25.0,51.0,4.75,114.0,444.75
2024-12-01 15:00:00,21.0,27.0,0.0,25.0,50.75,0.0,115.25,455.5
2024-12-01 16:00:00,21.25,27.0,0.0,30.25,61.25,0.0,114.75,463.0
2024-12-01 17:00:00,22.0,28.25,0.0,25.0,51.0,0.0,114.75,531.0
2024-12-01 18:00:00,22.0,30.0,51.75,25.0,50.25,0.0,114.0,591.75
2024-12-01 19:00:00,22.0,30.25,51.0,25.0,50.5,0.0,114.25,624.0
2024-12-01 20:00:00,22.0,32.0,105.25,25.0,50.0,0.0,94.5,651.5
2024-12-01 21:00:00,21.75,32.0,0.0,25.0,50.5,0.0,59.25,648.5
2024-12-01 22:00:00,21.0,32.0,203.75,25.0,49.5,0.0,58.0,603.0
2024-12-01 23:00:00,21.0,32.0,214.75,25.0,49.75,0.0,56.25,565.75
2024-12-02 00:00:00,21.0,32.0,434.5,25.0,49.25,0.0,56.5,533.25
2024-12-02 01:00:00,21.0,32.0,438.0,25.0,49.5,0.0,66.5,526.5
2024-12-02 02:00:00,21.0,32.0,436.75,25.0,49.5,0.0,57.75,513.75
2024-12-02 03:00:00,21.0,32.0,435.5,25.0,50.0,0.0,70.25,480.5
2024-12-02 04:00:00,21.0,32.0,432.5,25.0,50.25,0.0,58.0,487.0
2024-12-02 05:00:00,21.5,32.25,102.75,25.0,50.5,0.0,93.75,508.75
2024-12-02 06:00:00,22.0,53.75,0.0,25.0,51.5,0.0,93.25,510.5
2024-12-02 07:00:00,22.0,55.5,0.0,25.0,56.0,6.25,94.0,597.75
2024-12-02 08:00:00,22.0,54.75,0.0,25.0,55.25,86.0,93.5,628.75
2024-12-02 09:00:00,22.0,54.0,0.0,25.0,52.0,135.25,94.0,631.0
2024-12-02 10:00:00,22.0,53.75,0.0,30.25,56.75,165.5,93.5,594.5
2024-12-02 11:00:00,22.0,53.5,0.0,31.0,57.25,116.0,112.5,603.0
2024-12-02 12:00:00,22.0,54.0,0.0,24.75,55.25,44.0,114.5,646.5
2024-12-02 13:00:00,22.0,54.0,0.0,25.0,57.0,6.75,114.75,674.0
2024-12-02 14:00:00,22.0,54.0,0.0,44.0,54.0,0.75,114.0,669.75
2024-12-02 15:00:00,22.0,54.0,0.0,48.0,54.0,0.0,114.0,701.75
2024-12-02 16:00:00,22.0,54.0,0.0,25.0,62.75,0.0,114.0,712.25
2024-12-02 17:00:00,22.0,54.0,0.0,25.0,53.5,0.0,114.5,730.5
2024-12-02 18:00:00,22.0,54.0,0.0,30.75,52.25,0.0,113.75,713.75
2024-12-02 19:00:00,22.0,54.0,0.0,25.0,47.75,0.0,114.25,695.0
2024-12-02 20:00:00,22.0,53.75,50.25,25.0,49.0,0.0,114.0,678.25
2024-12-02 21:00:00,22.0,33.0,0.0,25.0,52.25,0.0,114.25,620.5
2024-12-02 22:00:00,21.0,30.0,0.0,25.0,51.75,0.0,114.75,605.25
2024-12-02 23:00:00,21.0,20.5,400.5,25.0,49.5,0.0,114.75,580.75
2024-12-03 00:00:00,21.0,20.0,436.75,25.0,48.0,0.0,89.0,570.5
2024-12-03 01:00:00,21.0,20.0,404.25,25.0,47.25,0.0,58.75,535.5
2024-12-03 02:00:00,21.0,20.0,235.5,25.0,48.25,0.0,56.75,510.5
2024-12-03 03:00:00,21.0,20.0,52.0,25.0,49.0,0.0,56.75,496.75
2024-12-03 04:00:00,21.0,20.0,54.25,25.0,47.75,0.0,89.25,486.75
2024-12-03 05:00:00,22.0,22.75,0.0,25.0,49.0,0.0,115.5,544.25
2024-12-03 06:00:00,22.0,53.25,98.0,25.0,49.5,0.0,114.25,510.0
2024-12-03 07:00:00,22.0,55.0,0.0,25.0,54.5,2.0,113.75,513.0
2024-12-03 08:00:00,22.0,55.0,0.0,68.0,54.0,7.75,113.25,484.75
2024-12-03 09:00:00,22.0,54.5,0.0,69.5,56.0,46.25,111.75,429.25
2024-12-03 10:00:00,22.0,55.0,0.0,25.25,55.25,32.75,111.75,382.25
2024-12-03 11:00:00,22.0,55.0,0.0,25.25,61.5,39.5,112.5,341.0
2024-12-03 12:00:00,22.0,55.0,0.0,35.75,58.0,27.25,113.0,312.5
2024-12-03 13:00:00,22.0,55.0,0.0,25.25,58.25,3.0,112.5,307.5
2024-12-03 14:00:00,22.0,55.0,0.0,26.0,59.5,0.25,111.0,270.25
2024-12-03 15:00:00,22.0,55.0,0.0,37.75,59.5,0.0,111.5,239.0
2024-12-03 16:00:00,22.0,55.0,0.0,31.75,63.0,0.0,111.5,202.75
2024-12-03 17:00:00,22.0,55.0,0.0,69.75,57.0,0.0,111.5,171.75
2024-12-03 18:00:00,22.0,55.0,0.0,69.0,57.5,0.0,111.75,195.75
2024-12-03 19:00:00,22.0,55.0,0.0,30.25,54.25,0.0,112.25,298.0
2024-12-03 20:00:00,22.0,54.75,104.25,25.0,49.25,0.0,112.0,440.75
2024-12-03 21:00:00,21.0,23.0,0.0,25.0,49.0,0.0,112.25,411.75
2024-12-03 22:00:00,21.0,20.0,103.75,25.0,48.75,0.0,113.0,454.25
2024-12-03 23:00:00,21.0,20.0,0.0,43.5,48.25,0.0,112.75,433.0
2024-12-04 00:00:00,21.0,20.0,403.25,43.75,49.5,0.0,113.25,608.75
2024-12-04 01:00:00,21.0,20.0,437.5,37.25,48.25,0.0,112.5,711.25
2024-12-04 02:00:00,21.0,20.0,436.0,25.0,48.0,0.0,112.25,740.5
2024-12-04 03:00:00,21.0,25.75,435.0,25.0,47.75,0.0,112.0,835.5
2024-12-04 04:00:00,21.25,53.75,433.5,25.5,48.0,0.0,112.25,848.75
2024-12-04 05:00:00,22.0,76.5,230.5,25.0,50.75,0.0,111.25,872.5
2024-12-04 06:00:00,22.0,184.25,0.0,25.0,56.75,0.0,111.0,932.0
2024-12-04 07:00:00,22.0,406.0,0.0,26.0,53.75,1.0,112.5,929.5
2024-12-04 08:00:00,22.0,470.25,0.0,92.75,61.75,24.5,113.5,877.0
2024-12-04 09:00:00,22.0,491.75,0.0,96.75,65.5,55.25,114.25,878.25
2024-12-04 10:00:00,22.0,492.25,0.0,89.5,64.25,46.5,113.5,857.0
2024-12-04 11:00:00,22.0,477.0,0.0,25.5,58.25,42.0,113.0,873.75
2024-12-04 12:00:00,22.0,421.5,0.0,26.25,59.5,11.0,112.25,869.0
2024-12-04 13:00:00,22.0,390.25,0.0,26.0,58.0,2.75,112.0,912.25
2024-12-04 14:00:00,22.0,408.75,0.0,26.0,60.25,0.25,113.5,963.0
2024-12-04 15:00:00,22.0,385.75,0.0,69.0,58.25,0.0,113.25,977.75
2024-12-04 16:00:00,22.0,393.25,0.0,69.0,64.5,0.0,113.25,919.75
2024-12-04 17:00:00,22.0,445.25,0.0,81.75,63.75,0.0,113.5,842.25
2024-12-04 18:00:00,22.0,475.25,0.0,25.5,61.5,0.0,114.5,759.25
2024-12-04 19:00:00,22.0,250.0,0.0,26.25,57.25,0.0,115.0,700.75
2024-12-04 20:00:00,22.0,59.25,0.0,32.5,59.5,0.0,114.75,663.0
2024-12-04 21:00:00,22.0,55.0,0.0,35.25,53.75,0.0,113.75,648.5
2024-12-04 22:00:00,22.0,54.25,223.0,36.75,49.0,0.0,114.0,598.5
2024-12-04 23:00:00,21.75,22.75,227.0,43.25,46.5,0.0,114.5,549.75
2024-12-05 00:00:00,21.0,20.0,226.75,31.25,44.5,0.0,115.0,558.75
2024-12-05 01:00:00,21.0,20.0,226.5,25.0,46.5,0.0,115.0,546.75
2024-12-05 02:00:00,21.0,20.0,274.5,25.0,49.0,0.0,115.0,513.0
2024-12-05 03:00:00,21.0,20.0,277.75,30.25,46.0,0.0,115.0,512.0
2024-12-05 04:00:00,21.0,20.5,236.75,25.0,46.0,0.0,115.0,506.25
2024-12-05 05:00:00,21.5,21.75,105.25,25.0,49.75,0.0,114.25,484.75
2024-12-05 06:00:00,22.0,46.25,0.0,26.0,53.0,0.5,112.75,485.0
2024-12-05 07:00:00,22.0,55.0,0.0,49.0,58.0,13.0,112.0,527.0
2024-12-05 08:00:00,22.0,54.75,0.0,42.0,61.25,40.0,113.0,503.5
2024-12-05 09:00:00,22.0,55.0,0.0,24.75,62.75,64.5,113.25,474.5
2024-12-05 10:00:00,22.0,55.0,0.0,96.0,65.75,73.25,113.0,432.0
2024-12-05 11:00:00,22.0,55.0,0.0,97.0,67.25,53.0,111.5,403.0
2024-12-05 12:00:00,22.0,55.0,0.0,26.0,66.5,19.0,110.25,324.25
2024-12-05 13:00:00,22.0,55.0,0.0,51.75,66.0,1.5,109.0,281.25
2024-12-05 14:00:00,22.0,54.75,0.0,93.25,65.0,0.25,108.25,301.5
2024-12-05 15:00:00,22.0,55.0,0.0,89.0,65.75,0.0,110.5,321.0
2024-12-05 16:00:00,22.0,55.0,0.0,91.0,72.25,0.0,112.5,361.75
2024-12-05 17:00:00,22.0,55.0,0.0,26.75,66.5,0.0,113.75,364.75
2024-12-05 18:00:00,22.0,55.0,0.0,26.0,66.5,0.0,114.0,376.75
2024-12-05 19:00:00,22.0,55.0,0.0,26.75,61.25,0.0,113.5,391.0
2024-12-05 20:00:00,22.0,55.0,0.0,50.75,60.0,0.0,114.0,401.75
2024-12-05 21:00:00,22.0,55.0,0.0,36.75,53.25,0.0,114.25,386.0
2024-12-05 22:00:00,22.0,53.25,399.25,43.5,48.5,0.0,114.75,398.25
2024-12-05 23:00:00,22.0,22.0,448.5,42.75,49.0,0.0,114.5,414.0
2024-12-06 00:00:00,22.0,20.0,448.0,50.0,49.0,0.0,114.25,443.25
2024-12-06 01:00:00,22.0,20.0,447.0,50.0,48.0,0.0,114.25,459.5
2024-12-06 02:00:00,22.0,20.5,446.25,25.25,48.25,0.0,114.5,492.25
2024-12-06 03:00:00,22.0,21.0,445.75,25.0,47.0,0.0,114.25,520.25
2024-12-06 04:00:00,22.0,21.0,440.75,25.0,47.75,0.0,114.75,546.5
2024-12-06 05:00:00,22.0,22.25,222.5,25.0,53.75,0.0,114.0,594.75
2024-12-06 06:00:00,22.0,47.0,0.0,25.0,51.5,1.5,113.75,628.0
2024-12-06 07:00:00,22.0,56.0,0.0,31.75,53.75,29.0,114.25,662.75
2024-12-06 08:00:00,22.0,56.0,0.0,26.0,63.5,81.75,115.0,680.75
2024-12-06 09:00:00,22.0,55.25,0.0,26.0,58.75,108.0,115.0,690.25
2024-12-06 10:00:00,22.0,55.75,0.0,25.5,56.0,99.5,114.25,722.25
2024-12-06 11:00:00,22.0,55.75,0.0,26.25,57.25,73.25,114.0,728.0
2024-12-06 12:00:00,22.0,55.0,0.0,25.5,52.25,27.75,112.25,691.0
2024-12-06 13:00:00,22.0,55.0,0.0,25.25,49.75,0.75,114.0,732.75
2024-12-06 14:00:00,22.0,55.0,108.5,25.5,52.0,0.0,114.0,779.75
2024-12-06 15:00:00,22.0,54.0,49.25,25.0,51.75,0.0,114.0,780.25
2024-12-06 16:00:00,22.0,40.25,0.0,25.75,53.75,0.0,113.0,762.75
2024-12-06 17:00:00,22.0,40.75,0.0,25.25,51.75,0.0,114.5,732.0
2024-12-06 18:00:00,22.0,40.5,0.0,25.0,50.5,0.0,114.25,651.75
2024-12-06 19:00:00,22.0,41.0,0.0,25.25,50.5,0.0,114.0,569.75
2024-12-06 20:00:00,22.0,41.0,0.0,25.0,47.75,0.0,114.5,494.5
2024-12-06 21:00:00,22.0,41.0,0.0,25.0,48.5,0.0,114.25,346.5
2024-12-06 22:00:00,22.0,40.25,0.0,25.0,45.0,0.0,114.5,382.75
2024-12-06 23:00:00,22.0,32.0,181.5,25.0,45.5,0.0,114.5,383.25
2024-12-07 00:00:00,22.0,32.0,219.25,37.25,51.25,0.0,114.0,340.25
2024-12-07 01:00:00,22.0,32.0,219.0,25.0,51.0,0.0,114.5,323.0
2024-12-07 02:00:00,22.0,32.0,219.0,36.25,51.5,0.0,114.5,312.25
2024-12-07 03:00:00,22.0,32.0,218.75,24.75,50.75,0.0,115.0,319.5
2024-12-07 04:00:00,22.0,32.0,216.0,25.0,50.0,0.0,113.75,385.75
2024-12-07 05:00:00,22.0,32.0,0.0,25.0,50.25,0.0,107.0,430.0
2024-12-07 06:00:00,22.0,32.0,0.0,25.0,51.0,3.0,103.75,428.5
2024-12-07 07:00:00,22.0,32.0,0.0,25.0,52.0,29.0,103.25,413.5
2024-12-07 08:00:00,22.0,31.75,0.0,25.75,51.0,75.25,104.25,361.25
2024-12-07 09:00:00,22.0,31.0,0.0,25.75,50.75,108.25,104.75,398.5
2024-12-07 10:00:00,22.0,31.75,0.0,26.0,46.25,104.0,104.5,426.5
2024-12-07 11:00:00,22.0,32.0,0.0,26.0,46.0,64.25,102.75,459.5
2024-12-07 12:00:00,22.0,32.0,0.0,26.0,46.0,23.5,104.25,403.75
2024-12-07 13:00:00,22.0,31.0,0.0,26.0,48.75,4.25,104.75,340.75
2024-12-07 14:00:00,22.0,32.0,0.0,25.75,44.25,1.25,103.0,407.75
2024-12-07 15:00:00,22.0,32.0,0.0,25.25,45.0,0.0,98.75,434.25
2024-12-07 16:00:00,22.0,31.0,0.0,25.0,55.0,0.0,103.5,492.25
2024-12-07 17:00:00,22.0,32.0,0.0,25.0,47.25,0.0,106.25,507.75
2024-12-07 18:00:00,22.0,31.0,0.0,25.0,46.75,0.0,104.0,534.25
2024-12-07 19:00:00,22.0,31.75,0.0,25.0,46.0,0.0,104.5,547.5
2024-12-07 20:00:00,22.0,31.5,0.0,25.0,45.75,0.0,103.25,477.5
2024-12-07 21:00:00,22.0,32.0,0.0,25.0,46.25,0.0,112.25,427.0
2024-12-07 22:00:00,21.0,32.0,0.0,25.0,46.5,0.0,114.5,435.5
2024-12-07 23:00:00,21.0,32.0,119.75,25.0,47.5,0.0,114.0,424.5
2024-12-08 00:00:00,21.0,32.0,444.25,25.0,47.5,0.0,114.5,399.0
2024-12-08 01:00:00,21.0,32.0,445.0,25.0,47.0,0.0,113.75,362.0
2024-12-08 02:00:00,21.0,32.0,444.25,25.0,47.75,0.0,114.25,353.5
2024-12-08 03:00:00,21.0,32.0,443.5,25.0,48.0,0.0,114.5,375.75
2024-12-08 04:00:00,21.0,32.0,442.75,25.0,48.5,0.0,114.5,419.5
2024-12-08 05:00:00,21.0,32.0,440.25,25.0,49.0,0.0,114.5,415.5
2024-12-08 06:00:00,21.5,32.0,143.0,25.0,48.25,1.0,114.75,408.25
2024-12-08 07:00:00,22.0,32.0,0.0,25.0,47.5,10.0,115.0,381.25
2024-12-08 08:00:00,22.0,32.0,103.75,25.0,46.5,39.75,115.0,399.5
2024-12-08 09:00:00,22.0,32.0,100.25,25.0,48.25,59.75,114.0,397.5
2024-12-08 10:00:00,21.0,32.0,0.0,25.5,48.25,59.75,114.75,360.0
2024-12-08 11:00:00,21.0,32.0,0.0,25.25,49.25,33.25,115.25,350.0
2024-12-08 12:00:00,21.75,32.0,0.0,25.25,50.0,8.0,115.25,364.25
2024-12-08 13:00:00,22.0,32.0,0.0,25.0,51.0,2.25,115.0,406.0
2024-12-08 14:00:00,21.5,32.0,0.0,25.0,51.5,0.25,115.0,423.75
2024-12-08 15:00:00,21.0,32.0,0.0,25.5,58.0,0.0,114.75,466.5
2024-12-08 16:00:00,21.0,32.0,0.0,25.0,51.0,0.0,114.5,507.5
2024-12-08 17:00:00,21.0,32.0,0.0,25.0,59.5,0.0,114.25,492.5
2024-12-08 18:00:00,21.0,32.0,0.0,25.0,53.0,0.0,115.0,497.75
2024-12-08 19:00:00,21.0,32.0,0.0,25.0,50.25,0.0,114.0,533.75
2024-12-08 20:00:00,21.0,32.0,0.0,25.0,53.5,0.0,114.5,506.0
2024-12-08 21:00:00,21.0,32.0,0.0,25.0,51.0,0.0,114.75,507.5
2024-12-08 22:00:00,21.0,32.0,41.75,25.0,51.0,0.0,115.25,526.25
2024-12-08 23:00:00,21.0,32.0,215.5,25.0,50.75,0.0,115.0,461.5
2024-12-09 00:00:00,21.0,32.0,433.5,25.0,50.0,0.0,115.0,490.0
2024-12-09 01:00:00,21.0,31.0,438.75,25.0,49.75,0.0,114.75,503.75
2024-12-09 02:00:00,21.0,31.0,437.25,25.0,50.75,0.0,115.25,540.0
2024-12-09 03:00:00,21.0,31.0,436.5,25.0,51.0,0.0,115.25,556.25
2024-12-09 04:00:00,21.0,31.75,403.0,25.0,51.0,0.0,114.5,552.5
2024-12-09 05:00:00,21.0,32.0,0.0,25.0,51.75,0.0,114.0,558.75
2024-12-09 06:00:00,21.5,50.5,0.0,25.0,52.75,0.5,113.5,565.5
2024-12-09 07:00:00,22.0,56.0,0.0,25.0,53.75,10.75,113.5,512.5
2024-12-09 08:00:00,22.0,56.0,0.0,25.0,52.0,45.5,112.5,477.75
2024-12-09 09:00:00,21.75,56.0,0.0,94.5,53.0,73.0,112.75,441.25
2024-12-09 10:00:00,22.0,56.0,0.0,93.25,53.25,71.5,112.75,461.5
2024-12-09 11:00:00,22.0,56.0,0.0,73.75,53.25,42.5,113.5,498.25
2024-12-09 12:00:00,22.0,55.25,0.0,25.0,53.0,14.5,113.0,551.25
2024-12-09 13:00:00,22.0,56.0,0.0,25.5,52.0,2.75,113.25,602.25
2024-12-09 14:00:00,22.0,56.0,0.0,25.0,52.0,0.5,113.5,630.75
2024-12-09 15:00:00,22.0,56.0,0.0,25.0,52.75,0.0,112.0,618.5
2024-12-09 16:00:00,22.0,55.0,0.0,25.25,66.25,0.0,113.5,545.25
2024-12-09 17:00:00,22.0,55.0,0.0,25.5,57.75,0.0,114.0,479.5
2024-12-09 18:00:00,22.0,55.0,0.0,25.0,56.25,0.0,114.75,434.5
2024-12-09 19:00:00,22.0,55.75,0.0,25.0,58.25,0.0,113.75,391.5
2024-12-09 20:00:00,22.0,55.75,0.0,25.0,51.0,0.0,114.0,410.5
2024-12-09 21:00:00,22.0,56.0,0.0,25.0,51.25,0.0,114.0,405.25
2024-12-09 22:00:00,21.75,55.75,0.0,25.0,50.0,0.0,115.0,349.25
2024-12-09 23:00:00,21.0,42.0,222.5,25.0,49.0,0.0,115.0,264.75
2024-12-10 00:00:00,21.75,43.0,442.5,25.0,46.25,0.0,115.0,184.25
2024-12-10 01:00:00,22.0,43.0,442.0,25.0,46.75,0.0,115.0,134.0
2024-12-10 02:00:00,22.0,43.0,442.25,25.0,47.75,0.0,115.5,93.75
2024-12-10 03:00:00,22.0,43.0,441.0,25.0,47.0,0.0,115.0,73.75
2024-12-10 04:00:00,22.0,49.5,432.75,25.0,47.75,0.0,113.75,62.5
2024-12-10 05:00:00,22.0,81.75,218.75,25.0,48.0,0.0,113.75,53.0
2024-12-10 06:00:00,22.0,164.5,0.0,32.0,51.0,1.5,113.25,39.75
2024-12-10 07:00:00,22.0,357.0,0.0,25.5,54.25,33.75,113.25,32.0
2024-12-10 08:00:00,22.0,429.5,0.0,55.5,53.75,93.5,113.25,18.25
2024-12-10 09:00:00,22.0,492.0,0.0,25.75,53.5,126.0,114.0,9.25
2024-12-10 10:00:00,22.0,496.5,0.0,51.0,53.5,111.5,113.25,3.5
2024-12-10 11:00:00,22.0,496.5,0.0,51.75,54.25,72.0,113.5,1.0
2024-12-10 12:00:00,22.0,491.25,0.0,38.75,54.0,27.0,113.5,1.25
2024-12-10 13:00:00,22.0,494.25,0.0,32.0,53.25,3.0,113.25,1.25
2024-12-10 14:00:00,22.0,498.25,0.0,71.25,53.5,0.5,113.25,0.0
2024-12-10 15:00:00,22.0,498.25,0.0,73.0,55.0,0.0,113.75,0.0
2024-12-10 16:00:00,22.0,498.0,0.0,70.75,68.0,0.0,114.0,0.5
2024-12-10 17:00:00,22.0,498.0,0.0,69.25,58.75,0.0,115.0,0.5
2024-12-10 18:00:00,22.0,498.0,0.0,25.5,57.75,0.0,114.0,0.75
2024-12-10 19:00:00,22.0,491.75,0.0,45.25,62.25,0.0,114.0,2.5
2024-12-10 20:00:00,22.0,498.0,0.0,49.0,61.5,0.0,115.0,4.5
2024-12-10 21:00:00,22.0,251.25,0.0,52.0,63.0,0.0,115.5,10.0
2024-12-10 22:00:00,22.0,55.0,0.0,45.75,52.5,0.0,115.5,21.0
2024-12-10 23:00:00,22.0,54.5,0.0,25.0,53.0,0.0,115.25,29.25
2024-12-11 00:00:00,22.0,43.75,345.0,37.5,48.25,0.0,114.75,34.75
2024-12-11 01:00:00,22.0,42.25,332.75,30.5,47.0,0.0,114.0,58.0
2024-12-11 02:00:00,22.0,42.5,334.75,49.75,47.0,0.0,114.25,56.25
2024-12-11 03:00:00,22.0,42.75,279.75,50.0,47.0,0.0,114.75,73.0
2024-12-11 04:00:00,22.0,47.25,273.0,50.0,47.0,0.0,115.0,88.0
2024-12-11 05:00:00,22.0,173.0,217.0,50.0,55.25,0.0,114.0,88.0
2024-12-11 06:00:00,22.0,377.75,0.0,38.0,59.75,2.5,114.25,81.25
2024-12-11 07:00:00,22.0,476.5,0.0,38.0,53.5,31.5,114.75,77.0
2024-12-11 08:00:00,22.0,508.0,0.0,44.0,57.25,95.0,115.0,62.5
2024-12-11 09:00:00,22.0,507.75,0.0,38.25,63.75,137.5,114.5,51.5
2024-12-11 10:00:00,22.0,475.0,0.0,26.0,64.5,128.75,114.25,56.0
2024-12-11 11:00:00,22.0,488.75,0.0,32.0,59.0,85.25,114.75,83.25
2024-12-11 12:00:00,22.0,507.0,0.0,44.25,59.0,32.25,114.0,103.25
2024-12-11 13:00:00,22.0,509.5,0.0,49.5,61.0,3.25,114.5,116.0
2024-12-11 14:00:00,22.0,508.5,0.0,44.25,58.0,0.25,114.25,179.0
2024-12-11 15:00:00,22.0,510.5,0.0,43.25,59.25,0.0,114.0,273.25
2024-12-11 16:00:00,22.0,507.25,0.0,26.0,65.5,0.0,113.75,328.25
2024-12-11 17:00:00,22.0,520.25,0.0,26.25,66.25,0.0,113.25,356.25
2024-12-11 18:00:00,22.0,523.0,0.0,36.75,61.75,0.0,113.75,413.25
2024-12-11 19:00:00,22.0,461.5,0.0,25.5,55.75,0.0,114.5,492.25
2024-12-11 20:00:00,22.0,486.75,0.0,31.75,60.5,0.0,114.0,453.5
2024-12-11 21:00:00,22.0,457.0,226.5,26.25,59.0,0.0,114.0,465.25
2024-12-11 22:00:00,22.0,433.25,445.5,25.75,58.0,0.0,115.0,537.5
2024-12-11 23:00:00,21.75,382.25,448.0,25.0,59.0,0.0,115.25,592.0
2024-12-12 00:00:00,21.0,77.25,447.25,25.0,53.75,0.0,114.25,551.5
2024-12-12 01:00:00,22.0,65.0,447.0,25.0,53.25,0.0,114.75,513.25
2024-12-12 02:00:00,22.0,68.0,446.75,25.0,53.25,0.0,115.0,467.0
2024-12-12 03:00:00,22.0,100.0,446.0,25.0,53.0,0.0,114.5,441.75
2024-12-12 04:00:00,22.0,179.75,445.25,25.0,53.25,0.0,114.25,413.75
2024-12-12 05:00:00,22.0,338.75,401.5,25.0,53.25,0.0,113.75,408.5
2024-12-12 06:00:00,22.0,580.75,50.0,25.0,58.5,5.5,113.25,387.0
2024-12-12 07:00:00,22.0,669.75,0.0,46.0,70.75,42.0,113.75,476.0
2024-12-12 08:00:00,22.0,747.5,0.0,25.75,72.25,104.75,114.5,572.75
2024-12-12 09:00:00,22.0,720.75,0.0,26.0,80.5,150.75,114.25,653.75
2024-12-12 10:00:00,22.0,682.5,0.0,26.0,75.75,136.0,113.25,720.5
2024-12-12 11:00:00,22.0,678.25,0.0,25.0,66.25,109.0,114.25,760.0
