,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2024-01-08 10:00:00+01:00,114.000,340.500,1137.250,34.500,0.000,,1.000,7.000,0.000,,1882.750,75.000,4.500,509.750,9.000,210.750
2024-01-08 11:00:00+01:00,113.000,326.250,984.000,36.000,0.000,0.000,1.000,7.000,0.000,,1880.750,79.750,4.000,756.000,9.000,212.000
2024-01-08 12:00:00+01:00,114.000,336.000,1170.500,37.500,0.000,0.000,1.000,7.000,0.000,,1882.500,83.250,4.750,632.250,9.250,220.750
2024-01-08 13:00:00+01:00,114.250,322.250,1247.500,39.000,0.000,0.000,1.000,7.000,0.000,,1883.750,82.250,5.000,473.750,8.750,214.750
2024-01-08 14:00:00+01:00,113.000,300.000,1302.000,37.000,0.000,0.000,1.000,7.000,0.000,,1884.750,74.500,5.000,275.250,9.250,219.250
2024-01-08 15:00:00+01:00,114.500,330.000,1343.500,34.000,0.000,,1.000,7.000,0.000,,1885.750,64.250,5.000,68.250,9.250,224.750
2024-01-08 16:00:00+01:00,115.000,345.250,1512.500,36.750,0.000,,1.000,7.000,0.000,,1884.000,60.750,4.500,0.750,9.000,208.500
2024-01-08 17:00:00+01:00,113.750,375.750,1526.500,34.750,0.000,,1.000,7.000,0.000,,1882.000,59.250,4.000,0.000,9.250,188.500
2024-01-08 18:00:00+01:00,113.000,372.500,1518.500,35.750,0.000,0.000,1.000,7.000,0.000,,1879.500,59.250,4.250,0.000,8.750,172.750
2024-01-08 19:00:00+01:00,113.500,334.000,1538.500,36.250,0.000,,1.000,7.000,0.000,,1878.000,59.000,4.500,0.000,8.750,175.000
2024-01-08 20:00:00+01:00,111.250,336.500,1607.750,36.000,0.000,,1.000,7.000,0.000,,1878.000,61.750,4.000,0.000,9.000,173.750
2024-01-08 21:00:00+01:00,104.000,328.000,1550.000,35.500,0.000,0.000,1.000,7.000,0.000,,1877.750,59.250,4.000,0.000,9.000,156.250
2024-01-08 22:00:00+01:00,99.000,320.250,1546.250,36.250,0.000,,1.000,7.000,0.000,,1877.250,59.000,4.000,0.000,8.250,137.000
2024-01-08 23:00:00+01:00,103.500,280.500,1527.000,35.000,0.000,0.000,1.000,7.000,0.000,,1877.000,59.000,4.000,0.000,9.250,136.750
2024-01-09 00:00:00+01:00,104.500,273.000,1302.000,35.500,0.000,0.000,1.000,7.000,0.000,,1877.750,60.500,4.000,0.000,9.500,137.250
2024-01-09 01:00:00+01:00,106.250,278.250,1276.750,36.000,,0.000,1.000,7.000,0.000,,1880.500,61.000,4.000,0.000,8.750,124.500
2024-01-09 02:00:00+01:00,105.500,281.000,1267.250,36.000,0.000,0.000,1.000,7.000,0.000,,1882.750,59.750,4.000,0.000,8.000,109.750
2024-01-09 03:00:00+01:00,105.000,266.500,1268.500,35.250,0.000,,1.000,7.000,0.000,,1881.500,60.000,4.000,0.000,11.750,102.500
2024-01-09 04:00:00+01:00,105.000,311.250,1269.000,36.500,0.000,,1.000,7.000,0.000,,1882.000,59.500,4.000,0.000,12.750,85.250
2024-01-09 05:00:00+01:00,106.000,346.500,1309.500,37.750,0.000,,1.000,7.000,0.000,,1883.000,60.250,4.000,0.000,13.750,77.000
2024-01-09 06:00:00+01:00,111.250,342.000,1574.000,38.250,0.000,,1.000,7.000,0.000,,1883.750,63.000,4.000,0.000,14.500,67.250
2024-01-09 07:00:00+01:00,111.000,362.750,1571.000,37.750,0.000,0.000,1.000,7.000,0.000,,1882.000,61.250,4.000,17.750,16.000,54.750
2024-01-09 08:00:00+01:00,107.750,374.250,1657.250,37.750,0.000,0.000,1.000,7.000,0.000,,1881.000,66.500,4.250,253.000,14.500,53.250
2024-01-09 09:00:00+01:00,109.750,349.750,1626.750,38.500,10.000,0.000,1.000,7.000,0.000,0.000,1881.000,70.250,4.500,674.250,14.500,41.000
2024-01-09 10:00:00+01:00,110.750,342.500,1473.500,38.000,36.500,0.000,1.000,7.000,0.000,0.000,1880.500,75.750,4.250,1155.000,15.000,27.500
2024-01-09 11:00:00+01:00,120.750,285.500,1447.250,37.500,,0.000,1.000,7.000,,0.000,1879.750,81.000,4.000,1321.750,13.250,23.750
2024-01-09 12:00:00+01:00,126.250,330.250,1461.750,36.000,,0.000,1.000,7.000,0.000,0.000,1878.250,84.500,4.250,1257.750,14.000,19.000
2024-01-09 13:00:00+01:00,126.750,344.750,1466.250,38.000,,0.000,1.000,7.000,0.000,,1880.000,84.250,4.000,1114.750,13.750,13.750
2024-01-09 14:00:00+01:00,124.750,328.750,1496.750,38.750,,0.000,1.000,7.000,0.000,,1880.750,75.000,4.000,669.000,13.250,9.750
2024-01-09 15:00:00+01:00,125.750,328.000,1508.250,39.000,,0.000,1.000,7.000,0.000,,1881.000,65.500,4.000,166.000,13.000,7.000
2024-01-09 16:00:00+01:00,126.250,349.250,1510.000,38.750,,0.000,1.000,7.000,0.000,,1881.000,61.000,4.000,2.000,13.500,6.500
2024-01-09 17:00:00+01:00,127.000,375.000,1528.500,38.500,,0.000,1.000,7.000,0.000,,1881.500,60.000,4.000,0.000,13.750,11.250
2024-01-09 18:00:00+01:00,126.750,374.250,1543.750,37.500,,0.000,1.000,7.000,0.000,,1880.500,60.250,4.000,0.000,13.750,10.750
2024-01-09 19:00:00+01:00,127.500,371.750,1541.500,38.500,,0.000,1.000,7.000,0.000,,1879.750,60.250,4.000,0.000,14.750,9.250
2024-01-09 20:00:00+01:00,126.250,355.750,1557.250,39.250,,0.000,1.000,7.000,0.000,,1880.500,60.250,4.000,0.000,14.250,5.500
2024-01-09 21:00:00+01:00,123.750,350.750,1527.750,40.000,,0.000,1.000,7.000,0.000,,1879.500,60.500,4.000,0.000,14.000,2.750
2024-01-09 22:00:00+01:00,125.500,348.500,1532.250,38.500,,0.000,1.000,7.000,0.000,,1881.250,60.000,4.000,0.000,14.250,1.500
2024-01-09 23:00:00+01:00,125.750,338.000,1454.000,39.250,,0.000,1.000,7.000,0.000,,1880.750,59.250,4.000,0.000,13.750,1.000
2024-01-10 00:00:00+01:00,119.250,306.750,1275.250,39.500,,0.000,1.000,7.000,0.000,,1880.750,59.500,4.000,0.000,14.250,1.000
2024-01-10 01:00:00+01:00,119.000,268.500,1118.250,39.500,,0.000,1.000,7.000,0.000,,1881.250,47.000,4.000,0.000,14.000,0.750
2024-01-10 02:00:00+01:00,116.750,266.750,1066.500,39.750,,0.000,1.000,7.000,0.000,,1880.750,45.750,4.000,0.000,13.750,0.750
2024-01-10 03:00:00+01:00,116.000,258.500,1049.750,39.750,,0.000,1.000,7.000,0.000,,1880.500,46.250,4.000,0.000,14.500,1.750
2024-01-10 04:00:00+01:00,117.000,272.000,1056.000,39.250,,0.000,1.000,7.000,0.000,,1881.750,46.000,4.000,0.000,14.000,2.000
2024-01-10 05:00:00+01:00,118.000,314.750,1110.500,39.000,,0.000,1.000,7.000,0.000,,1881.750,45.500,4.000,0.000,14.750,2.750
2024-01-10 06:00:00+01:00,124.500,322.750,1262.500,38.750,,0.000,1.000,7.000,0.000,,1883.250,47.750,4.000,0.000,13.500,3.250
2024-01-10 07:00:00+01:00,125.750,363.750,1471.500,39.500,,0.000,1.000,7.000,0.000,,1883.750,48.000,4.000,34.250,14.250,4.000
2024-01-10 08:00:00+01:00,127.000,374.750,1573.750,39.250,,0.000,1.000,6.500,0.000,,1882.250,49.750,4.000,474.250,13.750,4.000
2024-01-10 09:00:00+01:00,127.000,379.250,1545.750,38.750,,0.000,1.000,5.250,0.000,,1880.750,56.750,4.000,1198.500,14.250,5.750
2024-01-10 10:00:00+01:00,126.750,376.500,1518.750,38.500,,0.000,1.000,6.500,0.000,,1881.500,69.500,4.000,1824.000,14.000,5.500
2024-01-10 11:00:00+01:00,125.750,378.000,1375.000,36.500,0.000,0.000,1.000,6.500,0.000,,1883.000,75.000,5.000,2114.000,13.750,4.000
2024-01-10 12:00:00+01:00,127.750,374.250,1365.750,38.500,0.000,,1.000,5.500,0.000,,1884.250,78.750,4.500,2094.500,14.750,2.500
2024-01-10 13:00:00+01:00,126.750,375.500,1170.750,39.250,0.000,,1.000,5.250,0.000,,1884.500,77.250,4.000,1733.750,13.250,2.750
2024-01-10 14:00:00+01:00,124.000,357.250,1442.000,38.500,0.000,,1.000,5.250,0.000,,1885.750,69.250,4.500,1026.750,13.500,4.750
2024-01-10 15:00:00+01:00,126.250,360.000,1520.500,38.500,0.000,,1.000,6.750,0.000,,1885.000,59.000,5.000,275.750,13.500,5.000
2024-01-10 16:00:00+01:00,125.750,376.750,1456.500,38.750,0.000,,1.000,5.250,0.000,,1883.750,54.500,4.500,5.250,14.500,11.500
2024-01-10 17:00:00+01:00,126.500,376.500,1540.250,39.500,0.000,0.000,1.000,5.750,0.000,,1884.500,54.750,4.000,0.000,15.000,19.000
2024-01-10 18:00:00+01:00,125.500,379.000,1537.500,39.000,0.000,,1.000,7.000,0.000,,1884.000,54.000,4.000,0.000,14.250,19.500
2024-01-10 19:00:00+01:00,126.000,380.000,1540.750,39.250,0.000,,1.000,7.000,0.000,,1882.750,54.250,4.000,0.000,15.000,23.750
2024-01-10 20:00:00+01:00,125.250,372.250,1582.000,40.750,0.000,,1.000,7.000,0.000,,1883.000,55.000,4.000,0.000,14.500,25.500
2024-01-10 21:00:00+01:00,125.000,330.000,1556.000,41.000,0.000,,1.000,7.000,0.000,,1880.250,54.250,4.000,0.000,14.750,30.750
2024-01-10 22:00:00+01:00,126.250,329.000,1567.250,39.500,0.000,,1.000,7.000,0.000,,1881.500,54.000,4.000,0.000,14.250,34.000
2024-01-10 23:00:00+01:00,128.000,331.250,1532.500,40.750,,0.000,1.000,7.000,0.000,,1883.500,53.750,4.000,0.000,14.000,37.250
2024-01-11 00:00:00+01:00,119.000,306.500,1450.000,39.500,,0.000,1.000,7.000,0.000,,1888.500,56.500,4.000,0.000,13.250,34.250
2024-01-11 01:00:00+01:00,114.250,270.250,1414.000,40.250,,0.000,1.000,6.000,0.000,,1887.750,55.750,4.000,0.000,14.000,25.250
2024-01-11 02:00:00+01:00,114.250,273.750,1366.000,40.250,0.000,0.000,1.000,5.250,0.000,,1887.750,54.750,4.000,0.000,14.250,24.750
2024-01-11 03:00:00+01:00,114.250,262.250,1353.250,40.000,0.000,,1.000,5.000,0.000,,1887.750,55.250,4.000,0.000,14.500,32.750
2024-01-11 04:00:00+01:00,114.750,271.500,1367.000,40.000,0.000,,1.000,5.000,0.000,,1887.500,54.000,4.000,0.000,14.250,28.750
2024-01-11 05:00:00+01:00,117.000,295.750,1425.500,40.250,0.000,0.000,1.000,5.000,0.000,,1886.500,54.500,4.000,0.000,13.500,21.250
2024-01-11 06:00:00+01:00,123.750,329.000,1590.500,39.250,0.000,0.000,1.000,5.000,0.000,,1886.500,57.500,4.000,0.000,14.000,14.500
2024-01-11 07:00:00+01:00,122.500,344.500,1579.250,39.750,0.000,,1.000,5.000,0.000,,1884.750,56.000,4.000,31.750,14.750,7.750
2024-01-11 08:00:00+01:00,122.750,357.000,1406.250,39.250,0.000,,1.000,5.000,0.000,,1883.750,58.500,4.000,452.000,14.500,5.250
2024-01-11 09:00:00+01:00,125.250,356.500,1194.250,39.500,50.500,,1.000,5.000,0.000,,1885.000,70.000,4.000,1193.500,14.250,4.000
2024-01-11 10:00:00+01:00,130.000,329.750,1271.000,39.000,12.000,0.000,1.000,5.000,0.000,,1886.250,74.000,4.750,1763.500,14.000,2.750
2024-01-11 11:00:00+01:00,128.750,336.750,1355.750,39.500,,0.000,1.000,5.000,0.000,,1886.250,76.250,4.750,2014.750,15.250,8.250
2024-01-11 12:00:00+01:00,129.500,332.500,1333.750,39.000,,0.000,1.000,5.000,0.000,,1886.000,79.250,5.000,1979.750,13.500,16.000
2024-01-11 13:00:00+01:00,125.000,332.000,1393.250,40.000,,0.000,1.000,6.000,0.000,,1884.000,77.750,4.000,1563.250,14.000,20.750
2024-01-11 14:00:00+01:00,125.750,326.250,1340.500,40.000,,0.000,1.000,6.000,0.000,,1885.500,70.500,4.000,831.750,14.500,24.500
2024-01-11 15:00:00+01:00,125.000,331.250,1499.250,40.250,,0.000,1.000,6.000,0.000,,1886.500,60.500,4.000,227.000,13.000,33.750
2024-01-11 16:00:00+01:00,124.750,369.500,1522.750,40.250,,0.000,1.000,6.000,0.000,,1888.250,56.750,4.750,9.250,13.750,41.750
2024-01-11 17:00:00+01:00,125.750,371.250,1548.250,39.250,,0.000,1.000,6.000,0.000,,1886.750,55.250,5.000,0.000,13.500,61.750
2024-01-11 18:00:00+01:00,126.000,371.500,1527.750,39.750,,0.000,1.000,6.000,0.000,,1886.500,55.000,4.250,0.000,13.250,78.750
2024-01-11 19:00:00+01:00,125.750,368.000,1534.000,39.750,,0.000,1.000,6.500,0.000,,1885.750,55.250,4.000,0.000,13.500,72.250
2024-01-11 20:00:00+01:00,126.250,340.250,1565.000,39.750,,0.000,1.000,6.750,0.000,,1886.250,55.750,4.000,0.000,13.750,99.000
2024-01-11 21:00:00+01:00,126.000,345.000,1528.500,40.500,,0.000,1.000,7.000,0.000,,1885.500,55.500,4.500,0.000,15.000,141.500
2024-01-11 22:00:00+01:00,126.500,327.750,1474.750,40.750,,0.000,1.000,6.750,0.000,,1885.000,55.250,4.000,0.000,13.500,134.000
2024-01-11 23:00:00+01:00,125.500,307.000,1474.750,40.750,,0.000,1.000,7.000,0.000,,1883.500,54.750,4.000,0.000,14.500,180.750
2024-01-12 00:00:00+01:00,116.500,284.750,1408.250,40.000,,0.000,1.000,7.000,0.000,,1884.750,57.250,4.000,0.000,15.000,215.000
2024-01-12 01:00:00+01:00,118.000,260.250,1441.500,40.250,,0.000,1.000,6.750,0.000,,1885.000,56.500,4.000,0.000,13.500,219.250
2024-01-12 02:00:00+01:00,116.250,260.000,1427.500,39.500,,0.000,1.000,6.500,0.000,,1887.250,55.500,4.000,0.000,14.750,213.750
2024-01-12 03:00:00+01:00,116.750,260.750,1291.000,40.000,,0.000,1.000,7.000,0.000,,1888.250,56.250,4.000,0.000,14.750,219.250
2024-01-12 04:00:00+01:00,117.000,312.250,1285.000,40.500,,0.000,1.000,7.000,0.000,,1889.000,55.250,4.000,0.000,13.750,216.750
2024-01-12 05:00:00+01:00,117.250,347.500,1483.250,40.250,,0.000,1.000,7.000,0.000,,1888.000,55.750,4.000,0.000,15.000,196.500
2024-01-12 06:00:00+01:00,125.000,343.000,1541.750,39.250,,0.000,1.000,7.000,0.000,,1888.750,58.750,4.000,0.000,18.250,187.000
2024-01-12 07:00:00+01:00,127.000,343.500,1542.250,40.000,,0.000,1.000,7.000,0.000,,1886.750,57.000,4.000,12.000,19.500,179.000
2024-01-12 08:00:00+01:00,127.750,359.250,1527.250,40.750,,0.000,1.000,6.750,0.000,,1886.500,59.250,5.000,188.500,17.000,155.000
2024-01-12 09:00:00+01:00,130.250,360.250,1533.250,40.750,,0.000,1.000,6.750,0.000,,1885.500,66.750,4.500,564.250,18.750,148.000
2024-01-12 10:00:00+01:00,129.750,353.000,1471.750,40.500,,0.000,1.000,6.250,0.000,,1882.750,71.750,4.000,947.250,18.000,167.000
2024-01-12 11:00:00+01:00,127.250,344.000,1453.000,40.250,,0.000,1.000,6.250,0.000,,1884.000,77.000,4.000,1197.500,18.250,209.250
2024-01-12 12:00:00+01:00,131.750,340.500,1458.500,38.250,,0.000,1.000,7.000,0.000,,1903.750,80.500,4.000,1233.500,18.000,208.250
2024-01-12 13:00:00+01:00,129.250,340.750,1520.250,40.000,0.000,0.000,1.000,7.000,0.000,,1911.000,79.000,4.000,909.750,18.250,176.500
2024-01-12 14:00:00+01:00,127.250,338.750,1501.500,40.250,0.000,,1.000,7.000,0.000,,1913.750,71.250,4.000,525.000,18.000,146.500
2024-01-12 15:00:00+01:00,126.250,338.000,1509.500,40.750,0.000,,1.000,7.000,0.000,,1914.750,61.250,4.000,148.500,17.250,101.250
2024-01-12 16:00:00+01:00,124.250,335.750,1510.500,40.000,0.000,,1.000,7.000,0.000,,1913.750,56.750,4.000,3.500,18.500,87.000
2024-01-12 17:00:00+01:00,124.750,341.500,1530.750,40.250,0.000,0.000,1.000,7.000,0.000,,1911.750,56.000,4.000,0.000,18.750,102.250
2024-01-12 18:00:00+01:00,124.750,341.250,1514.500,40.250,0.000,,1.000,7.000,0.000,,1910.500,56.000,4.000,0.000,17.750,116.250
2024-01-12 19:00:00+01:00,126.000,349.250,1485.000,39.750,0.000,,1.000,7.000,0.000,,1910.000,56.000,4.000,0.000,19.250,133.000
2024-01-12 20:00:00+01:00,124.750,343.500,1545.500,39.000,0.000,,1.000,7.000,0.000,,1909.500,56.250,4.000,0.000,18.750,104.000
2024-01-12 21:00:00+01:00,124.000,342.250,1541.500,38.500,0.000,,1.000,7.000,0.000,,1909.250,56.750,4.000,0.000,17.750,98.500
2024-01-12 22:00:00+01:00,124.500,339.750,1160.250,38.750,0.000,0.000,1.000,7.000,0.000,,1910.250,56.000,4.000,0.000,18.750,81.000
2024-01-12 23:00:00+01:00,125.250,314.750,1075.250,40.000,,0.000,1.000,7.000,0.000,,1908.000,55.250,4.250,0.000,19.250,63.500
2024-01-13 00:00:00+01:00,120.250,262.250,1050.750,38.000,,0.000,1.000,7.000,0.000,,1904.250,62.250,4.000,0.000,18.500,58.000
2024-01-13 01:00:00+01:00,123.000,225.250,929.500,38.000,0.000,0.000,1.000,7.000,0.000,,1908.750,63.250,4.000,0.000,19.500,76.000
2024-01-13 02:00:00+01:00,120.500,182.000,888.500,38.750,0.000,,1.000,7.000,0.000,,1908.500,61.500,4.000,0.000,18.250,60.250
2024-01-13 03:00:00+01:00,121.500,174.250,888.500,39.250,0.000,,1.000,7.000,0.000,,1908.750,62.250,4.000,0.000,18.500,54.750
2024-01-13 04:00:00+01:00,122.750,165.500,885.000,39.000,0.000,,1.000,7.000,0.000,,1910.750,61.500,4.000,0.000,19.500,53.000
2024-01-13 05:00:00+01:00,122.750,168.750,880.000,39.500,0.000,0.000,1.000,7.000,0.000,,1910.750,61.250,4.000,0.000,18.250,63.750
2024-01-13 06:00:00+01:00,130.250,172.750,921.750,38.250,0.000,,1.000,7.000,0.000,,1911.000,63.000,4.000,0.000,19.500,69.000
2024-01-13 07:00:00+01:00,131.750,171.500,1080.000,38.000,0.000,,1.000,7.000,0.000,,1910.000,63.000,4.000,29.750,20.000,94.250
2024-01-13 08:00:00+01:00,127.250,171.250,1083.750,37.750,0.000,,1.000,7.000,0.000,,1910.750,65.500,4.000,407.000,19.250,101.250
2024-01-13 09:00:00+01:00,127.500,170.500,1044.500,37.750,0.000,,1.000,7.000,0.000,,1909.500,73.000,5.000,976.250,18.500,129.500
2024-01-13 10:00:00+01:00,128.250,171.750,1050.500,38.000,,0.000,1.000,7.000,0.000,,1909.000,77.750,5.000,1440.250,19.000,117.250
2024-01-13 11:00:00+01:00,130.000,172.250,1132.250,37.750,,0.000,1.000,6.750,0.000,,1908.500,83.500,5.000,1525.750,19.000,92.500
2024-01-13 12:00:00+01:00,130.250,171.750,1063.750,37.000,,0.000,1.000,7.000,0.000,,1908.750,86.250,5.000,1441.500,19.500,71.250
2024-01-13 13:00:00+01:00,129.250,171.250,1003.500,39.500,0.000,0.000,1.000,7.000,0.000,,1911.000,84.750,5.000,1143.500,19.250,43.250
2024-01-13 14:00:00+01:00,129.000,169.250,1070.000,37.750,0.000,,1.000,7.000,0.000,,1910.500,77.000,5.250,722.750,14.500,16.000
2024-01-13 15:00:00+01:00,130.750,171.750,1078.000,38.250,0.000,,1.000,7.000,0.000,,1910.500,67.250,5.000,224.500,15.250,4.500
2024-01-13 16:00:00+01:00,130.000,171.750,1114.250,38.500,0.000,,1.000,7.000,0.000,,1907.500,62.500,5.000,7.750,14.500,7.250
2024-01-13 17:00:00+01:00,129.500,169.750,1119.250,39.750,0.000,,1.000,7.000,0.000,,1907.750,62.250,5.000,0.000,13.750,7.250
2024-01-13 18:00:00+01:00,129.250,169.250,1118.250,37.500,0.000,0.000,1.000,7.000,0.000,,1907.500,62.000,5.000,0.000,14.500,4.500
2024-01-13 19:00:00+01:00,130.000,172.500,1117.000,38.500,0.000,,1.000,7.000,0.000,,1907.750,62.000,5.000,0.000,14.750,3.750
2024-01-13 20:00:00+01:00,128.500,172.000,1116.750,37.750,0.000,,1.000,7.000,0.000,,1908.250,62.250,5.000,0.000,14.000,5.000
2024-01-13 21:00:00+01:00,128.250,172.000,1124.500,39.500,0.000,,1.000,7.000,0.000,,1908.000,62.000,5.000,0.000,15.000,12.750
2024-01-13 22:00:00+01:00,126.000,171.000,996.500,37.750,0.000,0.000,1.000,7.000,0.000,,1908.500,61.750,5.000,0.000,14.000,35.250
2024-01-13 23:00:00+01:00,125.250,172.000,856.000,32.750,0.000,0.000,1.000,7.000,0.000,,1906.500,61.250,5.000,0.000,15.250,63.750
2024-01-14 00:00:00+01:00,114.750,172.750,935.000,29.500,0.000,0.000,1.000,7.000,0.000,,1912.250,62.750,5.000,0.000,18.250,59.750
2024-01-14 01:00:00+01:00,114.000,174.250,951.750,26.500,0.000,,1.000,7.000,0.000,,1913.250,63.000,5.000,0.000,19.750,60.750
2024-01-14 02:00:00+01:00,113.250,175.250,939.500,30.750,0.000,,1.000,7.000,0.000,,1913.750,61.500,5.000,0.000,19.750,109.500
2024-01-14 03:00:00+01:00,114.000,173.750,946.250,38.250,0.000,,1.000,7.000,0.000,,1914.500,62.250,5.000,0.000,20.000,109.500
2024-01-14 04:00:00+01:00,114.250,174.000,952.750,38.000,0.000,,1.000,7.000,0.000,,1914.250,61.750,5.000,0.000,19.000,68.750
2024-01-14 05:00:00+01:00,114.750,174.000,965.000,39.500,0.000,,1.000,7.000,0.000,,1913.500,61.500,5.000,0.000,19.250,41.500
2024-01-14 06:00:00+01:00,119.500,174.000,954.750,38.500,0.000,,1.000,7.000,0.000,,1912.750,63.000,5.000,0.000,19.750,29.500
2024-01-14 07:00:00+01:00,123.000,173.500,982.000,37.500,0.000,,1.000,7.000,0.000,,1912.250,63.250,6.000,19.000,19.750,39.000
2024-01-14 08:00:00+01:00,121.750,173.250,963.250,37.500,0.000,,1.000,7.000,0.000,,1913.000,65.250,6.000,272.000,19.250,54.000
2024-01-14 09:00:00+01:00,120.750,174.250,848.750,37.250,0.000,0.000,1.000,6.500,0.000,,1913.750,72.250,5.250,931.500,21.250,36.000
2024-01-14 10:00:00+01:00,120.750,173.250,631.500,37.750,0.000,0.000,1.000,7.000,0.000,,1914.250,77.500,5.000,1612.750,19.250,26.000
2024-01-14 11:00:00+01:00,121.500,173.750,933.500,38.000,0.000,,1.000,7.000,0.000,,1914.250,83.500,4.750,1792.000,19.500,17.750
2024-01-14 12:00:00+01:00,123.250,173.500,1064.500,36.500,0.000,0.000,1.000,7.000,0.000,,1915.750,87.750,5.000,1613.250,19.000,23.250
2024-01-14 13:00:00+01:00,130.000,172.500,988.250,37.500,0.000,0.000,1.000,7.000,0.000,,1913.750,84.750,5.000,1176.500,19.500,22.750
2024-01-14 14:00:00+01:00,130.250,172.000,932.500,37.750,0.000,,1.000,7.250,0.000,,1915.500,77.000,5.000,686.250,18.500,27.250
2024-01-14 15:00:00+01:00,131.500,168.500,1005.750,37.250,0.000,,1.000,7.000,0.000,,1915.000,67.500,5.000,186.250,17.750,30.750
2024-01-14 16:00:00+01:00,130.750,170.500,1013.500,37.750,0.000,,1.000,7.000,0.000,,1914.250,63.250,4.500,5.250,19.250,28.750
2024-01-14 17:00:00+01:00,133.000,173.500,1087.250,37.500,0.000,,1.000,7.250,0.000,,1913.500,62.250,4.000,0.000,20.250,42.250
2024-01-14 18:00:00+01:00,133.250,173.250,1097.000,36.750,0.000,0.000,1.000,8.000,0.000,,1912.250,62.500,4.500,0.000,20.500,44.500
2024-01-14 19:00:00+01:00,133.000,174.000,1081.000,36.500,0.000,0.000,1.000,8.000,0.000,,1913.500,62.250,4.750,0.000,20.500,47.750
2024-01-14 20:00:00+01:00,131.500,173.000,1100.750,39.500,0.000,,1.000,8.000,,0.000,1913.500,62.500,5.000,0.000,19.750,51.750
2024-01-14 21:00:00+01:00,131.750,172.500,1044.500,38.750,0.000,,1.000,8.000,,0.000,1912.250,62.250,5.000,0.000,19.250,43.750
2024-01-14 22:00:00+01:00,126.750,173.250,1046.250,39.250,0.000,,1.000,8.000,,0.000,1915.500,62.250,4.750,0.000,19.750,32.750
2024-01-14 23:00:00+01:00,130.000,174.000,1120.750,39.250,0.000,,1.000,8.000,,0.000,1913.500,61.500,4.250,0.000,19.000,22.500
2024-01-15 00:00:00+01:00,123.250,174.500,1095.000,38.250,0.000,,1.000,8.000,,0.000,1918.500,59.000,4.000,0.000,18.750,21.250
2024-01-15 01:00:00+01:00,122.000,175.750,1087.500,38.500,0.000,,1.000,8.000,,0.000,1920.250,58.500,4.000,0.000,19.250,24.000
2024-01-15 02:00:00+01:00,118.750,175.000,1068.250,39.000,0.000,,1.000,8.000,,0.000,1919.750,57.250,4.000,0.000,18.750,21.750
2024-01-15 03:00:00+01:00,117.750,176.000,1092.750,38.500,0.000,,1.000,8.000,,0.000,1920.250,58.250,4.000,0.000,19.250,21.500
2024-01-15 04:00:00+01:00,118.000,175.750,1101.500,38.250,0.000,,1.000,8.000,,0.000,1920.500,58.000,4.000,0.000,19.250,5.500
2024-01-15 05:00:00+01:00,119.500,179.250,1181.750,37.000,0.000,,1.000,8.000,,0.000,1919.750,58.500,4.000,0.000,19.250,2.500
2024-01-15 06:00:00+01:00,129.000,178.750,1393.000,35.750,0.000,0.000,1.000,8.000,0.000,0.000,1919.750,60.000,4.000,0.000,20.000,21.750
2024-01-15 07:00:00+01:00,130.750,178.750,1480.750,37.000,0.000,0.000,1.000,8.000,,0.000,1920.750,59.500,4.000,28.750,19.000,91.500
2024-01-15 08:00:00+01:00,133.000,212.000,1502.750,39.000,0.000,0.000,1.000,8.000,,0.000,1920.500,61.250,4.000,238.500,18.500,131.000
2024-01-15 09:00:00+01:00,133.000,239.500,1446.500,39.250,0.000,0.000,1.000,8.000,,0.000,1919.250,68.750,5.000,697.500,19.750,95.500
2024-01-15 10:00:00+01:00,132.750,269.750,1428.250,39.750,0.000,,1.000,8.000,,0.000,1918.250,74.500,4.000,1116.750,20.250,79.500
2024-01-15 11:00:00+01:00,132.000,289.750,1417.000,39.250,0.000,0.000,1.000,8.000,,0.000,1919.250,79.250,5.000,1268.500,19.000,122.750
2024-01-15 12:00:00+01:00,130.000,292.250,1348.750,36.500,0.500,,1.000,8.000,,0.000,1919.000,82.250,5.000,1257.750,19.250,161.500
