,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,
2024-04-12 12:00:00+02:00,355.000,584.000,0.000,126.000,,2799.000,5244.000,589.000,36932.000,12981.000,185.000,53.000,1340.000,,
2024-04-12 13:00:00+02:00,356.000,590.000,0.000,126.000,,2929.000,5192.000,482.000,36439.000,10418.000,187.000,38.000,1170.000,,
2024-04-12 14:00:00+02:00,360.000,578.000,0.000,126.000,,3017.000,5215.000,342.000,34750.000,9863.000,187.000,21.000,1074.000,,
2024-04-12 15:00:00+02:00,358.000,594.000,0.000,126.000,,3000.000,5350.000,375.000,34543.000,9051.000,182.000,8.000,962.000,,
2024-04-12 16:00:00+02:00,361.000,577.000,0.000,126.000,,2198.000,5609.000,709.000,35374.000,7663.000,182.000,2.000,900.000,,
2024-04-12 17:00:00+02:00,359.000,585.000,0.000,126.000,,2267.000,5745.000,652.000,37580.000,7907.000,182.000,16.000,917.000,,
2024-04-12 18:00:00+02:00,361.000,591.000,0.000,126.000,,253.000,5922.000,1104.000,38590.000,5118.000,185.000,23.000,900.000,,
2024-04-12 19:00:00+02:00,362.000,700.000,0.000,318.000,1975.000,,6215.000,1593.000,40035.000,1768.000,188.000,27.000,879.000,,
2024-04-12 20:00:00+02:00,362.000,929.000,0.000,963.000,3272.000,,6616.000,2476.000,41560.000,365.000,190.000,46.000,982.000,,
2024-04-12 21:00:00+02:00,363.000,734.000,0.000,676.000,3331.000,,6810.000,2586.000,41826.000,0.000,190.000,84.000,1261.000,,
2024-04-12 22:00:00+02:00,358.000,596.000,0.000,479.000,3536.000,,6510.000,2599.000,41418.000,0.000,192.000,121.000,1574.000,,
2024-04-12 23:00:00+02:00,358.000,560.000,0.000,124.000,3578.000,,6187.000,2425.000,40682.000,0.000,195.000,105.000,1865.000,,
2024-04-13 00:00:00+02:00,355.000,550.000,0.000,124.000,1892.000,,5867.000,1816.000,39593.000,0.000,190.000,41.000,2199.000,,
2024-04-13 01:00:00+02:00,357.000,548.000,0.000,125.000,583.000,,5718.000,1597.000,38405.000,0.000,181.000,38.000,2514.000,,
2024-04-13 02:00:00+02:00,359.000,545.000,0.000,125.000,,231.000,5640.000,1491.000,37921.000,0.000,178.000,74.000,2410.000,,
2024-04-13 03:00:00+02:00,359.000,545.000,0.000,126.000,,839.000,5623.000,1193.000,36893.000,0.000,183.000,165.000,2106.000,,
2024-04-13 04:00:00+02:00,357.000,543.000,0.000,126.000,,1538.000,5617.000,1134.000,36183.000,0.000,185.000,145.000,2129.000,,
2024-04-13 05:00:00+02:00,357.000,544.000,0.000,126.000,,1446.000,5603.000,1243.000,36527.000,0.000,185.000,143.000,2231.000,,
2024-04-13 06:00:00+02:00,358.000,541.000,0.000,126.000,,93.000,5603.000,1554.000,37010.000,218.000,186.000,111.000,2197.000,,
2024-04-13 07:00:00+02:00,355.000,541.000,0.000,126.000,767.000,,5750.000,1578.000,37641.000,513.000,188.000,148.000,2118.000,,
2024-04-13 08:00:00+02:00,358.000,543.000,0.000,126.000,,1.000,5622.000,1348.000,36367.000,2389.000,190.000,186.000,2013.000,,
2024-04-13 09:00:00+02:00,359.000,546.000,0.000,126.000,,1459.000,5326.000,1151.000,32768.000,5928.000,191.000,207.000,1615.000,,
2024-04-13 10:00:00+02:00,359.000,529.000,0.000,126.000,,2524.000,4926.000,733.000,29643.000,7121.000,183.000,175.000,1083.000,,
2024-04-13 11:00:00+02:00,358.000,527.000,0.000,126.000,,2840.000,4689.000,663.000,27806.000,8754.000,186.000,95.000,1279.000,,
2024-04-13 12:00:00+02:00,359.000,528.000,0.000,126.000,,2875.000,4651.000,597.000,26538.000,9988.000,186.000,98.000,1674.000,,
2024-04-13 13:00:00+02:00,360.000,541.000,0.000,126.000,,2884.000,4517.000,574.000,24227.000,10565.000,188.000,75.000,2080.000,,
2024-04-13 14:00:00+02:00,358.000,550.000,0.000,125.000,,2871.000,4546.000,561.000,23263.000,10405.000,193.000,71.000,2343.000,,
2024-04-13 15:00:00+02:00,355.000,555.000,0.000,124.000,,2855.000,4670.000,627.000,23386.000,9675.000,186.000,70.000,2519.000,,
2024-04-13 16:00:00+02:00,354.000,561.000,0.000,125.000,,2598.000,4846.000,684.000,25275.000,8261.000,184.000,123.000,2552.000,,
2024-04-13 17:00:00+02:00,363.000,568.000,0.000,124.000,,2107.000,5028.000,873.000,28203.000,6298.000,180.000,105.000,2433.000,,
2024-04-13 18:00:00+02:00,362.000,575.000,0.000,125.000,,1246.000,5568.000,1398.000,30154.000,4796.000,182.000,104.000,2733.000,,
2024-04-13 19:00:00+02:00,362.000,576.000,0.000,124.000,774.000,,5893.000,2090.000,32307.000,1706.000,181.000,158.000,2590.000,,
2024-04-13 20:00:00+02:00,362.000,582.000,0.000,125.000,2534.000,,6169.000,2617.000,33221.000,369.000,179.000,279.000,2982.000,,
2024-04-13 21:00:00+02:00,359.000,575.000,0.000,125.000,2993.000,,6179.000,2797.000,33505.000,0.000,183.000,265.000,3625.000,,
2024-04-13 22:00:00+02:00,361.000,552.000,0.000,126.000,1963.000,,5865.000,2236.000,33627.000,0.000,185.000,206.000,4405.000,,
2024-04-13 23:00:00+02:00,359.000,549.000,0.000,126.000,282.000,,5665.000,1945.000,32767.000,0.000,185.000,216.000,4434.000,,
2024-04-14 00:00:00+02:00,357.000,556.000,0.000,126.000,,992.000,5378.000,1328.000,30918.000,0.000,188.000,141.000,4262.000,,
2024-04-14 01:00:00+02:00,358.000,553.000,0.000,126.000,,1545.000,5226.000,1085.000,29354.000,0.000,178.000,161.000,3643.000,,
2024-04-14 02:00:00+02:00,362.000,614.000,0.000,172.000,,1774.000,5171.000,1008.000,29012.000,0.000,176.000,119.000,3106.000,,
2024-04-14 03:00:00+02:00,362.000,655.000,0.000,384.000,,2074.000,5185.000,1007.000,28862.000,0.000,179.000,92.000,2602.000,,
2024-04-14 04:00:00+02:00,362.000,726.000,0.000,388.000,,2313.000,5239.000,1064.000,28380.000,0.000,180.000,94.000,2090.000,,
2024-04-14 05:00:00+02:00,359.000,764.000,0.000,389.000,,1889.000,5294.000,1162.000,28411.000,0.000,179.000,84.000,1726.000,,
2024-04-14 06:00:00+02:00,357.000,766.000,0.000,390.000,,1548.000,5370.000,1299.000,28488.000,220.000,179.000,46.000,1512.000,,
2024-04-14 07:00:00+02:00,359.000,713.000,0.000,392.000,,1500.000,5375.000,1287.000,28608.000,549.000,178.000,38.000,1283.000,,
2024-04-14 08:00:00+02:00,362.000,806.000,0.000,391.000,,1880.000,5183.000,1048.000,28269.000,2417.000,175.000,48.000,1081.000,,
2024-04-14 09:00:00+02:00,357.000,810.000,0.000,389.000,,2085.000,4783.000,788.000,27662.000,5659.000,178.000,40.000,915.000,,
2024-04-14 10:00:00+02:00,356.000,698.000,0.000,374.000,,2502.000,4550.000,533.000,26770.000,6624.000,182.000,30.000,664.000,,
2024-04-14 11:00:00+02:00,360.000,681.000,0.000,129.000,,2702.000,4359.000,575.000,24637.000,8635.000,173.000,15.000,647.000,,
2024-04-14 12:00:00+02:00,361.000,681.000,0.000,126.000,,2978.000,4327.000,613.000,24090.000,9970.000,183.000,5.000,657.000,,
2024-04-14 13:00:00+02:00,361.000,704.000,0.000,125.000,,2913.000,4137.000,541.000,22826.000,10719.000,180.000,0.000,672.000,,
2024-04-14 14:00:00+02:00,346.000,570.000,0.000,126.000,,2913.000,4167.000,502.000,21703.000,9975.000,176.000,2.000,682.000,,
2024-04-14 15:00:00+02:00,343.000,494.000,0.000,126.000,,2892.000,4269.000,529.000,22354.000,9191.000,174.000,0.000,722.000,,
2024-04-14 16:00:00+02:00,354.000,503.000,0.000,126.000,,2385.000,4456.000,588.000,24198.000,7862.000,166.000,5.000,773.000,,
2024-04-14 17:00:00+02:00,353.000,508.000,0.000,126.000,,2036.000,4923.000,971.000,26569.000,7745.000,167.000,45.000,1066.000,,
2024-04-14 18:00:00+02:00,364.000,510.000,0.000,126.000,,46.000,5369.000,1467.000,31737.000,4553.000,170.000,79.000,1194.000,,
2024-04-14 19:00:00+02:00,362.000,487.000,0.000,126.000,2170.000,,5648.000,2062.000,34145.000,1556.000,172.000,159.000,1458.000,,
2024-04-14 20:00:00+02:00,354.000,465.000,0.000,126.000,3019.000,,5919.000,2368.000,36097.000,356.000,173.000,231.000,1968.000,,
2024-04-14 21:00:00+02:00,365.000,464.000,0.000,126.000,3275.000,,6069.000,2512.000,37128.000,0.000,173.000,151.000,2687.000,,
2024-04-14 22:00:00+02:00,365.000,462.000,0.000,126.000,2930.000,,5907.000,2191.000,37141.000,0.000,174.000,207.000,3109.000,,
2024-04-14 23:00:00+02:00,360.000,468.000,0.000,126.000,2226.000,,5785.000,1926.000,36312.000,0.000,177.000,435.000,3205.000,,
2024-04-15 00:00:00+02:00,360.000,476.000,0.000,126.000,1298.000,,5655.000,1423.000,33579.000,0.000,179.000,395.000,2798.000,,
2024-04-15 01:00:00+02:00,362.000,475.000,0.000,126.000,151.000,,5511.000,1202.000,32565.000,0.000,178.000,280.000,2276.000,,
2024-04-15 02:00:00+02:00,361.000,475.000,0.000,126.000,,513.000,5450.000,1153.000,32327.000,0.000,177.000,326.000,2587.000,,
2024-04-15 03:00:00+02:00,359.000,474.000,0.000,126.000,,653.000,5439.000,1052.000,30891.000,0.000,178.000,306.000,2917.000,,
2024-04-15 04:00:00+02:00,355.000,475.000,0.000,126.000,,1458.000,5523.000,1093.000,30679.000,0.000,174.000,391.000,3335.000,,
2024-04-15 05:00:00+02:00,361.000,474.000,0.000,126.000,,1693.000,5583.000,1046.000,31797.000,0.000,175.000,524.000,3704.000,,
2024-04-15 06:00:00+02:00,362.000,474.000,0.000,126.000,298.000,,5837.000,1517.000,34258.000,225.000,168.000,658.000,4151.000,,
2024-04-15 07:00:00+02:00,360.000,491.000,0.000,126.000,554.000,,5781.000,1232.000,35869.000,477.000,157.000,722.000,4885.000,,
2024-04-15 08:00:00+02:00,360.000,481.000,0.000,126.000,1479.000,,5850.000,1366.000,36385.000,1694.000,160.000,793.000,5756.000,,
2024-04-15 09:00:00+02:00,363.000,509.000,0.000,125.000,1100.000,,5751.000,915.000,34835.000,3649.000,164.000,863.000,7322.000,,
2024-04-15 10:00:00+02:00,366.000,515.000,0.000,126.000,,746.000,5377.000,625.000,32650.000,5397.000,157.000,895.000,10017.000,,
2024-04-15 11:00:00+02:00,367.000,504.000,0.000,126.000,,951.000,5320.000,571.000,31716.000,6822.000,157.000,913.000,12341.000,,
2024-04-15 12:00:00+02:00,369.000,508.000,0.000,126.000,1350.000,,5300.000,1257.000,32542.000,7016.000,157.000,923.000,7222.000,,
2024-04-15 13:00:00+02:00,369.000,508.000,0.000,126.000,300.000,,5186.000,1148.000,32632.000,7715.000,160.000,917.000,6666.000,,
2024-04-15 14:00:00+02:00,367.000,533.000,0.000,126.000,,737.000,5082.000,1154.000,32633.000,8075.000,158.000,915.000,5395.000,,
2024-04-15 15:00:00+02:00,366.000,526.000,0.000,126.000,,1664.000,5052.000,1102.000,32536.000,7876.000,154.000,917.000,5677.000,,
2024-04-15 16:00:00+02:00,366.000,532.000,0.000,126.000,,1799.000,5126.000,1085.000,32434.000,6801.000,158.000,920.000,6567.000,,
2024-04-15 17:00:00+02:00,365.000,534.000,0.000,126.000,,1955.000,5305.000,867.000,31860.000,5290.000,158.000,1054.000,6617.000,,
2024-04-15 18:00:00+02:00,365.000,532.000,0.000,126.000,,2155.000,5478.000,863.000,30574.000,3369.000,157.000,1048.000,12983.000,,
2024-04-15 19:00:00+02:00,365.000,544.000,0.000,126.000,,1747.000,5645.000,1046.000,31504.000,1297.000,157.000,1053.000,14814.000,,
2024-04-15 20:00:00+02:00,366.000,549.000,0.000,126.000,,1020.000,5782.000,1333.000,32850.000,348.000,157.000,1088.000,13939.000,,
2024-04-15 21:00:00+02:00,367.000,574.000,0.000,126.000,,36.000,5806.000,2032.000,33226.000,0.000,157.000,1091.000,13021.000,,
2024-04-15 22:00:00+02:00,368.000,762.000,0.000,126.000,,397.000,5755.000,1709.000,34007.000,0.000,152.000,1090.000,12357.000,,
2024-04-15 23:00:00+02:00,367.000,931.000,0.000,126.000,,1060.000,5721.000,1202.000,33504.000,0.000,154.000,1088.000,12326.000,,
2024-04-16 00:00:00+02:00,364.000,924.000,0.000,126.000,,1451.000,5600.000,916.000,32174.000,0.000,156.000,1083.000,12264.000,,
2024-04-16 01:00:00+02:00,360.000,895.000,0.000,125.000,,1265.000,5388.000,1068.000,31034.000,0.000,165.000,1068.000,11929.000,,
2024-04-16 02:00:00+02:00,360.000,893.000,0.000,125.000,,1836.000,5212.000,1134.000,31258.000,0.000,166.000,1061.000,11657.000,,
2024-04-16 03:00:00+02:00,362.000,883.000,0.000,125.000,,1723.000,5127.000,1371.000,31480.000,0.000,167.000,1057.000,7099.000,,
2024-04-16 04:00:00+02:00,362.000,874.000,0.000,126.000,,2240.000,5224.000,1057.000,30317.000,0.000,168.000,1061.000,11620.000,,
2024-04-16 05:00:00+02:00,360.000,874.000,0.000,126.000,,2036.000,5368.000,950.000,30142.000,0.000,168.000,1046.000,12174.000,,
2024-04-16 06:00:00+02:00,363.000,875.000,0.000,126.000,,118.000,5614.000,1236.000,31951.000,243.000,168.000,1015.000,12133.000,,
2024-04-16 07:00:00+02:00,361.000,879.000,0.000,126.000,992.000,,5868.000,1328.000,34627.000,529.000,171.000,1004.000,12110.000,,
2024-04-16 08:00:00+02:00,362.000,730.000,0.000,126.000,1404.000,,5904.000,1690.000,35232.000,2031.000,170.000,1036.000,11606.000,,
2024-04-16 09:00:00+02:00,361.000,735.000,0.000,126.000,979.000,,5844.000,1687.000,35296.000,4373.000,168.000,1026.000,10882.000,,
2024-04-16 10:00:00+02:00,362.000,738.000,0.000,126.000,1228.000,,5774.000,1903.000,35591.000,5912.000,169.000,1003.000,5754.000,,
2024-04-16 11:00:00+02:00,361.000,742.000,0.000,126.000,,125.000,5198.000,997.000,34360.000,7445.000,170.000,1011.000,10410.000,,
2024-04-16 12:00:00+02:00,360.000,744.000,0.000,126.000,,602.000,5088.000,911.000,33381.000,8290.000,168.000,945.000,11160.000,,
2024-04-16 13:00:00+02:00,358.000,741.000,0.000,126.000,,1217.000,4989.000,895.000,32554.000,9021.000,170.000,954.000,10524.000,,
2024-04-16 14:00:00+02:00,359.000,722.000,0.000,126.000,,1103.000,5056.000,1263.000,34014.000,8461.000,170.000,991.000,5043.000,,
2024-04-16 15:00:00+02:00,360.000,493.000,0.000,126.000,,1677.000,4912.000,1133.000,34640.000,8282.000,169.000,959.000,4791.000,,
2024-04-16 16:00:00+02:00,363.000,488.000,0.000,126.000,,1784.000,4947.000,749.000,34833.000,7245.000,169.000,991.000,4939.000,,
2024-04-16 17:00:00+02:00,360.000,495.000,0.000,126.000,,1303.000,5167.000,1116.000,35203.000,5776.000,168.000,1027.000,4684.000,,
2024-04-16 18:00:00+02:00,361.000,478.000,0.000,126.000,,1285.000,5366.000,1257.000,35028.000,3724.000,173.000,1061.000,8831.000,,
2024-04-16 19:00:00+02:00,360.000,486.000,0.000,126.000,111.000,,5770.000,1698.000,36758.000,1407.000,174.000,984.000,9417.000,,
2024-04-16 20:00:00+02:00,359.000,478.000,0.000,126.000,600.000,,5842.000,2047.000,37667.000,384.000,165.000,719.000,8727.000,,
2024-04-16 21:00:00+02:00,356.000,467.000,0.000,126.000,866.000,,5879.000,1989.000,38467.000,0.000,164.000,663.000,7340.000,,
2024-04-16 22:00:00+02:00,355.000,467.000,0.000,126.000,1881.000,,5873.000,2074.000,38558.000,0.000,165.000,756.000,5914.000,,
2024-04-16 23:00:00+02:00,360.000,464.000,0.000,126.000,1818.000,,5916.000,2104.000,39035.000,0.000,166.000,716.000,5452.000,,
2024-04-17 00:00:00+02:00,361.000,454.000,0.000,126.000,1127.000,,5608.000,1824.000,38866.000,0.000,166.000,662.000,5271.000,,
2024-04-17 01:00:00+02:00,359.000,452.000,0.000,125.000,,582.000,5277.000,1671.000,38760.000,0.000,167.000,583.000,4985.000,,
2024-04-17 02:00:00+02:00,358.000,452.000,0.000,124.000,,1226.000,5078.000,1551.000,38682.000,0.000,168.000,472.000,4696.000,,
2024-04-17 03:00:00+02:00,359.000,451.000,0.000,125.000,,2399.000,5055.000,1414.000,38628.000,0.000,166.000,485.000,4611.000,,
2024-04-17 04:00:00+02:00,360.000,451.000,0.000,125.000,,2590.000,4979.000,1408.000,38654.000,0.000,166.000,476.000,4549.000,,
2024-04-17 05:00:00+02:00,360.000,452.000,0.000,124.000,,1839.000,5125.000,1410.000,39154.000,0.000,165.000,481.000,4374.000,,
2024-04-17 06:00:00+02:00,360.000,501.000,0.000,126.000,214.000,,5344.000,1651.000,39137.000,230.000,163.000,446.000,4248.000,,
2024-04-17 07:00:00+02:00,359.000,535.000,0.000,126.000,1782.000,,5835.000,2464.000,39480.000,559.000,162.000,471.000,3908.000,,
2024-04-17 08:00:00+02:00,358.000,546.000,0.000,126.000,3058.000,,6191.000,2510.000,39612.000,2254.000,162.000,377.000,3524.000,,
2024-04-17 09:00:00+02:00,360.000,548.000,0.000,126.000,2556.000,,6125.000,2083.000,39525.000,4983.000,163.000,302.000,3291.000,,
2024-04-17 10:00:00+02:00,353.000,495.000,0.000,126.000,1786.000,,5773.000,1568.000,39651.000,7509.000,163.000,412.000,3623.000,,
2024-04-17 11:00:00+02:00,362.000,477.000,0.000,126.000,907.000,,5303.000,1457.000,39922.000,9266.000,164.000,442.000,4136.000,,
2024-04-17 12:00:00+02:00,364.000,478.000,0.000,126.000,356.000,,5309.000,1400.000,39643.000,10075.000,165.000,451.000,4856.000,,
2024-04-17 13:00:00+02:00,362.000,475.000,0.000,126.000,,1066.000,5049.000,1232.000,39025.000,9998.000,166.000,471.000,5862.000,,
2024-04-17 14:00:00+02:00,362.000,478.000,0.000,126.000,,1783.000,4806.000,1165.000,37719.000,9940.000,164.000,514.000,6851.000,,
2024-04-17 15:00:00+02:00,362.000,475.000,0.000,126.000,,1927.000,4807.000,1145.000,35910.000,9348.000,164.000,627.000,7660.000,,
2024-04-17 16:00:00+02:00,357.000,476.000,0.000,126.000,,1825.000,4836.000,1192.000,35311.000,8343.000,164.000,685.000,7728.000,,
2024-04-17 17:00:00+02:00,358.000,479.000,0.000,126.000,,2070.000,4944.000,1320.000,36920.000,6270.000,166.000,728.000,7387.000,,
2024-04-17 18:00:00+02:00,361.000,499.000,0.000,125.000,,935.000,5319.000,1820.000,39727.000,3876.000,166.000,779.000,6978.000,,
2024-04-17 19:00:00+02:00,360.000,794.000,0.000,818.000,1044.000,,5827.000,2188.000,40368.000,1458.000,168.000,780.000,6147.000,,
2024-04-17 20:00:00+02:00,358.000,865.000,0.000,1026.000,1464.000,,6194.000,1970.000,40809.000,384.000,167.000,786.000,4699.000,,
2024-04-17 21:00:00+02:00,356.000,735.000,0.000,1041.000,1506.000,,6095.000,1989.000,40978.000,0.000,169.000,784.000,3789.000,,
2024-04-17 22:00:00+02:00,358.000,521.000,0.000,1048.000,3026.000,,6374.000,2292.000,41215.000,0.000,169.000,784.000,3065.000,,
2024-04-17 23:00:00+02:00,358.000,526.000,0.000,1027.000,2999.000,,6186.000,2347.000,41182.000,0.000,169.000,734.000,3163.000,,
2024-04-18 00:00:00+02:00,356.000,550.000,0.000,504.000,1862.000,,5719.000,1989.000,40990.000,0.000,172.000,658.000,3422.000,,
2024-04-18 01:00:00+02:00,357.000,539.000,0.000,126.000,424.000,,5506.000,1760.000,40873.000,0.000,174.000,609.000,3394.000,,
2024-04-18 02:00:00+02:00,359.000,533.000,0.000,125.000,,9.000,5385.000,1735.000,41122.000,0.000,175.000,551.000,3046.000,,
2024-04-18 03:00:00+02:00,359.000,533.000,0.000,126.000,,1091.000,5218.000,1491.000,40925.000,0.000,176.000,698.000,3030.000,,
2024-04-18 04:00:00+02:00,358.000,617.000,0.000,126.000,,1638.000,5137.000,1487.000,40905.000,0.000,175.000,702.000,2846.000,,
2024-04-18 05:00:00+02:00,360.000,771.000,0.000,126.000,,459.000,5399.000,1583.000,40826.000,0.000,172.000,599.000,2756.000,,
2024-04-18 06:00:00+02:00,361.000,922.000,0.000,126.000,1058.000,,5811.000,2361.000,41387.000,230.000,170.000,604.000,2967.000,,
2024-04-18 07:00:00+02:00,359.000,1365.000,0.000,126.000,2769.000,,6215.000,2829.000,41364.000,558.000,168.000,511.000,2956.000,,
2024-04-18 08:00:00+02:00,357.000,1523.000,0.000,126.000,2987.000,,6271.000,2684.000,41460.000,2165.000,167.000,434.000,2794.000,,
2024-04-18 09:00:00+02:00,357.000,1503.000,0.000,126.000,2479.000,,6121.000,2078.000,41639.000,4977.000,168.000,327.000,2869.000,,
2024-04-18 10:00:00+02:00,355.000,1139.000,0.000,126.000,2607.000,,5725.000,1910.000,41405.000,7545.000,167.000,227.000,3371.000,,
2024-04-18 11:00:00+02:00,357.000,1071.000,0.000,126.000,2168.000,,5426.000,1699.000,41245.000,8885.000,166.000,135.000,3377.000,,
2024-04-18 12:00:00+02:00,356.000,1073.000,0.000,126.000,1435.000,,5103.000,1561.000,41103.000,9425.000,165.000,61.000,3149.000,,
2024-04-18 13:00:00+02:00,356.000,1069.000,0.000,126.000,,685.000,4925.000,1322.000,41196.000,10091.000,163.000,32.000,2975.000,,
2024-04-18 14:00:00+02:00,356.000,1071.000,0.000,126.000,,1442.000,4824.000,1315.000,40284.000,10763.000,164.000,13.000,2867.000,,
2024-04-18 15:00:00+02:00,356.000,811.000,0.000,126.000,,2091.000,4696.000,1184.000,39939.000,10609.000,165.000,0.000,2842.000,,
2024-04-18 16:00:00+02:00,354.000,874.000,0.000,126.000,,2459.000,4720.000,1280.000,39237.000,9819.000,166.000,0.000,2811.000,,
2024-04-18 17:00:00+02:00,355.000,869.000,0.000,126.000,,1126.000,4923.000,1441.000,39302.000,8124.000,166.000,14.000,2686.000,,
2024-04-18 18:00:00+02:00,356.000,867.000,0.000,126.000,1578.000,,5575.000,1978.000,40218.000,5182.000,167.000,22.000,2789.000,,
2024-04-18 19:00:00+02:00,360.000,866.000,0.000,126.000,2769.000,,6139.000,2563.000,41142.000,2054.000,164.000,62.000,2824.000,,
