,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,,
2021-06-22 08:00:00+02:00,124.500,349.750,974.000,0.000,,0.000,,0.000,12.000,18.000,,1852.750,60.000,11.250,705.750,17.750,55.250
2021-06-22 09:00:00+02:00,121.000,344.250,971.250,0.000,,0.000,0.000,0.000,12.000,18.000,,1852.000,63.000,12.000,990.750,16.000,34.000
2021-06-22 10:00:00+02:00,120.750,360.250,1031.250,0.000,,0.000,,0.000,12.000,18.000,,1853.500,63.000,12.000,1188.500,15.250,24.500
2021-06-22 11:00:00+02:00,119.500,404.500,1009.500,0.000,,0.000,,0.000,13.000,18.000,,1854.250,63.750,9.750,1290.500,15.750,15.250
2021-06-22 12:00:00+02:00,120.750,454.500,961.750,0.000,,0.000,,0.500,12.500,18.000,,1854.000,66.000,10.250,1323.500,16.500,4.750
2021-06-22 13:00:00+02:00,118.250,481.000,996.500,0.000,,1.500,,1.000,12.000,18.000,,1853.750,66.000,11.250,1294.000,15.750,1.250
2021-06-22 14:00:00+02:00,120.750,504.000,920.000,0.000,,0.000,,0.000,13.000,18.000,,1852.250,66.000,11.500,1209.250,17.250,0.000
2021-06-22 15:00:00+02:00,120.000,508.250,1020.500,0.000,,0.000,0.000,0.000,12.250,18.000,,1851.000,66.000,10.000,1072.750,15.000,0.000
2021-06-22 16:00:00+02:00,120.500,523.750,1085.750,0.000,,0.000,,0.000,12.000,18.000,,1849.500,66.000,10.750,845.000,20.500,0.500
2021-06-22 17:00:00+02:00,120.000,521.000,977.000,0.000,,0.000,,0.000,12.000,18.000,,1848.000,66.000,11.000,559.750,20.500,2.000
2021-06-22 18:00:00+02:00,120.250,504.500,1022.250,0.000,,0.000,,0.000,12.000,18.000,,1847.250,63.000,10.500,255.000,17.000,3.500
2021-06-22 19:00:00+02:00,122.000,487.750,1194.750,0.000,,0.000,,0.000,12.000,18.000,,1846.750,61.500,10.250,73.250,18.000,2.250
2021-06-22 20:00:00+02:00,122.750,466.250,1074.000,0.000,,0.000,,0.000,12.000,18.000,,1846.750,57.000,11.250,9.000,17.250,6.750
2021-06-22 21:00:00+02:00,124.500,458.750,1088.750,0.000,,0.000,0.000,0.000,12.000,18.000,,1845.750,56.000,11.000,0.000,17.500,8.250
2021-06-22 22:00:00+02:00,125.000,407.000,999.250,0.000,,0.000,,0.000,12.000,18.000,,1845.500,56.000,11.250,0.000,16.750,15.000
2021-06-22 23:00:00+02:00,124.000,359.500,986.250,0.000,,0.000,,0.000,11.250,15.000,,1845.000,56.000,11.000,0.000,16.000,22.750
2021-06-23 00:00:00+02:00,125.250,354.250,968.000,0.000,,0.000,,0.000,11.000,15.000,,1849.000,60.000,11.250,0.000,14.500,24.000
2021-06-23 01:00:00+02:00,125.500,367.000,889.000,0.000,,0.000,,0.000,11.000,15.000,,1850.000,60.000,11.250,0.000,15.000,17.750
2021-06-23 02:00:00+02:00,122.250,363.500,879.250,0.000,,0.000,,0.000,11.000,15.000,,1851.000,59.000,10.500,0.000,15.000,33.000
2021-06-23 03:00:00+02:00,99.750,358.000,909.250,0.000,,0.000,0.000,0.000,11.000,15.000,,1850.500,60.000,8.250,0.000,15.000,62.000
2021-06-23 04:00:00+02:00,93.000,351.000,864.000,0.000,,0.000,,0.000,11.000,15.000,,1851.000,59.000,8.000,0.750,14.500,60.500
2021-06-23 05:00:00+02:00,101.750,362.250,922.750,0.000,,0.000,,0.000,11.750,15.000,,1849.250,59.000,9.000,37.250,15.000,46.000
2021-06-23 06:00:00+02:00,123.250,372.750,1010.000,0.000,,0.000,,0.000,11.750,15.000,,1846.250,60.000,10.000,150.500,14.000,28.250
2021-06-23 07:00:00+02:00,124.750,375.750,1101.750,0.000,,0.000,,0.000,12.000,14.000,,1844.250,61.000,10.750,421.500,15.250,21.250
2021-06-23 08:00:00+02:00,125.000,510.000,1045.500,0.000,,0.000,,0.000,12.000,13.000,,1846.250,61.000,10.000,756.000,15.000,25.000
2021-06-23 09:00:00+02:00,127.500,531.750,988.000,0.000,,0.000,0.000,0.000,12.000,13.000,,1849.500,65.000,10.250,1036.000,16.000,25.500
2021-06-23 10:00:00+02:00,123.750,509.750,954.250,0.000,,0.000,0.000,0.000,12.000,13.000,,1847.000,65.000,12.000,1233.500,15.500,22.500
2021-06-23 11:00:00+02:00,123.000,456.750,945.000,0.000,,0.000,,0.000,12.000,13.000,,1846.500,65.000,11.750,1320.500,16.250,27.250
2021-06-23 12:00:00+02:00,122.750,407.750,1042.500,0.000,,0.000,,0.000,13.000,17.000,,1845.750,65.000,11.750,1340.500,19.000,26.000
2021-06-23 13:00:00+02:00,123.750,439.000,1002.750,0.000,,0.000,,0.000,12.000,17.000,,1843.750,65.000,11.500,1319.000,20.000,19.750
2021-06-23 14:00:00+02:00,126.000,471.250,963.750,0.000,,0.000,,0.000,12.500,17.000,,1845.500,65.000,11.500,1242.500,18.500,9.250
2021-06-23 15:00:00+02:00,135.500,475.750,1045.250,0.000,,0.000,,0.000,12.000,17.000,,1844.750,65.000,10.500,1094.750,18.750,2.000
2021-06-23 16:00:00+02:00,141.000,531.000,1067.750,0.000,,0.000,0.000,0.000,12.000,17.000,,1844.750,65.000,11.750,859.000,19.000,0.000
2021-06-23 17:00:00+02:00,142.500,537.250,1112.750,0.000,,0.000,,0.000,12.000,17.000,,1843.750,65.000,11.000,560.750,19.000,0.000
2021-06-23 18:00:00+02:00,141.750,529.500,1085.250,0.000,,0.000,,0.000,12.000,18.000,,1842.750,59.500,11.000,251.500,19.250,0.000
2021-06-23 19:00:00+02:00,142.000,531.500,1033.000,0.000,,0.000,,0.000,12.000,18.000,,1842.500,59.500,11.500,76.000,20.000,2.000
2021-06-23 20:00:00+02:00,140.500,518.250,1058.000,0.000,,0.000,,0.000,12.000,18.000,,1842.500,60.000,11.750,9.750,19.750,4.250
2021-06-23 21:00:00+02:00,147.500,494.500,1032.250,0.000,,0.000,,0.000,12.000,18.000,,1842.250,60.000,12.000,0.000,20.500,3.000
2021-06-23 22:00:00+02:00,150.000,504.750,1120.500,0.000,,0.000,0.000,0.000,12.000,18.000,,1842.000,59.000,11.750,0.000,20.250,5.500
2021-06-23 23:00:00+02:00,163.000,434.750,1061.750,0.000,,0.000,,0.000,11.500,17.000,,1842.000,59.000,11.000,0.000,19.500,8.000
2021-06-24 00:00:00+02:00,165.750,361.500,1057.250,0.000,,0.000,,0.000,11.000,17.000,,1842.500,59.000,10.500,0.000,20.750,13.000
2021-06-24 01:00:00+02:00,166.250,369.250,1001.000,0.000,,0.000,,0.000,11.000,17.000,,1842.250,59.000,10.750,0.000,18.500,10.750
2021-06-24 02:00:00+02:00,164.000,374.500,986.250,0.000,,0.000,,0.000,11.000,17.000,,1842.250,58.000,10.000,0.000,18.750,12.750
2021-06-24 03:00:00+02:00,128.250,356.750,907.000,0.000,,0.000,,0.000,11.000,17.000,,1842.500,59.000,7.250,0.000,20.000,16.000
2021-06-24 04:00:00+02:00,121.500,358.750,964.250,0.000,,0.000,0.000,0.000,11.000,17.000,,1842.500,58.000,7.500,1.000,18.500,16.250
2021-06-24 05:00:00+02:00,129.500,370.000,953.250,0.000,,0.000,,0.000,11.000,17.000,,1841.500,58.000,7.750,42.500,19.250,12.750
2021-06-24 06:00:00+02:00,154.750,372.500,921.750,0.750,,0.000,,0.000,11.000,17.250,,1841.000,59.000,10.000,160.500,19.750,28.500
2021-06-24 07:00:00+02:00,154.250,371.250,1011.250,0.500,,0.000,,0.000,11.000,19.000,,1842.500,60.000,11.750,397.500,19.500,25.500
2021-06-24 08:00:00+02:00,145.250,375.750,1068.250,0.250,,0.000,,0.000,11.000,19.000,,1841.750,60.000,12.500,703.500,19.500,12.250
2021-06-24 09:00:00+02:00,159.750,369.250,1036.250,0.500,,0.000,,0.000,11.000,19.000,,1842.500,62.750,13.250,973.000,18.250,18.750
2021-06-24 10:00:00+02:00,161.500,365.250,983.750,0.000,,0.000,0.000,0.000,11.000,19.000,,1842.750,64.000,13.250,1169.750,19.000,13.500
2021-06-24 11:00:00+02:00,167.250,397.750,945.750,0.000,,0.000,,0.000,11.000,19.000,,1842.000,64.000,13.000,1288.250,19.000,3.250
2021-06-24 12:00:00+02:00,163.500,483.250,985.500,0.000,,0.000,,0.000,11.000,19.000,,1841.750,64.000,11.500,1331.250,17.750,0.000
2021-06-24 13:00:00+02:00,165.000,515.000,994.750,0.000,,0.000,,0.000,11.500,19.000,,1841.500,64.000,11.250,1296.500,18.250,2.500
2021-06-24 14:00:00+02:00,158.750,538.750,971.500,0.000,,0.000,,0.000,12.000,19.000,,1840.750,64.000,11.750,1211.500,17.000,12.000
2021-06-24 15:00:00+02:00,159.750,531.250,928.500,0.000,,0.000,,0.000,12.000,19.000,,1839.000,64.000,11.500,1059.000,17.250,27.000
2021-06-24 16:00:00+02:00,158.250,529.750,964.750,0.000,,0.000,,0.000,12.000,18.500,,1837.750,64.000,11.500,821.500,17.750,39.500
2021-06-24 17:00:00+02:00,161.500,537.000,970.000,0.000,,0.000,0.000,0.000,12.000,17.000,,1836.750,64.000,10.500,528.750,17.250,72.500
2021-06-24 18:00:00+02:00,160.250,529.750,966.250,0.000,,0.000,,0.000,11.500,17.000,,1837.000,59.750,10.750,245.000,19.000,77.500
2021-06-24 19:00:00+02:00,164.500,530.750,954.500,0.000,,0.000,,0.000,11.000,17.000,,1837.750,58.500,10.000,80.000,18.000,88.500
2021-06-24 20:00:00+02:00,163.500,527.250,971.750,0.000,,0.000,,0.000,11.000,17.000,,1839.000,59.000,11.500,7.500,19.250,134.750
2021-06-24 21:00:00+02:00,166.250,529.000,1031.500,0.000,,0.000,,0.000,11.000,17.000,,1838.000,58.500,12.750,0.000,19.000,151.000
2021-06-24 22:00:00+02:00,165.250,468.000,978.500,0.000,,0.000,,0.000,11.000,17.000,,1837.750,58.000,12.000,0.000,19.250,119.500
2021-06-24 23:00:00+02:00,162.500,393.750,999.500,0.000,,0.000,0.000,0.250,10.000,15.250,,1839.000,58.000,12.000,0.000,19.750,106.500
2021-06-25 00:00:00+02:00,166.750,378.750,1019.750,0.000,,0.000,,0.250,10.000,14.000,,1840.500,63.000,11.500,0.000,19.250,119.750
2021-06-25 01:00:00+02:00,167.250,365.250,933.250,0.000,,0.000,,0.000,10.000,14.000,,1840.500,63.000,11.750,0.000,20.250,115.250
2021-06-25 02:00:00+02:00,160.750,374.250,916.000,0.000,,0.000,,0.000,10.000,14.000,,1840.750,62.000,10.750,0.000,19.000,96.500
2021-06-25 03:00:00+02:00,125.250,363.500,934.750,0.000,,0.000,,0.000,10.000,14.000,,1841.000,63.000,9.250,0.000,19.000,72.750
2021-06-25 04:00:00+02:00,123.250,364.750,922.750,0.000,,0.000,,0.000,10.000,14.000,,1840.250,62.000,9.000,0.250,17.750,80.750
2021-06-25 05:00:00+02:00,133.250,370.750,903.500,0.000,,0.000,0.000,0.000,10.000,14.000,,1839.500,62.000,8.750,36.000,20.000,79.500
2021-06-25 06:00:00+02:00,157.250,374.000,977.000,0.000,,0.000,,0.000,10.500,14.250,,1840.000,63.000,9.250,146.500,19.750,59.000
2021-06-25 07:00:00+02:00,162.250,368.500,943.500,0.000,,0.000,,0.000,11.000,16.000,,1839.000,66.000,10.750,402.000,19.500,68.250
2021-06-25 08:00:00+02:00,166.000,366.500,937.500,0.250,,0.000,,0.000,11.000,16.000,,1839.000,66.000,11.750,724.250,18.750,114.250
2021-06-25 09:00:00+02:00,168.250,367.500,926.500,0.000,,0.000,,0.000,11.000,16.000,,1840.000,70.000,12.000,982.500,19.000,120.750
2021-06-25 10:00:00+02:00,167.250,390.000,923.250,0.000,,0.000,,0.000,11.000,16.000,,1838.750,70.000,11.000,1177.750,18.500,113.750
2021-06-25 11:00:00+02:00,164.000,391.500,936.500,0.000,,0.000,0.000,0.000,11.000,16.000,,1840.000,70.000,11.250,1314.750,19.000,85.250
2021-06-25 12:00:00+02:00,163.250,413.250,938.750,0.000,,0.000,0.000,0.000,11.000,16.000,,1840.000,70.000,12.000,1363.750,18.500,66.500
2021-06-25 13:00:00+02:00,163.250,396.750,916.000,0.000,,0.000,,0.000,11.000,16.000,,1839.250,70.000,12.000,1330.750,18.250,61.500
2021-06-25 14:00:00+02:00,162.250,366.750,872.500,0.000,,0.000,,0.000,11.000,16.000,,1837.000,70.000,12.000,1215.750,18.250,52.000
2021-06-25 15:00:00+02:00,165.250,369.750,876.500,0.000,,0.000,,0.000,11.000,16.000,,1837.000,70.000,11.000,1061.500,19.000,56.750
2021-06-25 16:00:00+02:00,164.500,365.000,907.750,0.000,,0.000,,0.000,11.000,16.000,,1835.500,70.000,11.750,728.750,18.000,79.000
2021-06-25 17:00:00+02:00,166.250,426.500,918.750,0.000,,0.000,0.000,0.000,11.000,15.000,,1835.000,70.000,12.000,387.000,19.500,121.250
2021-06-25 18:00:00+02:00,165.250,480.250,853.750,0.000,,0.000,0.000,0.000,11.000,15.000,,1835.250,65.000,12.500,169.500,19.500,105.250
2021-06-25 19:00:00+02:00,167.000,523.250,883.750,0.000,,0.000,,0.000,11.000,15.000,,1837.000,65.000,12.500,51.500,20.250,143.500
2021-06-25 20:00:00+02:00,167.000,520.750,831.250,0.000,,0.000,,0.000,11.000,15.000,,1836.000,64.500,11.000,7.750,20.000,140.500
2021-06-25 21:00:00+02:00,169.750,490.750,839.750,0.000,,0.000,,0.000,11.000,15.000,,1835.750,64.000,10.500,0.000,19.750,81.000
2021-06-25 22:00:00+02:00,168.250,423.500,847.000,0.000,,0.000,,0.000,11.000,15.000,,1836.500,64.000,11.000,0.000,19.000,88.500
2021-06-25 23:00:00+02:00,170.500,415.750,937.750,0.000,,0.000,,0.000,11.000,14.000,,1836.000,64.000,10.750,0.000,18.000,73.250
2021-06-26 00:00:00+02:00,150.000,385.750,835.500,0.000,,0.000,0.000,0.000,11.000,14.000,,1836.750,64.000,11.250,0.000,11.250,91.000
2021-06-26 01:00:00+02:00,146.000,377.500,785.500,1.500,,0.000,,0.000,11.000,14.000,,1837.250,64.000,11.750,0.000,10.250,77.750
2021-06-26 02:00:00+02:00,142.500,346.750,680.250,3.500,,0.000,,0.000,11.000,14.000,,1837.250,63.000,9.750,0.000,9.750,116.250
2021-06-26 03:00:00+02:00,115.000,359.750,701.500,2.250,,0.000,,0.000,11.000,14.000,,1836.750,64.000,7.750,0.000,11.000,124.500
2021-06-26 04:00:00+02:00,110.750,366.750,706.750,0.500,,0.000,,0.000,11.000,14.000,,1837.500,63.000,7.000,0.250,10.000,95.250
2021-06-26 05:00:00+02:00,111.750,360.250,692.250,0.000,,0.000,,0.000,11.000,14.000,,1837.750,63.000,7.000,34.500,10.000,67.000
2021-06-26 06:00:00+02:00,129.250,345.750,708.250,0.000,,0.000,0.000,0.000,11.000,14.000,,1838.500,64.000,8.000,148.000,10.000,66.000
2021-06-26 07:00:00+02:00,142.500,360.250,726.000,0.000,,0.000,,0.000,11.000,14.000,,1838.750,65.000,10.250,428.000,9.500,72.000
2021-06-26 08:00:00+02:00,145.250,366.000,721.750,0.000,,0.000,,0.000,11.000,14.000,,1839.250,65.000,11.250,756.000,10.000,77.750
2021-06-26 09:00:00+02:00,145.750,365.250,635.000,0.000,,0.000,,0.000,11.000,14.000,,1838.500,69.000,11.000,1023.500,10.500,82.250
2021-06-26 10:00:00+02:00,145.500,364.000,676.250,0.000,,0.000,,0.000,11.000,14.000,,1839.250,69.000,12.250,1194.500,10.000,80.500
2021-06-26 11:00:00+02:00,146.250,363.750,633.000,0.000,,0.000,,0.000,11.000,14.000,,1838.750,69.000,14.000,1313.500,9.750,66.000
2021-06-26 12:00:00+02:00,146.000,362.500,676.000,0.000,,0.000,0.000,0.000,11.000,14.000,,1838.000,69.000,14.000,1301.750,9.500,55.250
2021-06-26 13:00:00+02:00,145.000,359.750,682.000,0.000,,0.000,,0.000,11.750,14.000,,1838.250,69.000,14.000,1210.000,10.000,45.500
2021-06-26 14:00:00+02:00,143.750,357.750,657.000,0.000,,0.000,,0.000,12.000,14.000,,1839.000,69.000,13.250,1097.250,10.000,45.000
2021-06-26 15:00:00+02:00,144.000,357.750,670.000,0.000,,0.000,,0.000,12.000,14.000,,1837.500,69.000,12.500,998.750,9.750,38.500
2021-06-26 16:00:00+02:00,145.750,358.500,700.750,0.000,,0.000,,0.000,12.000,14.000,,1837.500,69.000,11.750,780.250,9.500,39.250
2021-06-26 17:00:00+02:00,145.000,358.500,647.500,0.000,,0.000,,0.000,12.000,14.000,,1836.000,69.000,11.750,577.250,9.750,37.000
2021-06-26 18:00:00+02:00,145.750,359.000,633.000,0.000,,0.000,0.000,0.000,11.750,14.000,,1836.750,63.500,11.750,274.000,10.250,41.250
2021-06-26 19:00:00+02:00,144.750,361.000,722.000,0.000,,0.000,0.000,0.000,11.250,14.000,,1835.750,63.500,12.000,67.250,9.750,38.000
2021-06-26 20:00:00+02:00,145.000,356.750,726.750,0.000,,0.000,,0.000,11.000,14.000,,1836.500,64.000,12.000,9.250,9.750,32.250
2021-06-26 21:00:00+02:00,145.250,333.000,717.750,0.000,,0.000,,0.000,11.000,14.000,,1836.000,64.000,12.000,0.000,10.000,45.000
2021-06-26 22:00:00+02:00,146.500,359.750,737.750,0.000,,0.000,,0.000,11.000,15.750,,1835.750,63.000,12.000,0.000,10.750,47.500
2021-06-26 23:00:00+02:00,146.250,352.500,703.250,0.000,,0.000,,0.000,11.000,16.000,,1835.750,63.000,11.750,0.000,10.500,50.000
2021-06-27 00:00:00+02:00,148.500,338.250,656.750,0.000,,0.000,,0.000,11.000,16.000,,1837.250,64.000,12.000,0.000,10.000,50.250
2021-06-27 01:00:00+02:00,148.500,330.250,599.250,0.000,,0.000,0.000,0.000,11.000,16.000,,1838.750,64.000,11.250,0.000,10.250,42.500
2021-06-27 02:00:00+02:00,140.500,310.250,674.750,0.000,,0.000,,0.000,11.000,16.000,,1839.500,63.000,11.500,0.000,10.250,31.500
2021-06-27 03:00:00+02:00,113.250,319.250,664.250,0.000,,0.000,,0.000,11.000,16.000,,1840.000,64.000,8.750,0.000,10.500,20.250
2021-06-27 04:00:00+02:00,109.000,311.000,664.500,0.000,,0.000,,0.000,11.000,16.000,,1840.250,63.000,7.500,1.000,9.250,9.250
2021-06-27 05:00:00+02:00,109.250,308.000,662.750,0.000,,0.000,,0.000,11.000,16.000,,1839.500,63.000,7.500,37.250,9.250,6.000
2021-06-27 06:00:00+02:00,129.500,312.750,675.750,0.000,,0.000,,0.000,11.000,16.000,,1840.500,64.000,8.250,151.000,10.500,3.500
2021-06-27 07:00:00+02:00,146.250,318.250,647.250,0.000,,0.000,0.000,0.000,11.000,17.000,,1840.750,65.000,11.500,434.000,9.250,0.500
2021-06-27 08:00:00+02:00,150.000,329.250,636.500,0.000,,0.000,,0.000,11.000,18.000,,1840.250,65.000,13.500,754.750,10.250,0.000
2021-06-27 09:00:00+02:00,150.750,326.250,658.250,0.000,,0.000,,0.000,11.000,18.000,,1839.250,67.750,14.000,1010.750,11.000,0.000
2021-06-27 10:00:00+02:00,147.250,331.500,659.500,0.000,,0.000,,0.000,11.000,18.000,,1840.750,69.000,14.000,1223.500,11.000,0.000
2021-06-27 11:00:00+02:00,149.250,332.500,650.750,0.000,,0.000,,0.000,11.000,18.000,,1842.000,69.000,14.000,1325.000,11.000,0.000
2021-06-27 12:00:00+02:00,150.250,329.000,658.250,0.000,,0.000,,0.000,11.000,17.000,,1842.000,69.000,14.000,1304.750,10.500,0.000
2021-06-27 13:00:00+02:00,149.250,307.250,653.750,0.000,,0.000,0.000,0.000,11.000,17.000,,1841.000,69.000,14.000,1261.250,11.500,0.250
2021-06-27 14:00:00+02:00,147.750,328.250,651.500,0.000,,0.000,,0.000,11.000,17.000,,1840.500,69.000,13.500,1116.500,10.000,1.000
2021-06-27 15:00:00+02:00,146.500,330.750,669.000,0.000,,0.000,,0.000,11.000,17.000,,1839.500,69.000,13.000,948.500,11.000,1.750
2021-06-27 16:00:00+02:00,149.000,327.750,655.000,0.000,,0.000,,0.000,11.000,16.000,,1837.750,69.000,13.000,784.250,11.750,1.250
2021-06-27 17:00:00+02:00,147.250,357.000,687.500,0.000,,0.000,,0.000,11.000,16.000,,1840.000,69.000,11.000,514.000,10.500,1.000
2021-06-27 18:00:00+02:00,147.750,360.000,722.500,0.000,,0.000,,0.000,11.000,16.000,,1837.500,64.750,11.750,240.750,9.750,1.000
2021-06-27 19:00:00+02:00,149.750,361.000,730.500,0.000,,0.000,0.000,0.000,11.250,15.000,,1836.750,63.500,12.000,78.750,10.000,0.250
2021-06-27 20:00:00+02:00,148.000,360.250,724.000,0.000,,0.000,,0.000,12.000,15.000,,1837.250,64.000,12.000,8.500,10.000,0.500
2021-06-27 21:00:00+02:00,147.750,339.000,758.500,0.000,,0.000,,0.000,11.250,15.000,,1837.500,64.000,12.000,0.000,10.000,0.000
2021-06-27 22:00:00+02:00,149.750,360.000,804.750,0.000,,0.000,,0.000,11.000,15.000,,1838.500,63.000,12.000,0.000,10.500,1.500
2021-06-27 23:00:00+02:00,148.750,344.500,755.250,0.000,,0.000,,0.000,11.000,15.000,,1838.000,63.000,11.500,0.000,12.250,2.000
2021-06-28 00:00:00+02:00,130.500,278.750,759.250,0.000,,0.000,,0.000,11.000,15.000,,1837.000,64.000,11.500,0.000,13.250,3.000
2021-06-28 01:00:00+02:00,124.750,268.000,779.500,0.000,,0.000,,0.000,11.000,15.000,,1837.250,64.000,11.750,0.000,12.750,3.000
2021-06-28 02:00:00+02:00,121.250,268.500,692.000,0.000,,0.000,0.000,0.000,11.000,15.000,,1836.750,63.000,10.000,0.000,13.000,0.250
2021-06-28 03:00:00+02:00,93.750,282.500,716.500,0.000,,0.000,,0.000,11.000,15.000,,1837.000,64.000,7.250,0.000,13.000,1.000
2021-06-28 04:00:00+02:00,90.500,317.500,741.750,0.000,,0.000,,0.000,11.000,15.000,,1837.750,63.000,6.750,0.500,12.000,5.500
2021-06-28 05:00:00+02:00,104.750,307.750,854.000,0.000,,0.000,,0.000,11.000,15.000,,1837.500,63.000,7.000,33.000,14.000,2.750
2021-06-28 06:00:00+02:00,119.000,329.250,885.000,0.000,,0.000,,0.000,11.500,15.750,,1838.250,64.000,8.750,145.250,13.250,4.250
2021-06-28 07:00:00+02:00,123.000,333.250,906.500,0.000,,0.000,,0.000,12.000,18.000,,1837.250,65.000,10.500,432.750,13.000,1.250
2021-06-28 08:00:00+02:00,124.000,337.750,904.250,0.000,,0.000,0.000,0.000,12.000,18.000,,1836.000,65.000,11.000,767.750,13.750,0.000
2021-06-28 09:00:00+02:00,122.750,350.250,936.500,0.000,,0.000,,0.000,12.250,18.000,,1837.500,67.750,11.000,1047.500,13.250,0.750
2021-06-28 10:00:00+02:00,121.500,351.000,940.500,0.000,,0.000,,0.000,12.250,18.000,,1837.500,69.000,12.000,1235.250,11.250,2.750
2021-06-28 11:00:00+02:00,120.000,363.250,942.000,0.000,,0.000,,0.000,13.000,18.000,,1838.250,69.000,12.000,1317.000,11.750,5.500
2021-06-28 12:00:00+02:00,121.250,384.000,972.750,0.000,,0.000,0.000,0.000,13.000,18.000,,1837.750,69.000,11.750,1327.500,10.250,8.250
2021-06-28 13:00:00+02:00,121.000,379.500,951.750,0.000,,,0.000,0.000,13.000,18.000,,1836.250,69.000,11.750,1283.000,9.750,8.250
2021-06-28 14:00:00+02:00,121.750,357.250,918.500,0.000,,0.000,0.000,0.000,13.000,18.000,,1835.000,69.000,12.000,1193.000,8.000,8.500
2021-06-28 15:00:00+02:00,120.250,359.000,909.500,0.000,,0.000,,0.000,13.000,18.000,,1834.250,69.000,12.500,1030.500,8.500,10.250
2021-06-28 16:00:00+02:00,120.250,353.750,924.000,0.000,,0.000,,0.000,13.000,18.000,,1834.250,69.000,12.250,802.500,9.000,11.750
2021-06-28 17:00:00+02:00,122.000,366.750,929.500,0.000,,0.000,,0.000,13.000,18.000,,1835.750,69.000,12.000,540.500,9.000,9.250
2021-06-28 18:00:00+02:00,123.250,361.500,986.250,0.000,,0.000,,0.000,13.000,18.250,,1836.500,64.750,11.500,252.250,10.000,7.750
2021-06-28 19:00:00+02:00,132.750,363.750,997.000,0.000,,0.000,,0.000,13.000,19.000,,1835.250,63.500,12.000,71.500,9.250,13.750
2021-06-28 20:00:00+02:00,146.250,349.500,967.750,0.000,,0.000,0.000,0.000,13.000,19.000,,1837.500,64.000,12.000,9.500,9.250,30.250
2021-06-28 21:00:00+02:00,147.000,353.250,934.750,0.000,,0.000,,0.000,12.500,19.000,,1836.750,64.000,12.000,0.000,9.750,45.250
2021-06-28 22:00:00+02:00,144.250,346.500,854.500,0.000,,0.000,,0.000,13.000,18.750,,1836.750,63.000,12.000,0.000,9.500,52.250
2021-06-28 23:00:00+02:00,142.500,333.500,909.000,0.000,,0.000,,0.000,13.000,16.250,,1837.000,63.000,11.750,0.000,10.000,51.750
2021-06-29 00:00:00+02:00,145.750,346.000,877.750,0.000,,0.000,,0.000,13.000,15.000,,1841.000,65.000,12.000,0.000,9.500,64.750
2021-06-29 01:00:00+02:00,145.750,352.750,856.250,0.000,,0.000,,0.000,13.000,15.000,,1842.500,65.000,11.000,0.000,9.250,82.500
2021-06-29 02:00:00+02:00,139.250,335.250,865.750,0.000,,0.000,0.000,0.000,13.000,15.000,,1841.000,64.000,10.500,0.000,9.250,72.250
2021-06-29 03:00:00+02:00,109.250,352.000,834.000,0.000,,0.000,0.000,0.000,13.000,15.000,,1841.000,65.000,7.500,0.000,9.500,76.500
2021-06-29 04:00:00+02:00,101.750,356.000,853.000,0.000,,0.000,,0.000,13.000,15.000,,1843.000,64.000,7.000,0.250,10.000,68.250
2021-06-29 05:00:00+02:00,112.250,331.750,831.250,0.000,,0.000,,0.000,13.000,15.000,,1843.500,61.000,7.250,29.750,9.500,64.500
2021-06-29 06:00:00+02:00,133.750,332.750,857.000,0.000,,0.000,,0.000,13.000,15.750,,1844.250,61.000,9.250,134.250,9.500,38.750
2021-06-29 07:00:00+02:00,146.500,331.250,895.500,0.000,,0.000,,0.000,13.000,18.750,,1843.000,62.000,11.250,413.750,9.000,17.750
2021-06-29 08:00:00+02:00,147.250,342.500,912.000,0.000,,0.000,,0.000,13.000,19.000,,1842.000,62.000,12.250,750.000,9.000,6.250
2021-06-29 09:00:00+02:00,145.750,346.250,907.750,0.000,,0.000,0.000,0.000,13.000,19.000,,1840.250,66.000,13.000,1026.750,9.000,7.250
2021-06-29 10:00:00+02:00,142.000,347.750,899.750,1.000,,0.000,,0.000,12.750,19.500,,1839.250,66.000,13.000,1227.250,9.750,12.000
2021-06-29 11:00:00+02:00,141.250,354.500,918.500,0.000,,0.000,,0.250,12.500,20.000,,1839.500,66.000,12.000,1325.250,8.250,23.500
