,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Solar,Wind Onshore,Other renewable
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,
2021-01-06 13:00:00+01:00,4597.000,15122.500,12651.750,11579.500,404.000,0.000,22.750,455.000,64.250,1195.000,52.750,,8156.500,460.750,189.750,1357.250,809.750,3537.250,3847.750,,,
2021-01-06 14:00:00+01:00,4597.000,15124.500,12784.500,11456.000,404.750,0.000,23.000,426.250,33.000,1191.000,54.500,,8150.750,461.000,190.750,921.000,803.000,3215.750,4109.500,,,
2021-01-06 15:00:00+01:00,4661.500,15110.250,12863.000,11649.500,405.500,0.000,23.000,685.500,26.000,1192.500,51.750,,8154.000,461.000,190.500,354.500,780.250,3009.500,4208.500,,,
2021-01-06 16:00:00+01:00,4746.250,14978.000,12950.500,11686.750,405.250,0.000,23.000,3291.250,7.250,1200.750,144.500,,8160.500,461.000,192.000,23.250,774.500,3113.250,4309.500,,,
2021-01-06 17:00:00+01:00,4794.750,14765.500,12957.750,11841.000,406.000,0.000,23.000,2949.000,50.750,1201.500,140.750,,8162.500,463.250,194.000,1.000,752.750,3179.500,4405.500,,,
2021-01-06 18:00:00+01:00,4836.750,14791.250,12931.000,11689.750,406.000,0.000,23.000,1382.250,91.500,1199.500,167.000,,8163.000,470.000,194.750,1.000,760.750,2897.250,4443.000,,,
2021-01-06 19:00:00+01:00,4820.500,14866.000,12890.000,11665.500,406.000,0.000,23.000,1055.750,22.500,1207.000,101.500,,8162.500,470.000,195.000,1.000,791.750,2455.250,4342.000,,,
2021-01-06 20:00:00+01:00,4702.750,14889.250,12721.500,11542.500,406.000,0.000,23.000,630.000,95.250,1213.500,121.000,,8162.500,470.000,192.500,1.000,786.500,2148.000,4253.500,,,
2021-01-06 21:00:00+01:00,4621.250,14911.000,12472.250,11044.750,406.750,0.000,23.000,437.250,344.500,1218.250,58.250,,8160.500,469.750,192.000,1.000,787.000,2016.000,4419.000,,,
2021-01-06 22:00:00+01:00,4579.000,14689.500,12131.000,10314.250,409.000,0.500,24.000,334.500,1298.250,1221.250,29.750,,8159.250,463.000,190.000,1.000,796.500,1860.750,4666.250,,,
2021-01-06 23:00:00+01:00,4541.500,14617.250,11224.750,9215.750,409.000,0.000,25.000,222.750,1956.750,1214.000,27.250,,8155.250,461.500,189.000,1.000,794.500,1695.250,4731.000,,,
2021-01-07 00:00:00+01:00,4493.750,14576.500,10823.250,7880.250,409.000,1.000,25.000,75.000,2822.000,1211.250,41.250,,8150.000,456.000,189.000,1.000,834.250,1334.750,4732.000,,,
2021-01-07 01:00:00+01:00,4460.500,14222.750,10862.250,7657.000,409.000,1.000,25.000,52.000,3839.500,1201.000,30.000,,8151.750,456.000,190.500,1.000,808.500,1108.500,4942.250,,,
2021-01-07 02:00:00+01:00,4474.250,13656.000,10711.000,7616.250,409.000,1.000,25.000,42.000,3723.750,1209.750,38.500,,8157.750,456.000,192.750,1.000,821.250,1096.250,4953.000,,,
2021-01-07 03:00:00+01:00,4492.500,13511.250,10308.250,7638.500,409.000,1.000,25.000,20.250,4359.000,1210.750,25.250,,8156.750,456.000,192.750,1.000,808.250,1166.250,5114.500,,,
2021-01-07 04:00:00+01:00,4500.500,13749.500,10389.000,7864.250,409.000,1.000,24.750,24.750,4094.500,1213.750,34.250,,8154.500,456.000,191.000,1.000,815.500,1199.000,5231.750,,,
2021-01-07 05:00:00+01:00,4547.750,14014.250,11599.500,9132.750,409.000,1.000,24.000,53.500,2537.500,1214.750,123.250,,8162.000,456.000,188.750,1.000,824.000,1222.750,5272.750,,,
2021-01-07 06:00:00+01:00,4594.750,14542.000,12712.500,11345.000,409.250,1.000,23.000,539.250,697.500,1218.750,189.250,,8163.250,457.750,186.250,1.000,822.500,1168.500,5221.000,,,
2021-01-07 07:00:00+01:00,4729.750,14890.500,13534.000,11973.500,407.500,0.000,23.000,1814.750,133.000,1228.250,213.250,,8169.000,463.750,187.250,1.500,826.000,1136.750,4945.750,,,
2021-01-07 08:00:00+01:00,4815.000,15264.000,14021.250,12083.750,404.250,0.000,23.000,3245.500,4.750,1229.250,196.500,,8167.250,464.000,183.250,111.500,815.250,1201.000,4742.000,,,
2021-01-07 09:00:00+01:00,4785.250,15336.250,13994.750,12077.250,404.000,0.000,23.000,3266.500,7.000,1227.250,198.000,,8160.250,464.000,184.500,330.250,808.500,1162.750,4680.500,,,
2021-01-07 10:00:00+01:00,4755.750,15368.750,13965.000,12071.250,404.000,0.000,23.000,3580.250,6.000,1231.750,223.500,,8163.000,464.000,185.500,907.250,813.250,936.500,4808.250,,,
2021-01-07 11:00:00+01:00,4730.000,15376.000,13933.500,12125.750,404.000,0.000,23.000,3698.000,5.750,1239.000,214.500,,8163.000,464.000,187.750,1517.250,820.750,855.250,4830.250,,,
2021-01-07 12:00:00+01:00,4686.750,15353.250,13896.500,12144.750,404.000,0.000,23.000,2812.750,8.750,1250.250,244.500,,8162.750,464.000,187.750,1787.250,823.750,772.000,4784.750,,,
2021-01-07 13:00:00+01:00,4646.000,15362.000,13817.750,12230.500,404.500,0.000,23.000,1924.250,139.500,1254.000,225.250,,8165.250,464.000,186.000,1607.250,811.500,764.500,4643.000,,,
2021-01-07 14:00:00+01:00,4642.750,15352.750,13614.750,12100.000,406.500,0.000,23.250,1632.750,171.000,1253.750,160.500,,8165.000,464.000,186.750,1108.750,817.000,727.750,4288.000,,,
2021-01-07 15:00:00+01:00,4678.750,15340.500,13873.000,12094.750,408.250,0.000,23.750,1576.000,151.000,1239.000,166.500,,8167.750,464.000,190.250,454.250,799.750,771.500,4078.250,,,
2021-01-07 16:00:00+01:00,4773.000,15295.250,13886.250,12094.000,406.000,0.000,23.250,2389.500,135.250,1245.750,308.500,,8169.750,469.000,190.500,35.750,799.000,838.000,4417.000,,,
2021-01-07 17:00:00+01:00,4839.750,15306.500,13694.250,12237.250,406.000,0.000,23.000,4244.750,2.750,1247.750,327.000,,8179.250,469.000,191.500,1.000,822.000,888.500,4875.500,,,
2021-01-07 18:00:00+01:00,4853.500,15311.500,13286.750,12253.250,406.000,0.000,23.000,3245.750,7.500,1247.000,264.750,,8173.750,470.750,193.250,1.000,822.500,1063.500,5489.000,,,
2021-01-07 19:00:00+01:00,4820.750,15292.750,13120.250,12191.500,406.000,0.000,23.250,2418.250,12.000,1254.500,265.000,,8171.750,469.250,190.000,1.000,832.000,1028.000,5706.000,,,
2021-01-07 20:00:00+01:00,4709.000,15254.750,12837.500,11575.500,406.000,0.000,24.000,745.250,352.750,1254.000,130.250,,8166.000,464.000,189.750,1.000,847.500,937.250,5700.750,,,
2021-01-07 21:00:00+01:00,4619.750,15154.750,12294.000,11001.250,408.250,0.000,24.000,311.500,1186.750,1254.000,136.500,,8161.000,464.750,189.250,1.000,836.000,890.000,5564.000,,,
2021-01-07 22:00:00+01:00,4577.500,15060.500,12203.250,10755.500,409.000,0.333,24.750,244.250,1782.250,1258.750,128.000,,8155.500,461.000,188.750,1.000,824.500,797.250,5493.500,,,
2021-01-07 23:00:00+01:00,4552.500,14847.250,12157.000,10131.250,409.000,1.000,25.000,76.500,3434.750,1281.500,101.250,,8151.250,464.500,190.500,1.000,817.500,845.500,5490.500,,,
2021-01-08 00:00:00+01:00,4490.000,14359.500,11986.250,9054.750,409.000,1.500,25.750,24.250,5145.750,1319.250,82.500,,8144.000,466.750,191.000,1.000,793.500,855.000,5485.250,,,
2021-01-08 01:00:00+01:00,4458.250,14110.250,11975.750,8181.750,409.000,1.000,26.000,52.500,5606.500,1317.500,54.000,,8153.250,461.250,189.250,1.000,789.000,812.750,5293.000,,,
2021-01-08 02:00:00+01:00,4462.000,14076.500,11971.500,7837.500,409.000,1.000,26.000,50.500,5472.000,1319.500,44.750,,8154.500,452.250,185.000,1.000,780.250,862.250,5118.000,,,
2021-01-08 03:00:00+01:00,4440.500,13858.750,11959.750,7953.750,409.000,1.000,25.000,52.500,5518.750,1314.000,71.750,,8145.000,447.500,186.500,1.000,771.750,910.500,5107.750,,,
2021-01-08 04:00:00+01:00,4440.250,13812.500,11609.250,8419.000,409.000,1.000,25.000,51.250,5663.000,1316.750,119.250,,8155.250,451.500,188.750,1.000,766.750,843.500,5164.000,,,
2021-01-08 05:00:00+01:00,4486.000,14101.000,11983.750,9912.500,409.250,1.000,24.750,20.500,4311.000,1307.000,64.250,,8163.500,461.250,193.250,1.000,792.750,821.000,5031.250,,,
2021-01-08 06:00:00+01:00,4560.500,14618.750,13263.250,11341.500,409.000,1.000,24.000,280.000,1553.000,1277.500,74.250,,8149.500,461.250,192.750,1.000,817.500,837.000,4867.000,,,
2021-01-08 07:00:00+01:00,4690.750,14896.000,13794.750,11817.500,409.000,0.000,23.750,1160.750,266.250,1274.000,126.500,,8150.500,464.750,192.000,1.500,804.000,1048.250,4662.000,,,
2021-01-08 08:00:00+01:00,4799.000,15229.500,14460.000,12097.750,409.000,0.000,23.000,2353.750,17.500,1274.500,166.250,,8161.500,465.000,190.250,91.500,821.750,1112.000,4379.500,,,
2021-01-08 09:00:00+01:00,4788.250,15265.250,14785.000,12201.500,406.000,0.000,23.000,4162.250,6.500,1262.750,236.000,,8162.500,465.000,189.750,451.750,819.500,1026.750,3970.500,,,
2021-01-08 10:00:00+01:00,4751.000,15292.250,14784.250,12178.250,406.500,0.000,23.000,4132.250,5.000,1266.500,195.000,,8160.750,465.000,187.500,1158.500,815.250,1129.000,3601.750,,,
2021-01-08 11:00:00+01:00,4720.750,15278.000,14873.750,11737.750,406.000,0.000,23.000,3906.000,2.500,1247.000,237.000,,8156.250,465.000,191.750,1738.500,818.000,1067.500,3410.000,,,
2021-01-08 12:00:00+01:00,4696.000,15276.250,14910.000,11717.250,406.500,0.000,23.000,2341.250,6.250,1249.250,240.000,,8153.500,465.000,194.500,1935.250,807.750,957.250,3321.000,,,
2021-01-08 13:00:00+01:00,4664.500,15294.500,14576.250,11757.750,406.000,0.000,23.000,1696.500,36.500,1244.500,142.250,,8153.250,465.250,194.750,1747.500,821.250,918.000,3229.500,,,
2021-01-08 14:00:00+01:00,4644.250,15273.250,14168.250,11716.750,406.000,0.000,23.000,1614.000,14.500,1259.000,45.500,,8153.500,466.000,193.750,1213.250,819.500,1022.000,3090.250,,,
2021-01-08 15:00:00+01:00,4712.000,15250.250,14404.000,11684.500,406.250,0.000,23.000,2501.250,30.750,1269.250,158.000,,8154.250,466.000,192.250,517.000,810.500,1104.000,3115.250,,,
2021-01-08 16:00:00+01:00,4810.750,15259.750,14920.000,11696.250,406.000,0.000,23.000,3145.500,14.250,1286.750,109.750,,8150.750,466.000,190.500,49.250,800.250,1185.250,3319.750,,,
2021-01-08 17:00:00+01:00,4844.250,15292.250,15051.000,11646.750,406.750,0.000,23.000,3999.250,11.000,1290.500,243.000,,8149.750,465.750,190.750,1.000,792.500,1259.250,3807.750,,,
2021-01-08 18:00:00+01:00,4833.000,15285.000,15049.750,11736.500,406.750,0.000,23.000,2493.250,9.000,1286.750,108.500,,8150.750,472.250,191.000,1.000,813.250,1086.500,4129.250,,,
2021-01-08 19:00:00+01:00,4801.000,15264.000,14875.750,11710.250,406.000,0.000,23.000,1519.250,17.250,1300.000,85.250,,8151.500,472.000,190.250,1.000,807.750,858.250,4146.000,,,
2021-01-08 20:00:00+01:00,4712.250,14941.250,13906.000,11426.250,406.000,0.000,23.250,772.500,280.250,1302.000,53.000,,8155.000,470.250,188.500,1.000,799.500,624.500,4114.500,,,
2021-01-08 21:00:00+01:00,4639.500,14625.250,13291.250,11101.500,406.000,0.000,24.000,352.000,549.500,1312.000,60.250,,8159.250,464.750,189.750,1.000,798.500,693.250,4035.500,,,
2021-01-08 22:00:00+01:00,4597.000,14554.250,12706.000,11083.000,406.000,0.750,24.750,356.750,495.500,1324.750,60.750,,8161.250,467.000,189.750,1.000,811.500,651.250,3883.500,,,
2021-01-08 23:00:00+01:00,4554.750,14049.250,12228.250,9493.000,406.000,1.000,25.000,264.000,1151.250,1331.750,56.500,,8152.000,465.000,186.500,1.000,811.000,647.750,3841.250,,,
2021-01-09 00:00:00+01:00,4510.750,13814.500,11093.250,8306.250,406.000,1.000,26.000,769.250,1109.750,1324.250,40.250,,8135.500,460.250,189.000,1.000,814.750,564.750,3785.000,,,
2021-01-09 01:00:00+01:00,4501.000,13509.500,10938.250,8129.250,406.000,1.000,25.500,605.250,2335.750,1309.250,37.750,,8142.750,453.000,186.000,1.000,814.750,529.000,3712.000,,,
2021-01-09 02:00:00+01:00,4493.000,13446.500,10886.250,8235.000,406.000,1.000,25.750,553.000,2573.750,1297.750,33.750,,8142.500,452.250,185.000,1.000,817.250,449.250,3709.500,,,
2021-01-09 03:00:00+01:00,4477.500,13373.000,10907.500,8426.750,406.000,1.000,25.500,233.750,3514.750,1284.750,24.500,,8138.750,452.000,185.750,1.000,818.500,389.000,3731.750,,,
2021-01-09 04:00:00+01:00,4471.750,13454.250,10919.750,8342.000,406.000,1.000,25.500,208.000,2754.750,1272.000,24.500,,8152.250,452.000,185.000,1.000,824.500,340.000,3756.250,,,
2021-01-09 05:00:00+01:00,4481.500,13760.750,10849.000,8186.750,406.000,1.000,25.000,134.500,2821.250,1264.500,17.750,,8149.000,455.250,186.750,1.000,823.250,385.750,3643.750,,,
2021-01-09 06:00:00+01:00,4526.500,14121.750,10986.000,8296.250,406.000,1.000,25.000,203.500,642.000,1246.250,54.000,,8147.000,459.000,188.000,1.000,821.000,237.250,3572.250,,,
2021-01-09 07:00:00+01:00,4620.750,14505.250,11271.000,9351.500,406.750,1.000,24.750,435.250,364.250,1226.000,27.250,,8152.500,459.250,186.500,1.500,819.750,241.000,3220.500,,,
2021-01-09 08:00:00+01:00,4705.000,14899.750,12042.500,10278.500,406.250,1.000,24.000,398.500,438.000,1217.250,41.250,,8159.750,459.000,184.000,117.500,817.750,347.000,2895.750,,,
2021-01-09 09:00:00+01:00,4742.250,15139.000,12059.750,10522.000,406.000,1.000,24.000,550.500,368.500,1197.000,35.750,,8153.250,459.000,184.250,685.500,812.250,366.500,2543.250,,,
2021-01-09 10:00:00+01:00,4761.000,15187.750,12070.500,10593.500,406.000,0.250,24.000,1044.500,58.000,1195.500,39.750,,8163.500,459.000,184.750,1864.000,803.000,351.250,2131.000,,,
2021-01-09 11:00:00+01:00,4754.750,15253.000,12027.750,10618.250,406.000,0.250,24.000,1162.000,89.000,1185.250,34.500,,8155.000,459.000,185.000,2987.750,814.500,254.750,1791.250,,,
2021-01-09 12:00:00+01:00,4699.750,15276.000,12055.750,10663.000,406.000,0.750,24.000,677.500,256.250,1181.250,42.500,,8154.000,459.000,182.500,3380.250,817.750,234.750,1594.500,,,
2021-01-09 13:00:00+01:00,4653.500,15306.250,12067.000,10587.000,406.000,0.000,24.000,494.500,418.000,1191.500,36.750,,8160.250,419.000,183.750,3034.500,818.750,173.500,1632.250,,,
2021-01-09 14:00:00+01:00,4634.500,15293.750,12056.250,10550.250,406.000,0.000,24.000,702.750,461.750,1199.250,60.000,,8159.750,423.500,187.000,2128.000,808.000,159.750,1567.250,,,
2021-01-09 15:00:00+01:00,4646.750,15309.000,12187.250,10680.000,406.000,0.000,24.000,2062.000,136.000,1205.750,56.750,,8164.000,467.000,188.000,905.000,810.000,123.250,1526.000,,,
2021-01-09 16:00:00+01:00,4741.000,15271.750,12181.250,10819.750,404.500,0.000,24.000,2656.500,273.250,1212.500,117.250,,8168.250,467.000,188.000,88.250,809.000,145.500,1518.500,,,
2021-01-09 17:00:00+01:00,4815.750,15215.250,12153.500,10857.000,404.000,0.000,24.000,5077.500,1.750,1217.500,290.500,,8142.250,465.250,187.250,1.000,800.500,155.250,1594.250,,,
2021-01-09 18:00:00+01:00,4816.000,14920.750,12210.250,10954.000,404.000,0.000,23.750,3866.500,6.750,1208.500,174.750,,8134.500,460.000,187.500,1.000,816.000,187.500,1704.500,,,
2021-01-09 19:00:00+01:00,4782.250,14773.500,12264.250,11265.000,404.000,0.000,23.750,2337.750,62.250,1202.000,127.750,,8132.250,460.000,187.750,1.000,811.000,201.250,1641.000,,,
2021-01-09 20:00:00+01:00,4710.000,14601.000,12291.500,10964.750,404.000,0.250,24.000,916.000,275.500,1184.250,99.250,,8021.500,460.000,188.000,1.000,812.250,234.500,1670.750,,,
2021-01-09 21:00:00+01:00,4658.500,14445.750,12333.250,10207.000,404.000,1.000,24.250,709.000,82.500,1169.750,85.500,,7813.750,455.500,185.750,1.000,808.500,282.500,1709.500,,,
2021-01-09 22:00:00+01:00,4617.750,13806.500,12183.500,9975.000,404.000,1.000,25.000,836.000,80.500,1185.500,80.000,,7671.750,452.750,185.000,1.000,808.000,553.250,1573.250,,,
2021-01-09 23:00:00+01:00,4565.250,13440.750,11957.000,9002.000,403.500,1.000,26.000,343.250,565.750,1185.500,98.500,,7572.250,456.750,184.500,1.000,808.750,826.750,1564.000,,,
2021-01-10 00:00:00+01:00,4505.000,13586.500,10584.750,7774.500,403.250,1.000,25.750,245.250,1347.000,1175.000,109.000,,7668.000,453.750,178.750,1.000,778.250,1287.750,1721.250,,,
2021-01-10 01:00:00+01:00,4487.750,13334.000,10015.750,6769.750,403.750,1.000,24.000,153.250,2411.250,1149.750,83.750,,7870.250,451.000,177.500,1.000,764.250,1664.500,1878.500,,,
2021-01-10 02:00:00+01:00,4478.750,13222.750,9435.250,6562.250,406.000,1.000,24.000,228.250,2649.250,1138.750,117.750,,7926.750,448.500,178.000,1.000,769.500,2096.500,2196.000,,,
2021-01-10 03:00:00+01:00,4473.250,13285.000,9319.000,6335.500,406.000,1.000,24.000,11.750,2528.500,1130.750,47.500,,7932.250,447.750,179.000,1.000,783.250,2566.500,2196.250,,,
2021-01-10 04:00:00+01:00,4491.250,13352.250,9055.000,6409.750,406.000,1.000,24.000,22.000,3001.000,1128.000,22.750,,7933.000,447.000,179.250,1.000,798.000,3125.750,2272.250,,,
2021-01-10 05:00:00+01:00,4523.500,13409.000,9189.000,6368.250,406.000,1.000,23.750,175.250,2623.500,1126.000,38.750,,7924.250,448.250,179.500,1.000,791.500,3404.500,2360.500,,,
2021-01-10 06:00:00+01:00,4556.500,13275.250,9172.250,6306.000,406.000,1.000,23.000,2.750,3434.000,1127.250,38.250,,7927.250,461.500,185.000,1.000,777.750,3659.000,2762.750,,,
2021-01-10 07:00:00+01:00,4605.000,13407.000,9567.500,6510.000,406.000,1.000,23.000,142.500,1027.500,1133.000,129.000,,7929.500,423.750,186.250,1.750,786.000,3741.000,3284.000,,,
2021-01-10 08:00:00+01:00,4673.750,13473.000,9880.500,6969.500,406.500,1.000,23.000,240.750,438.750,1138.500,103.500,,7925.000,424.250,187.250,149.250,758.750,4027.500,3844.500,,,
2021-01-10 09:00:00+01:00,4724.000,13563.750,10118.250,7644.000,406.000,1.000,23.000,560.750,213.750,1127.000,100.750,,7928.250,425.000,187.750,1205.000,755.500,4123.750,4462.250,,,
2021-01-10 10:00:00+01:00,4740.500,13566.000,10209.750,7640.000,406.000,1.000,22.500,604.000,175.500,1134.750,136.000,,7927.750,425.000,187.750,3006.250,754.750,4391.500,5170.000,,,
2021-01-10 11:00:00+01:00,4742.500,13577.750,10140.750,7682.500,406.000,1.000,22.000,429.250,469.500,1130.000,61.500,,7926.500,420.500,187.250,4781.500,755.000,4580.500,5673.500,,,
2021-01-10 12:00:00+01:00,4680.250,13455.250,9963.000,7526.000,406.000,1.000,22.000,253.250,1320.250,1134.000,65.250,,7915.250,419.000,188.750,6073.000,744.250,4903.500,5979.500,,,
2021-01-10 13:00:00+01:00,4641.750,13396.750,9819.250,7026.000,406.000,1.000,22.000,166.250,1578.250,1126.750,60.750,,7908.500,419.000,188.500,6242.750,759.000,5038.250,6420.000,,,
2021-01-10 14:00:00+01:00,4632.000,13472.500,9744.750,6873.750,406.250,1.000,22.000,115.000,1599.250,1119.000,148.750,,7912.750,419.000,187.250,4661.250,712.250,4850.250,6957.500,,,
2021-01-10 15:00:00+01:00,4643.250,13896.000,10069.750,6920.250,406.000,1.000,22.000,148.500,531.250,1115.000,96.250,,7919.250,419.000,185.000,2099.500,721.500,4336.750,7933.000,,,
2021-01-10 16:00:00+01:00,4707.500,14197.000,10297.500,7185.750,406.000,1.000,22.000,2235.250,558.250,1112.250,111.750,,7916.750,459.000,185.000,221.500,750.250,3552.000,9438.250,,,
2021-01-10 17:00:00+01:00,4801.000,14469.750,10601.000,7220.000,406.000,1.000,22.000,4100.250,52.500,1106.750,78.500,,7925.000,458.750,185.000,1.250,747.750,3537.750,11074.000,,,
2021-01-10 18:00:00+01:00,4829.250,14591.750,10393.500,7117.750,406.000,1.000,22.250,3742.250,69.250,1099.250,56.250,,8093.500,458.500,185.000,1.000,754.500,2984.250,11901.000,,,
2021-01-10 19:00:00+01:00,4805.250,14490.250,10266.250,6972.750,406.500,1.000,24.000,805.250,196.000,1104.000,120.250,,8139.000,459.000,185.000,1.000,758.500,2648.000,12447.250,,,
2021-01-10 20:00:00+01:00,4733.000,14395.250,10001.000,6959.750,406.250,1.000,24.000,490.500,337.750,1109.250,47.250,,8139.500,458.750,185.000,1.000,759.750,2299.000,12781.500,,,
2021-01-10 21:00:00+01:00,4659.000,14269.250,9707.250,6515.250,403.500,1.000,24.000,648.750,250.500,1098.500,67.750,,8143.000,454.250,183.000,1.000,753.500,2251.000,12421.500,,,
2021-01-10 22:00:00+01:00,4577.750,14259.750,9531.250,6288.750,403.250,1.000,25.000,1083.750,540.000,1081.250,67.500,,8144.000,454.000,182.250,1.000,751.000,2399.750,11831.250,,,
2021-01-10 23:00:00+01:00,4532.500,13955.500,8364.250,5257.250,404.500,1.000,25.250,221.250,3193.750,1069.750,57.500,,8024.000,454.250,179.750,1.000,741.250,2877.750,12115.500,,,
2021-01-11 00:00:00+01:00,4502.250,13723.250,7682.000,4773.500,407.000,1.000,26.000,115.250,3225.000,1048.500,109.500,,7842.000,452.000,177.000,1.000,739.250,3860.250,12100.250,,,
2021-01-11 01:00:00+01:00,4464.750,13653.750,7079.000,4717.000,406.000,1.000,26.000,94.500,4333.750,1033.250,96.750,,7811.250,452.000,179.250,1.000,733.750,5632.500,12509.000,,,
2021-01-11 02:00:00+01:00,4443.500,13216.500,6898.750,4706.500,406.000,1.000,26.000,58.250,5160.250,1029.000,72.000,,7814.500,443.750,173.750,1.000,728.750,6192.000,13030.750,,,
2021-01-11 03:00:00+01:00,4430.000,13041.250,6685.250,4799.500,406.000,1.000,26.000,46.750,4734.750,1018.000,64.750,,7834.750,440.000,171.750,1.000,729.250,6224.250,13801.750,,,
2021-01-11 04:00:00+01:00,4449.500,12808.000,7453.500,5062.500,406.500,1.000,26.000,83.000,4784.750,1013.250,106.750,,7832.000,442.000,173.250,1.000,762.250,6243.250,14793.750,,,
2021-01-11 05:00:00+01:00,4464.750,13512.250,7812.750,5676.500,407.750,1.000,25.250,90.000,3310.000,1015.500,110.750,,7842.000,448.750,179.250,1.000,758.750,6295.750,15703.750,,,
2021-01-11 06:00:00+01:00,4525.500,14121.000,9412.250,6444.250,409.250,1.000,25.000,724.000,613.250,1007.750,171.500,,7843.500,448.500,173.000,1.000,750.000,5923.250,17249.000,,,
2021-01-11 07:00:00+01:00,4685.500,14345.750,10091.000,6668.750,409.000,1.000,25.000,3894.750,145.250,1007.750,201.250,,7851.000,451.250,173.000,1.750,753.500,5548.000,18569.750,,,
