,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,
2022-06-02 06:00:00+02:00,534.000,3098.000,332.000,144.000,641.000,,3907.000,833.000,,30253.000,315.000,169.000,3904.000,
2022-06-02 07:00:00+02:00,536.000,3119.000,335.000,143.000,1049.000,,4302.000,1096.000,,30494.000,967.000,164.000,3440.000,
2022-06-02 08:00:00+02:00,539.000,3223.000,337.000,144.000,988.000,,4338.000,1192.000,,30546.000,2435.000,161.000,2401.000,
2022-06-02 09:00:00+02:00,551.000,3144.000,334.000,142.000,837.000,,4116.000,991.000,,30453.000,4152.000,162.000,1838.000,
2022-06-02 10:00:00+02:00,557.000,3086.000,328.000,141.000,187.000,,4076.000,1077.000,,30366.000,5777.000,159.000,1750.000,
2022-06-02 11:00:00+02:00,557.000,1987.000,318.000,141.000,200.000,,3937.000,1087.000,,30307.000,7180.000,157.000,1764.000,
2022-06-02 12:00:00+02:00,554.000,1713.000,320.000,140.000,438.000,,3902.000,904.000,,30350.000,7968.000,160.000,1803.000,
2022-06-02 13:00:00+02:00,556.000,1860.000,331.000,142.000,473.000,,4125.000,1075.000,,30328.000,8795.000,159.000,1749.000,
2022-06-02 14:00:00+02:00,557.000,2000.000,346.000,142.000,228.000,,4203.000,1174.000,,29482.000,8902.000,158.000,1608.000,
2022-06-02 15:00:00+02:00,556.000,1989.000,376.000,144.000,234.000,,4227.000,1194.000,,28594.000,8427.000,156.000,1550.000,
2022-06-02 16:00:00+02:00,555.000,1730.000,529.000,143.000,,45.000,4367.000,1046.000,,28361.000,7286.000,163.000,1524.000,
2022-06-02 17:00:00+02:00,554.000,2005.000,543.000,140.000,610.000,,4425.000,1115.000,,28228.000,5651.000,166.000,1501.000,
2022-06-02 18:00:00+02:00,553.000,3109.000,533.000,141.000,1092.000,,4573.000,1515.000,,28252.000,3907.000,161.000,1499.000,
2022-06-02 19:00:00+02:00,555.000,3583.000,536.000,141.000,1356.000,,5193.000,2308.000,,28490.000,2024.000,164.000,1532.000,
2022-06-02 20:00:00+02:00,556.000,3528.000,556.000,142.000,1400.000,,5414.000,2931.000,,28526.000,776.000,180.000,1765.000,
2022-06-02 21:00:00+02:00,554.000,3433.000,512.000,142.000,782.000,,5057.000,1572.000,,29404.000,256.000,178.000,2449.000,
2022-06-02 22:00:00+02:00,557.000,3427.000,511.000,140.000,698.000,,5053.000,1390.000,,29838.000,0.000,184.000,3398.000,
2022-06-02 23:00:00+02:00,555.000,3282.000,394.000,140.000,447.000,,4619.000,1168.000,,29593.000,0.000,178.000,4249.000,
2022-06-03 00:00:00+02:00,553.000,2881.000,344.000,142.000,,426.000,4120.000,1023.000,,29378.000,0.000,181.000,4371.000,
2022-06-03 01:00:00+02:00,553.000,3033.000,305.000,144.000,,1334.000,3878.000,748.000,,29238.000,0.000,181.000,4013.000,
2022-06-03 02:00:00+02:00,551.000,3161.000,233.000,144.000,,1539.000,3856.000,613.000,,29657.000,0.000,183.000,3393.000,
2022-06-03 03:00:00+02:00,549.000,3257.000,154.000,144.000,,1851.000,3794.000,532.000,,29021.000,0.000,184.000,3096.000,
2022-06-03 04:00:00+02:00,551.000,3318.000,18.000,144.000,,1592.000,3764.000,491.000,,28967.000,0.000,182.000,3017.000,
2022-06-03 05:00:00+02:00,551.000,3636.000,5.000,144.000,,1030.000,3954.000,570.000,,29085.000,178.000,182.000,2807.000,
2022-06-03 06:00:00+02:00,548.000,3832.000,3.000,144.000,411.000,,4209.000,979.000,,28831.000,298.000,183.000,2882.000,
2022-06-03 07:00:00+02:00,533.000,3831.000,1.000,144.000,872.000,,4677.000,1013.000,,28956.000,794.000,182.000,2612.000,
2022-06-03 08:00:00+02:00,522.000,4104.000,,144.000,1215.000,,4812.000,1631.000,,29830.000,1723.000,182.000,2069.000,1.000
2022-06-03 09:00:00+02:00,522.000,3998.000,,144.000,1049.000,,4705.000,1765.000,,30040.000,2995.000,182.000,1475.000,2.000
2022-06-03 10:00:00+02:00,543.000,3899.000,,210.000,576.000,,4638.000,1334.000,,30202.000,4297.000,181.000,1166.000,2.000
2022-06-03 11:00:00+02:00,548.000,3839.000,,305.000,499.000,,4610.000,1436.000,,30125.000,5599.000,181.000,1058.000,2.000
2022-06-03 12:00:00+02:00,556.000,3639.000,,257.000,331.000,,4253.000,1317.000,,30042.000,6735.000,178.000,1099.000,1.000
2022-06-03 13:00:00+02:00,555.000,3568.000,0.000,144.000,101.000,,3997.000,1288.000,,29944.000,7871.000,157.000,1280.000,
2022-06-03 14:00:00+02:00,550.000,3618.000,1.000,144.000,,553.000,3891.000,1040.000,,29920.000,8359.000,156.000,1325.000,
2022-06-03 15:00:00+02:00,552.000,3727.000,2.000,143.000,,685.000,3866.000,1063.000,,29924.000,7764.000,172.000,1364.000,
2022-06-03 16:00:00+02:00,551.000,3719.000,4.000,144.000,,726.000,3869.000,1220.000,,29988.000,6781.000,181.000,1392.000,
2022-06-03 17:00:00+02:00,553.000,3816.000,5.000,143.000,,35.000,3993.000,1406.000,,30028.000,5350.000,183.000,1543.000,
2022-06-03 18:00:00+02:00,550.000,3809.000,4.000,144.000,677.000,,4305.000,1522.000,,29984.000,3574.000,184.000,1744.000,
2022-06-03 19:00:00+02:00,547.000,3680.000,3.000,144.000,813.000,,4679.000,1692.000,,29933.000,1851.000,183.000,1978.000,
2022-06-03 20:00:00+02:00,546.000,3803.000,3.000,144.000,835.000,,4865.000,1596.000,,29936.000,646.000,183.000,2307.000,
2022-06-03 21:00:00+02:00,547.000,3196.000,4.000,144.000,641.000,,4925.000,1275.000,,29948.000,242.000,187.000,2710.000,
2022-06-03 22:00:00+02:00,547.000,3306.000,4.000,144.000,572.000,,5103.000,1636.000,,29726.000,0.000,190.000,3088.000,
2022-06-03 23:00:00+02:00,547.000,3660.000,4.000,144.000,573.000,,4884.000,1399.000,,29126.000,0.000,184.000,3062.000,
2022-06-04 00:00:00+02:00,547.000,3378.000,6.000,144.000,115.000,,4359.000,1544.000,,28602.000,0.000,184.000,3081.000,
2022-06-04 01:00:00+02:00,547.000,2224.000,12.000,144.000,,52.000,3904.000,977.000,,28011.000,0.000,186.000,2948.000,
2022-06-04 02:00:00+02:00,548.000,1537.000,14.000,144.000,,864.000,3919.000,768.000,,27858.000,0.000,187.000,3167.000,
2022-06-04 03:00:00+02:00,548.000,1498.000,16.000,144.000,,1260.000,3880.000,822.000,,27316.000,0.000,187.000,2922.000,
2022-06-04 04:00:00+02:00,548.000,1575.000,15.000,144.000,,1833.000,3786.000,561.000,,27423.000,0.000,188.000,3021.000,
2022-06-04 05:00:00+02:00,548.000,1560.000,14.000,144.000,,2072.000,3830.000,564.000,,27467.000,176.000,187.000,2545.000,
2022-06-04 06:00:00+02:00,551.000,1500.000,14.000,144.000,,1927.000,3842.000,820.000,,27424.000,313.000,178.000,2328.000,
2022-06-04 07:00:00+02:00,559.000,1539.000,15.000,144.000,,1757.000,3888.000,967.000,,27462.000,960.000,180.000,2338.000,
2022-06-04 08:00:00+02:00,558.000,1693.000,14.000,144.000,,1721.000,4029.000,892.000,,27761.000,2393.000,187.000,1950.000,
2022-06-04 09:00:00+02:00,548.000,2298.000,14.000,144.000,,1557.000,4006.000,895.000,,28108.000,4003.000,185.000,1457.000,
2022-06-04 10:00:00+02:00,548.000,2396.000,15.000,144.000,,1462.000,4005.000,1109.000,,28030.000,5787.000,180.000,1294.000,
2022-06-04 11:00:00+02:00,545.000,2338.000,15.000,144.000,,1072.000,3961.000,848.000,,27896.000,6881.000,173.000,1306.000,
2022-06-04 12:00:00+02:00,546.000,2479.000,16.000,144.000,,481.000,3887.000,794.000,,27962.000,7500.000,173.000,1337.000,
2022-06-04 13:00:00+02:00,546.000,2174.000,17.000,144.000,,571.000,3848.000,739.000,,27822.000,7781.000,173.000,1452.000,
2022-06-04 14:00:00+02:00,546.000,2326.000,19.000,144.000,,1487.000,3766.000,589.000,,27567.000,7576.000,177.000,1549.000,
2022-06-04 15:00:00+02:00,545.000,2119.000,21.000,144.000,,1829.000,3859.000,672.000,,27119.000,7092.000,177.000,1750.000,
2022-06-04 16:00:00+02:00,539.000,2286.000,21.000,143.000,,1596.000,3820.000,885.000,,26774.000,6101.000,176.000,1970.000,
2022-06-04 17:00:00+02:00,551.000,2558.000,21.000,143.000,,1279.000,3827.000,873.000,,26319.000,4912.000,172.000,2320.000,
2022-06-04 18:00:00+02:00,555.000,3228.000,20.000,143.000,649.000,,3985.000,981.000,,26467.000,3344.000,169.000,2375.000,
2022-06-04 19:00:00+02:00,554.000,4074.000,19.000,144.000,1399.000,,4298.000,1149.000,,26873.000,1734.000,174.000,2431.000,
2022-06-04 20:00:00+02:00,552.000,4045.000,19.000,144.000,1198.000,,4426.000,1084.000,,26913.000,604.000,166.000,2985.000,
2022-06-04 21:00:00+02:00,548.000,3295.000,19.000,144.000,680.000,,4374.000,953.000,,26546.000,243.000,172.000,4236.000,
2022-06-04 22:00:00+02:00,549.000,3585.000,18.000,144.000,1207.000,,4494.000,1338.000,,26895.000,0.000,178.000,3704.000,
2022-06-04 23:00:00+02:00,549.000,3691.000,17.000,144.000,1318.000,,4523.000,1125.000,,26999.000,0.000,181.000,2895.000,
2022-06-05 00:00:00+02:00,549.000,3409.000,15.000,144.000,1026.000,,4018.000,997.000,,26555.000,0.000,183.000,2764.000,
2022-06-05 01:00:00+02:00,548.000,1884.000,13.000,144.000,116.000,,3898.000,721.000,,25722.000,0.000,182.000,2744.000,
2022-06-05 02:00:00+02:00,548.000,1517.000,13.000,144.000,,869.000,3781.000,468.000,,25187.000,0.000,183.000,2797.000,
2022-06-05 03:00:00+02:00,548.000,1736.000,14.000,144.000,,1615.000,3845.000,713.000,,24709.000,0.000,184.000,1957.000,
2022-06-05 04:00:00+02:00,548.000,1691.000,15.000,142.000,,2122.000,3832.000,611.000,,24850.000,0.000,179.000,1734.000,
2022-06-05 05:00:00+02:00,549.000,1422.000,15.000,142.000,,2219.000,3801.000,217.000,,24851.000,173.000,184.000,1896.000,
2022-06-05 06:00:00+02:00,550.000,1474.000,15.000,142.000,,2211.000,3806.000,221.000,,24908.000,289.000,187.000,2036.000,
2022-06-05 07:00:00+02:00,550.000,1493.000,16.000,142.000,,1965.000,3803.000,297.000,,24893.000,814.000,181.000,1949.000,
2022-06-05 08:00:00+02:00,548.000,1427.000,16.000,142.000,,1481.000,3789.000,561.000,,24728.000,1869.000,181.000,1923.000,
2022-06-05 09:00:00+02:00,548.000,1445.000,16.000,142.000,,1362.000,3825.000,647.000,,24879.000,3271.000,181.000,2109.000,
2022-06-05 10:00:00+02:00,549.000,1377.000,16.000,142.000,,1132.000,3847.000,566.000,,24958.000,4791.000,182.000,2657.000,
2022-06-05 11:00:00+02:00,548.000,1588.000,16.000,142.000,,1029.000,3877.000,732.000,,25124.000,5474.000,178.000,3036.000,
2022-06-05 12:00:00+02:00,548.000,1630.000,16.000,142.000,,65.000,3917.000,1352.000,,25055.000,6071.000,178.000,3554.000,
2022-06-05 13:00:00+02:00,550.000,1520.000,16.000,142.000,,145.000,3862.000,1477.000,,25435.000,6804.000,178.000,4247.000,
2022-06-05 14:00:00+02:00,550.000,1663.000,16.000,142.000,,1241.000,3581.000,545.000,,25655.000,6656.000,160.000,4458.000,
2022-06-05 15:00:00+02:00,551.000,1612.000,17.000,142.000,,1895.000,3660.000,459.000,,25597.000,6541.000,156.000,4882.000,
2022-06-05 16:00:00+02:00,549.000,1478.000,18.000,142.000,,2089.000,3951.000,866.000,,25439.000,6055.000,156.000,5342.000,
2022-06-05 17:00:00+02:00,550.000,1805.000,18.000,142.000,,1195.000,4018.000,785.000,,26263.000,5033.000,156.000,5205.000,
2022-06-05 18:00:00+02:00,551.000,2525.000,19.000,142.000,,498.000,4135.000,998.000,,26801.000,3621.000,155.000,4905.000,
2022-06-05 19:00:00+02:00,549.000,2795.000,19.000,142.000,60.000,,4192.000,1016.000,,26947.000,1969.000,155.000,4345.000,
2022-06-05 20:00:00+02:00,549.000,2837.000,20.000,142.000,344.000,,4402.000,828.000,,27072.000,711.000,156.000,3678.000,
2022-06-05 21:00:00+02:00,555.000,2545.000,20.000,142.000,398.000,,4237.000,809.000,,26775.000,251.000,152.000,3280.000,
2022-06-05 22:00:00+02:00,556.000,2561.000,20.000,142.000,802.000,,4313.000,1056.000,,26839.000,0.000,147.000,3160.000,
2022-06-05 23:00:00+02:00,553.000,2146.000,19.000,142.000,711.000,,4362.000,1009.000,,26679.000,0.000,168.000,3223.000,
2022-06-06 00:00:00+02:00,550.000,1546.000,18.000,141.000,636.000,,4081.000,1157.000,,26472.000,0.000,175.000,3019.000,
2022-06-06 01:00:00+02:00,549.000,1443.000,17.000,142.000,132.000,,3835.000,731.000,,25955.000,0.000,178.000,2636.000,
2022-06-06 02:00:00+02:00,548.000,1591.000,16.000,142.000,,1066.000,3717.000,482.000,,26095.000,0.000,176.000,2298.000,
2022-06-06 03:00:00+02:00,548.000,1449.000,16.000,142.000,,1820.000,3796.000,313.000,,25986.000,0.000,176.000,1978.000,
2022-06-06 04:00:00+02:00,549.000,1180.000,16.000,142.000,,1998.000,3867.000,295.000,,25888.000,0.000,175.000,1905.000,
2022-06-06 05:00:00+02:00,549.000,1183.000,15.000,142.000,,2132.000,3829.000,286.000,,26025.000,172.000,171.000,1849.000,
2022-06-06 06:00:00+02:00,549.000,1186.000,14.000,142.000,,2072.000,3709.000,372.000,,26361.000,335.000,171.000,1987.000,
2022-06-06 07:00:00+02:00,550.000,1094.000,13.000,141.000,,1538.000,3707.000,776.000,,26661.000,1061.000,167.000,1885.000,
2022-06-06 08:00:00+02:00,550.000,1154.000,12.000,142.000,,1429.000,3754.000,970.000,,27014.000,2627.000,166.000,1868.000,
2022-06-06 09:00:00+02:00,550.000,1106.000,10.000,141.000,,1000.000,3739.000,947.000,,26947.000,4699.000,149.000,2511.000,
2022-06-06 10:00:00+02:00,549.000,1031.000,9.000,142.000,,592.000,3707.000,780.000,,26994.000,6506.000,142.000,2975.000,
2022-06-06 11:00:00+02:00,551.000,1125.000,10.000,142.000,,366.000,3679.000,818.000,,26762.000,7579.000,145.000,3278.000,
2022-06-06 12:00:00+02:00,550.000,1419.000,12.000,140.000,,104.000,3768.000,1003.000,,26556.000,7766.000,147.000,3577.000,
2022-06-06 13:00:00+02:00,550.000,1524.000,13.000,138.000,,279.000,3813.000,1086.000,,26633.000,7654.000,146.000,3680.000,
2022-06-06 14:00:00+02:00,551.000,1745.000,13.000,139.000,,406.000,3857.000,1169.000,,26901.000,7331.000,148.000,3704.000,
2022-06-06 15:00:00+02:00,552.000,1913.000,13.000,141.000,,1002.000,3758.000,1078.000,,27066.000,6235.000,154.000,3631.000,
2022-06-06 16:00:00+02:00,553.000,2205.000,13.000,142.000,,861.000,3708.000,843.000,,27198.000,5391.000,152.000,3198.000,
2022-06-06 17:00:00+02:00,554.000,2860.000,13.000,142.000,321.000,,3695.000,830.000,,27339.000,4157.000,151.000,2810.000,
2022-06-06 18:00:00+02:00,556.000,3506.000,13.000,142.000,1275.000,,3913.000,1082.000,,27657.000,2763.000,148.000,2589.000,
2022-06-06 19:00:00+02:00,556.000,4119.000,13.000,142.000,933.000,,4205.000,1586.000,,28478.000,1513.000,150.000,2328.000,
2022-06-06 20:00:00+02:00,554.000,4243.000,13.000,142.000,864.000,,4329.000,1614.000,,28732.000,627.000,159.000,1999.000,
2022-06-06 21:00:00+02:00,552.000,3895.000,13.000,142.000,728.000,,4099.000,1187.000,,28762.000,234.000,169.000,1764.000,
2022-06-06 22:00:00+02:00,553.000,3953.000,14.000,142.000,1102.000,,4211.000,1206.000,,28777.000,0.000,169.000,1712.000,
2022-06-06 23:00:00+02:00,551.000,3766.000,15.000,142.000,744.000,,4046.000,960.000,,28847.000,0.000,174.000,1960.000,
2022-06-07 00:00:00+02:00,551.000,2395.000,17.000,141.000,400.000,,3825.000,969.000,,28666.000,0.000,177.000,2166.000,
2022-06-07 01:00:00+02:00,549.000,1680.000,17.000,140.000,,24.000,3634.000,895.000,,28616.000,0.000,178.000,2303.000,
2022-06-07 02:00:00+02:00,547.000,1752.000,17.000,141.000,,1007.000,3641.000,603.000,,28762.000,0.000,179.000,2308.000,
2022-06-07 03:00:00+02:00,548.000,1530.000,18.000,141.000,,1471.000,3673.000,541.000,,28577.000,0.000,179.000,2311.000,
2022-06-07 04:00:00+02:00,547.000,1494.000,19.000,142.000,,1766.000,3716.000,616.000,,28841.000,0.000,177.000,2426.000,
2022-06-07 05:00:00+02:00,548.000,1741.000,19.000,141.000,,1182.000,3765.000,707.000,,28884.000,174.000,175.000,2499.000,
2022-06-07 06:00:00+02:00,547.000,2852.000,20.000,143.000,300.000,,4124.000,902.000,,28909.000,325.000,172.000,2487.000,
2022-06-07 07:00:00+02:00,549.000,3723.000,20.000,144.000,1095.000,,4558.000,1333.000,,29041.000,988.000,173.000,2548.000,
2022-06-07 08:00:00+02:00,548.000,4173.000,20.000,144.000,1431.000,,4776.000,1616.000,,29090.000,2379.000,165.000,2616.000,
2022-06-07 09:00:00+02:00,549.000,4037.000,20.000,143.000,1516.000,,4487.000,1087.000,,29140.000,4033.000,166.000,3179.000,
2022-06-07 10:00:00+02:00,549.000,3739.000,20.000,143.000,911.000,,4341.000,1060.000,,29100.000,5496.000,140.000,3793.000,
2022-06-07 11:00:00+02:00,547.000,3792.000,20.000,143.000,485.000,,4240.000,1126.000,,29048.000,6361.000,141.000,4411.000,
2022-06-07 12:00:00+02:00,548.000,3944.000,20.000,144.000,522.000,,3991.000,971.000,,28974.000,7044.000,153.000,5057.000,
2022-06-07 13:00:00+02:00,552.000,3975.000,20.000,143.000,176.000,,3859.000,948.000,,28904.000,7116.000,145.000,5840.000,
2022-06-07 14:00:00+02:00,552.000,4056.000,21.000,143.000,,78.000,3649.000,839.000,,28941.000,7316.000,133.000,6010.000,
2022-06-07 15:00:00+02:00,552.000,4049.000,22.000,144.000,,201.000,3655.000,725.000,,28865.000,7351.000,146.000,5737.000,
2022-06-07 16:00:00+02:00,547.000,4248.000,23.000,144.000,,264.000,3771.000,764.000,,28869.000,6888.000,162.000,5671.000,
2022-06-07 17:00:00+02:00,549.000,4124.000,24.000,143.000,,81.000,4233.000,965.000,,28875.000,5880.000,160.000,5436.000,
2022-06-07 18:00:00+02:00,550.000,4369.000,24.000,144.000,1059.000,,4709.000,1190.000,,28900.000,4220.000,169.000,4792.000,
2022-06-07 19:00:00+02:00,550.000,4803.000,24.000,144.000,1258.000,,5312.000,1495.000,,28920.000,2211.000,171.000,3886.000,
2022-06-07 20:00:00+02:00,548.000,5131.000,23.000,144.000,1544.000,,5434.000,1503.000,,29022.000,755.000,172.000,3146.000,
2022-06-07 21:00:00+02:00,549.000,5201.000,23.000,143.000,1789.000,,5252.000,1129.000,,29008.000,268.000,169.000,2841.000,
2022-06-07 22:00:00+02:00,549.000,4938.000,22.000,143.000,1784.000,,5007.000,1289.000,,28998.000,0.000,168.000,2873.000,
2022-06-07 23:00:00+02:00,547.000,4558.000,21.000,143.000,1232.000,,4536.000,810.000,,28985.000,0.000,168.000,3056.000,
2022-06-08 00:00:00+02:00,549.000,4503.000,17.000,145.000,740.000,,4150.000,506.000,,28873.000,0.000,167.000,3064.000,
2022-06-08 01:00:00+02:00,548.000,4685.000,16.000,146.000,,218.000,3736.000,420.000,,28849.000,0.000,163.000,3281.000,
2022-06-08 02:00:00+02:00,548.000,4842.000,15.000,146.000,,1118.000,3775.000,854.000,,29051.000,0.000,166.000,3092.000,
2022-06-08 03:00:00+02:00,546.000,4866.000,14.000,146.000,,1812.000,3769.000,940.000,,29146.000,0.000,167.000,2905.000,
2022-06-08 04:00:00+02:00,545.000,4752.000,13.000,146.000,,1667.000,3764.000,656.000,,29202.000,0.000,172.000,3117.000,
2022-06-08 05:00:00+02:00,551.000,4705.000,13.000,146.000,,334.000,3837.000,639.000,,29173.000,193.000,172.000,3131.000,
2022-06-08 06:00:00+02:00,553.000,4598.000,13.000,146.000,722.000,,4359.000,689.000,,29210.000,318.000,173.000,3059.000,
2022-06-08 07:00:00+02:00,555.000,4544.000,13.000,146.000,1318.000,,4899.000,1124.000,,29085.000,752.000,170.000,3139.000,
2022-06-08 08:00:00+02:00,557.000,4503.000,14.000,146.000,1074.000,,5156.000,1063.000,,29074.000,1524.000,164.000,3216.000,
2022-06-08 09:00:00+02:00,558.000,4486.000,15.000,145.000,921.000,,4612.000,1076.000,,29109.000,2377.000,152.000,3712.000,
2022-06-08 10:00:00+02:00,554.000,4438.000,17.000,146.000,809.000,,4272.000,821.000,,29145.000,3096.000,146.000,4325.000,
2022-06-08 11:00:00+02:00,556.000,4477.000,19.000,146.000,707.000,,4113.000,671.000,,29116.000,3568.000,151.000,4744.000,
2022-06-08 12:00:00+02:00,556.000,4455.000,21.000,146.000,655.000,,3940.000,596.000,,28998.000,4222.000,153.000,5313.000,
2022-06-08 13:00:00+02:00,555.000,4388.000,21.000,145.000,527.000,,3754.000,732.000,,29034.000,4804.000,153.000,6009.000,
2022-06-08 14:00:00+02:00,558.000,4427.000,22.000,145.000,286.000,,3748.000,718.000,,28968.000,5267.000,167.000,6583.000,
2022-06-08 15:00:00+02:00,561.000,4250.000,23.000,143.000,,29.000,3780.000,742.000,,28897.000,5211.000,168.000,6880.000,
2022-06-08 16:00:00+02:00,562.000,4499.000,24.000,142.000,1.000,,3851.000,839.000,,29021.000,4992.000,169.000,7172.000,
2022-06-08 17:00:00+02:00,562.000,4368.000,24.000,142.000,193.000,,4114.000,978.000,,29048.000,4397.000,167.000,7294.000,
2022-06-08 18:00:00+02:00,559.000,4042.000,23.000,146.000,924.000,,4457.000,1480.000,,29038.000,3355.000,170.000,7591.000,
2022-06-08 19:00:00+02:00,557.000,4242.000,23.000,146.000,1116.000,,4737.000,1831.000,,29110.000,1804.000,169.000,7399.000,
2022-06-08 20:00:00+02:00,558.000,4203.000,23.000,146.000,904.000,,4769.000,1764.000,,29120.000,816.000,168.000,6983.000,
2022-06-08 21:00:00+02:00,555.000,4342.000,23.000,146.000,1030.000,,4837.000,1366.000,,29150.000,384.000,169.000,6587.000,
2022-06-08 22:00:00+02:00,555.000,4166.000,24.000,146.000,943.000,,4603.000,1581.000,,29037.000,0.000,172.000,6154.000,
2022-06-08 23:00:00+02:00,556.000,4260.000,24.000,145.000,587.000,,4252.000,1356.000,,28944.000,0.000,172.000,6142.000,
2022-06-09 00:00:00+02:00,558.000,4265.000,28.000,146.000,2.000,,4047.000,1134.000,,28868.000,0.000,173.000,5850.000,
2022-06-09 01:00:00+02:00,557.000,3914.000,28.000,146.000,,653.000,3783.000,633.000,,28673.000,0.000,172.000,5345.000,
2022-06-09 02:00:00+02:00,557.000,4180.000,28.000,146.000,,1306.000,3783.000,572.000,,28903.000,0.000,170.000,4950.000,
2022-06-09 03:00:00+02:00,558.000,4043.000,27.000,144.000,,1611.000,3673.000,394.000,,28448.000,0.000,170.000,4700.000,
2022-06-09 04:00:00+02:00,559.000,3987.000,28.000,143.000,,1735.000,3695.000,381.000,,28150.000,0.000,174.000,4526.000,
2022-06-09 05:00:00+02:00,561.000,4054.000,29.000,143.000,,1130.000,3838.000,500.000,,28291.000,187.000,173.000,4283.000,
2022-06-09 06:00:00+02:00,555.000,4544.000,29.000,145.000,506.000,,4173.000,1002.000,,28436.000,357.000,170.000,3922.000,
2022-06-09 07:00:00+02:00,547.000,4724.000,28.000,145.000,1277.000,,4813.000,1407.000,,28540.000,1086.000,171.000,3316.000,
2022-06-09 08:00:00+02:00,539.000,4779.000,29.000,145.000,1232.000,,4973.000,1528.000,,28571.000,2746.000,168.000,3111.000,
2022-06-09 09:00:00+02:00,529.000,4624.000,29.000,145.000,1005.000,,4697.000,1179.000,,28558.000,4677.000,171.000,3399.000,
