,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Water Reservoir
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,
2022-08-20 08:00:00+02:00,118.750,314.500,549.250,0.000,13.750,,0.000,4.000,5.000,899.000,55.250,11.500,335.250,20.250,12.000,
2022-08-20 09:00:00+02:00,118.250,317.500,581.000,0.000,127.250,,0.000,4.500,5.000,897.750,63.750,11.250,445.500,18.500,9.000,
2022-08-20 10:00:00+02:00,118.000,318.250,521.000,0.000,182.500,,0.000,4.000,5.000,898.000,67.000,13.000,573.500,18.500,21.750,
2022-08-20 11:00:00+02:00,117.750,339.750,455.000,0.000,124.500,,0.000,4.000,5.000,900.000,70.250,12.500,666.000,18.250,25.500,
2022-08-20 12:00:00+02:00,117.250,359.500,535.000,0.000,2.000,,0.000,4.750,5.000,899.500,72.000,11.500,728.750,18.500,23.250,
2022-08-20 13:00:00+02:00,114.750,364.500,414.000,0.000,0.000,,0.000,4.000,5.000,899.000,70.000,12.000,752.000,19.250,17.250,
2022-08-20 14:00:00+02:00,115.500,338.500,403.750,0.000,0.000,,0.000,4.000,5.000,898.750,70.500,12.000,769.250,19.000,16.000,
2022-08-20 15:00:00+02:00,117.000,334.000,416.000,0.000,0.000,,0.000,4.000,5.000,903.000,70.500,12.000,657.250,19.000,22.000,
2022-08-20 16:00:00+02:00,117.250,334.250,448.250,0.000,0.000,,0.000,4.000,5.000,904.000,65.250,12.750,498.000,18.000,41.000,
2022-08-20 17:00:00+02:00,117.250,337.250,444.250,0.000,0.000,0.000,0.000,4.000,5.000,904.250,58.000,13.000,307.750,19.750,53.000,
2022-08-20 18:00:00+02:00,117.750,316.750,438.250,0.000,0.000,,0.000,4.000,5.000,903.500,47.750,12.500,121.750,20.000,54.750,
2022-08-20 19:00:00+02:00,121.250,329.000,464.000,0.000,0.000,,0.000,4.000,5.000,903.250,41.250,12.750,16.250,18.750,45.500,
2022-08-20 20:00:00+02:00,121.250,331.750,461.750,0.000,0.000,,0.000,4.000,5.000,903.000,41.000,12.250,0.000,20.250,80.750,
2022-08-20 21:00:00+02:00,121.750,330.500,444.000,0.000,0.000,,0.000,4.000,5.000,902.500,40.500,12.000,0.000,20.000,91.500,
2022-08-20 22:00:00+02:00,123.000,331.000,416.500,0.000,0.000,,0.000,4.000,5.000,904.000,40.750,12.000,0.000,20.000,125.000,
2022-08-20 23:00:00+02:00,124.000,319.250,429.250,0.000,0.000,0.000,0.000,4.000,5.000,904.500,40.000,12.000,0.000,20.250,138.250,
2022-08-21 00:00:00+02:00,123.250,316.750,385.000,0.000,0.000,,0.000,4.000,5.000,904.750,41.250,11.750,0.000,20.000,132.500,
2022-08-21 01:00:00+02:00,122.250,316.750,407.000,0.000,0.000,,0.000,4.000,5.000,904.750,41.500,11.500,0.000,20.000,117.000,
2022-08-21 02:00:00+02:00,121.750,316.500,401.250,0.000,0.000,,0.000,4.000,5.000,904.250,40.000,12.000,0.000,19.500,118.000,
2022-08-21 03:00:00+02:00,121.750,311.250,387.250,0.000,0.000,,0.000,4.000,5.000,905.000,41.000,11.500,0.000,19.500,123.250,
2022-08-21 04:00:00+02:00,122.000,321.000,380.750,0.000,0.000,,0.000,4.000,5.000,905.000,40.000,11.000,0.000,19.500,135.000,
2022-08-21 05:00:00+02:00,122.000,317.750,394.750,0.250,0.000,0.000,0.000,4.000,5.000,905.000,40.000,11.250,0.500,20.000,141.500,
2022-08-21 06:00:00+02:00,121.750,309.500,387.250,0.000,0.000,,0.000,4.000,5.000,904.500,43.500,12.000,34.500,20.750,139.250,
2022-08-21 07:00:00+02:00,122.250,309.750,398.500,0.000,0.000,,0.000,4.000,5.000,904.500,47.250,11.750,147.750,20.250,130.000,
2022-08-21 08:00:00+02:00,123.500,309.500,341.750,0.000,0.000,,0.000,4.000,5.000,904.250,55.250,12.000,316.000,20.000,144.000,
2022-08-21 09:00:00+02:00,121.250,309.500,338.500,0.000,0.000,,0.000,4.000,5.000,903.750,62.500,12.250,440.750,19.250,157.000,
2022-08-21 10:00:00+02:00,121.500,311.750,371.250,0.000,0.000,,0.000,4.000,5.000,904.000,67.000,13.000,485.000,19.250,163.500,
2022-08-21 11:00:00+02:00,121.250,320.000,412.750,0.000,0.000,,0.000,4.000,5.000,905.000,70.250,12.750,503.500,20.750,174.250,
2022-08-21 12:00:00+02:00,122.000,313.000,507.250,0.000,0.000,,0.000,4.750,5.000,904.750,71.250,12.000,491.750,19.250,156.000,
2022-08-21 13:00:00+02:00,121.000,352.250,473.750,0.000,0.000,,0.000,5.000,5.000,904.250,70.500,12.750,493.250,18.750,151.750,
2022-08-21 14:00:00+02:00,121.000,333.000,329.500,0.000,0.000,,0.000,5.000,5.000,904.500,70.750,13.000,563.750,20.000,161.500,
2022-08-21 15:00:00+02:00,121.000,336.750,305.750,0.000,0.000,,0.000,5.000,5.000,905.250,70.500,12.250,493.750,20.500,166.250,
2022-08-21 16:00:00+02:00,121.500,333.250,413.750,0.000,0.000,,0.000,5.000,5.000,904.750,65.250,12.500,343.250,19.000,198.500,
2022-08-21 17:00:00+02:00,121.000,327.000,427.250,0.000,0.000,,0.000,4.250,5.000,905.500,57.750,12.250,183.750,20.000,225.500,
2022-08-21 18:00:00+02:00,121.500,313.750,420.500,0.000,0.000,,0.000,4.500,5.000,905.500,48.250,12.500,66.000,19.000,227.750,
2022-08-21 19:00:00+02:00,122.000,325.000,509.500,0.000,0.000,,0.000,5.000,5.000,905.500,41.750,12.500,5.000,18.750,191.000,
2022-08-21 20:00:00+02:00,121.750,320.250,531.250,0.000,0.000,,0.000,5.000,5.000,905.000,40.750,12.000,0.000,19.750,183.250,
2022-08-21 21:00:00+02:00,122.750,312.750,465.500,0.000,0.000,,0.000,4.500,5.000,904.500,40.250,12.000,0.000,20.000,170.000,
2022-08-21 22:00:00+02:00,123.500,312.000,481.750,0.000,0.000,,0.000,4.000,5.000,906.500,40.250,12.000,0.000,20.250,165.250,
2022-08-21 23:00:00+02:00,124.250,309.750,493.500,0.000,0.000,,0.000,4.000,5.000,907.000,40.500,12.250,0.000,19.250,173.500,
2022-08-22 00:00:00+02:00,124.500,310.750,531.250,0.000,0.000,0.000,0.000,4.000,5.000,907.250,41.250,12.000,0.000,20.500,148.500,
2022-08-22 01:00:00+02:00,123.750,310.500,569.250,0.000,0.000,,0.000,4.000,5.000,906.750,41.250,12.000,0.000,20.500,156.750,
2022-08-22 02:00:00+02:00,124.000,311.250,535.750,0.000,0.000,,0.000,4.000,5.000,897.500,40.250,11.750,0.000,20.500,146.250,
2022-08-22 03:00:00+02:00,122.250,304.750,547.750,0.000,0.000,,0.000,4.000,5.000,897.750,41.250,12.000,0.000,20.000,137.500,
2022-08-22 04:00:00+02:00,122.250,302.000,593.500,0.000,0.000,,0.000,4.000,5.000,897.250,40.000,11.750,0.000,20.000,135.250,
2022-08-22 05:00:00+02:00,122.750,319.000,682.750,0.000,0.000,,0.000,4.000,5.000,897.250,40.000,11.250,0.750,19.750,143.500,
2022-08-22 06:00:00+02:00,123.500,310.000,834.250,0.000,0.000,0.000,0.000,4.000,5.000,923.250,43.500,12.500,37.500,19.750,137.750,
2022-08-22 07:00:00+02:00,124.500,316.000,842.250,0.000,0.000,,0.000,4.250,5.000,999.500,47.500,12.750,133.500,20.000,133.250,
2022-08-22 08:00:00+02:00,124.000,331.000,866.750,0.000,39.000,,0.000,5.000,5.000,1089.750,55.000,13.000,236.750,19.500,132.750,
2022-08-22 09:00:00+02:00,123.750,339.000,809.750,0.000,51.000,,0.000,4.250,5.000,1168.250,62.500,13.000,358.750,18.500,127.000,
2022-08-22 10:00:00+02:00,123.000,333.250,734.250,0.000,14.500,,0.000,5.000,5.000,1232.250,66.750,12.750,538.750,19.750,119.750,
2022-08-22 11:00:00+02:00,123.000,346.750,727.250,0.000,0.000,,0.000,5.000,5.000,1256.000,70.250,12.000,663.750,18.750,111.750,
2022-08-22 12:00:00+02:00,123.000,360.250,728.750,0.000,0.000,,0.000,5.000,5.000,1254.000,71.000,12.500,687.250,18.500,119.750,
2022-08-22 13:00:00+02:00,122.000,367.250,696.000,0.000,0.000,,0.000,5.000,5.000,1262.750,70.500,12.000,679.000,18.500,134.000,
2022-08-22 14:00:00+02:00,122.000,414.250,688.500,0.000,0.000,,0.000,5.000,5.000,1334.500,70.750,13.000,574.750,18.750,149.250,
2022-08-22 15:00:00+02:00,122.500,459.250,799.500,0.000,0.000,,0.000,5.000,5.000,1361.750,70.500,12.500,431.500,17.250,165.750,
2022-08-22 16:00:00+02:00,123.250,493.500,847.250,0.000,0.000,,0.000,5.000,5.000,1362.750,65.250,12.250,282.000,18.750,165.500,
2022-08-22 17:00:00+02:00,123.000,516.750,918.000,0.000,0.000,,0.000,5.000,5.000,1361.250,57.250,13.000,171.750,18.500,156.000,
2022-08-22 18:00:00+02:00,122.500,538.250,1012.000,0.000,0.000,,0.000,5.000,5.000,1361.500,48.250,13.000,62.000,18.500,163.250,
2022-08-22 19:00:00+02:00,123.750,542.000,1140.500,0.000,0.000,0.000,0.000,5.000,5.000,1361.750,41.000,12.500,5.250,19.750,145.500,
2022-08-22 20:00:00+02:00,123.000,541.750,1128.500,0.000,0.000,,0.000,5.000,5.000,1361.000,41.000,12.500,0.000,19.000,152.250,
2022-08-22 21:00:00+02:00,122.750,534.000,1006.750,0.000,0.000,,0.000,4.750,5.000,1360.500,40.750,11.250,0.000,19.000,144.000,
2022-08-22 22:00:00+02:00,124.250,525.500,895.000,0.000,0.000,,0.000,4.000,5.000,1362.250,41.250,11.000,0.000,19.750,126.250,
2022-08-22 23:00:00+02:00,125.750,497.000,925.750,0.000,0.000,,0.000,4.000,5.000,1366.250,40.750,11.250,0.000,19.750,112.250,
2022-08-23 00:00:00+02:00,124.500,477.250,900.750,0.000,0.000,,0.000,5.000,5.000,1372.500,49.500,11.500,0.000,20.000,90.500,
2022-08-23 01:00:00+02:00,123.500,456.750,808.250,0.000,0.000,0.000,0.000,5.000,5.000,1376.500,49.500,11.500,0.000,20.000,75.250,
2022-08-23 02:00:00+02:00,123.000,440.000,771.000,0.000,0.000,,0.000,4.000,5.000,1377.250,48.250,11.000,0.000,21.000,75.500,
2022-08-23 03:00:00+02:00,121.750,448.750,758.500,0.000,0.000,,0.000,4.250,5.000,1383.000,49.000,11.000,0.000,20.250,71.500,
2022-08-23 04:00:00+02:00,123.000,432.500,769.250,0.000,0.000,,0.000,5.000,5.000,1384.000,48.000,11.000,0.000,19.750,70.500,
2022-08-23 05:00:00+02:00,122.500,458.750,1001.750,0.500,0.000,,0.000,5.000,5.000,1385.000,48.000,11.000,0.500,20.250,76.500,
2022-08-23 06:00:00+02:00,123.500,474.250,1228.250,3.500,0.000,,0.000,5.000,5.000,1388.750,51.500,11.750,40.000,20.000,72.000,
2022-08-23 07:00:00+02:00,123.500,499.250,1233.250,2.250,0.000,0.000,0.000,5.000,5.000,1389.750,55.250,11.250,162.000,21.000,58.250,
2022-08-23 08:00:00+02:00,123.500,509.750,1220.500,1.500,0.000,,0.000,5.000,5.000,1390.000,63.000,12.750,334.250,20.000,59.500,
2022-08-23 09:00:00+02:00,123.250,540.500,1166.750,2.500,0.000,0.000,0.000,5.000,5.000,1388.750,70.000,12.750,561.250,19.250,52.250,
2022-08-23 10:00:00+02:00,123.500,533.250,1172.750,3.500,0.000,,0.000,5.000,5.000,1388.750,74.000,12.250,812.000,19.000,46.500,
2022-08-23 11:00:00+02:00,123.500,538.000,1158.000,4.500,0.000,,0.000,5.000,5.000,1389.000,77.750,12.000,1038.750,18.500,48.750,
2022-08-23 12:00:00+02:00,121.750,541.250,1127.250,3.750,0.000,,0.000,5.000,5.000,1389.500,78.000,11.000,1121.500,18.750,56.750,
2022-08-23 13:00:00+02:00,122.750,539.000,1129.250,0.750,1.500,,0.000,5.000,5.000,1390.250,78.000,10.000,1125.000,18.250,59.250,
2022-08-23 14:00:00+02:00,122.000,539.000,1116.500,0.250,0.000,,0.000,5.500,5.000,1390.000,78.000,10.000,1149.750,18.500,47.000,
2022-08-23 15:00:00+02:00,121.500,541.750,1133.250,1.750,0.000,,0.000,5.000,5.000,1390.250,77.750,10.750,979.250,19.250,49.250,
2022-08-23 16:00:00+02:00,123.000,534.250,1130.500,0.750,0.000,,0.000,5.000,5.000,1390.250,73.000,11.000,752.000,18.500,53.500,
2022-08-23 17:00:00+02:00,122.000,536.000,1175.250,0.000,0.000,,0.000,5.000,5.000,1391.500,65.500,12.000,448.500,18.500,55.000,
2022-08-23 18:00:00+02:00,122.250,535.500,1211.250,0.000,0.000,,0.000,5.000,5.000,1391.500,56.000,11.500,165.000,18.000,58.500,
2022-08-23 19:00:00+02:00,123.000,529.250,1260.750,0.000,0.000,,0.000,5.000,5.000,1391.250,49.250,12.000,21.000,18.500,61.500,
2022-08-23 20:00:00+02:00,122.500,532.250,1288.750,0.000,0.000,0.000,0.000,5.000,5.000,1390.250,49.000,13.750,0.000,19.000,58.000,
2022-08-23 21:00:00+02:00,122.000,522.250,1202.000,0.000,0.000,,0.000,5.000,5.000,1389.250,49.000,14.000,0.000,19.250,63.750,
2022-08-23 22:00:00+02:00,121.000,535.750,997.750,0.000,0.000,,0.000,5.000,5.000,1390.500,48.750,13.250,0.000,19.250,81.500,
2022-08-23 23:00:00+02:00,120.750,527.750,939.750,0.000,0.000,,0.000,4.750,5.000,1390.750,48.250,12.250,0.000,19.000,86.250,
2022-08-24 00:00:00+02:00,102.250,516.000,959.500,0.000,0.000,,0.000,5.000,5.000,1392.750,52.500,11.250,0.000,19.250,82.250,
2022-08-24 01:00:00+02:00,100.500,522.000,936.750,0.000,0.000,,0.000,5.000,5.000,1394.000,53.250,12.000,0.000,19.250,84.750,
2022-08-24 02:00:00+02:00,102.000,519.500,937.500,0.000,0.000,0.000,0.000,5.000,5.000,1394.250,52.000,12.250,0.000,19.750,79.000,
2022-08-24 03:00:00+02:00,101.000,527.250,932.000,0.000,0.000,,0.000,5.000,5.000,1395.250,52.750,12.250,0.000,18.500,77.750,
2022-08-24 04:00:00+02:00,101.000,515.000,931.750,0.000,0.000,,0.000,5.000,5.000,1393.750,52.000,12.000,0.000,19.750,77.250,
2022-08-24 05:00:00+02:00,100.750,519.750,991.500,0.000,0.000,,0.000,5.000,5.000,1393.500,52.000,12.000,0.750,20.000,77.250,
2022-08-24 06:00:00+02:00,101.000,515.250,1074.500,0.000,0.000,,0.000,5.000,5.000,1393.250,55.500,12.750,52.250,19.500,79.250,
2022-08-24 07:00:00+02:00,102.250,519.000,1124.250,0.000,0.000,,0.000,5.000,5.000,1390.750,58.750,13.250,208.250,19.500,70.000,
2022-08-24 08:00:00+02:00,102.250,526.250,1131.750,0.000,0.000,0.000,0.000,5.000,5.000,1391.250,66.500,13.000,452.500,19.750,72.000,
2022-08-24 09:00:00+02:00,101.000,537.500,1037.000,0.000,0.000,0.000,0.000,5.000,5.000,1392.500,73.750,14.000,675.750,18.250,82.250,
2022-08-24 10:00:00+02:00,102.000,524.750,1084.250,0.000,0.000,,0.000,5.000,5.000,1391.750,77.750,14.250,869.500,17.750,68.500,
2022-08-24 11:00:00+02:00,101.250,534.250,999.000,0.000,0.000,0.000,0.000,6.000,5.000,1393.250,81.250,12.750,1039.250,20.000,53.500,
2022-08-24 12:00:00+02:00,101.250,534.250,975.500,0.000,0.000,,0.000,6.000,5.000,1396.000,82.000,12.000,1105.000,19.500,55.000,
2022-08-24 13:00:00+02:00,100.000,534.750,971.750,0.000,0.000,,0.000,6.000,5.000,1399.250,82.000,12.750,1165.250,18.750,48.750,
2022-08-24 14:00:00+02:00,99.250,535.000,967.000,0.000,0.000,0.000,0.000,6.000,5.000,1399.500,82.000,13.000,1094.750,18.250,39.500,
2022-08-24 15:00:00+02:00,98.750,533.250,959.750,0.000,0.000,,0.000,6.000,5.000,1397.000,81.750,14.000,958.000,18.750,37.750,
2022-08-24 16:00:00+02:00,98.500,532.500,949.250,0.000,0.000,,0.000,6.000,5.000,1396.250,76.750,14.250,677.500,19.250,40.250,
2022-08-24 17:00:00+02:00,99.000,537.500,1025.750,0.000,0.000,,0.000,6.000,5.000,1396.000,69.000,14.000,378.000,18.750,44.000,
2022-08-24 18:00:00+02:00,99.000,534.250,1050.750,0.000,0.000,,0.000,5.750,5.000,1396.000,59.500,13.250,146.750,19.250,39.750,
2022-08-24 19:00:00+02:00,99.750,534.250,1117.750,0.000,0.000,,0.000,5.000,5.000,1398.500,52.750,12.750,15.500,19.500,55.000,
2022-08-24 20:00:00+02:00,100.500,535.250,1072.000,0.000,0.000,0.000,0.000,5.000,5.000,1397.750,52.000,14.000,0.000,19.250,64.250,
2022-08-24 21:00:00+02:00,101.000,526.000,1097.750,0.000,0.000,0.000,0.000,5.000,5.000,1398.000,52.250,13.250,0.000,19.250,32.750,
2022-08-24 22:00:00+02:00,101.250,531.250,986.750,0.000,0.000,,0.000,5.000,5.000,1399.500,52.750,13.000,0.000,19.500,17.750,
2022-08-24 23:00:00+02:00,102.750,525.500,1007.750,0.000,0.000,,0.000,5.000,5.000,1398.750,52.000,13.000,0.000,19.750,11.500,
2022-08-25 00:00:00+02:00,101.000,508.750,962.500,0.000,0.000,0.000,0.000,5.750,5.000,1398.250,51.250,12.250,0.000,19.500,8.000,
2022-08-25 01:00:00+02:00,100.500,508.250,952.250,0.000,0.000,,0.000,6.000,5.000,1399.250,51.750,12.000,0.000,19.000,6.000,
2022-08-25 02:00:00+02:00,100.000,509.250,972.250,0.000,0.000,,0.000,6.000,5.000,1398.250,50.250,12.250,0.000,18.750,7.500,
2022-08-25 03:00:00+02:00,99.250,525.000,938.500,0.250,0.000,0.000,0.000,6.000,5.000,1398.750,51.000,12.000,0.000,18.500,5.750,
2022-08-25 04:00:00+02:00,99.000,516.500,956.500,0.000,0.000,,0.000,6.000,5.000,1399.250,50.000,12.000,0.000,19.250,6.000,
2022-08-25 05:00:00+02:00,99.000,511.750,1038.500,0.000,0.000,,0.000,6.000,5.000,1398.000,50.000,12.000,0.750,16.250,4.000,
2022-08-25 06:00:00+02:00,99.500,510.750,1170.500,0.000,0.000,,0.000,6.000,5.000,1398.000,53.500,13.000,65.750,15.250,2.500,
2022-08-25 07:00:00+02:00,98.250,516.250,1172.250,0.000,0.000,,0.000,6.000,5.000,1398.000,57.250,14.000,313.250,19.000,0.500,
2022-08-25 08:00:00+02:00,99.750,518.000,1158.750,0.000,0.000,,0.000,6.000,5.000,1397.000,65.000,13.750,706.750,18.500,0.000,
2022-08-25 09:00:00+02:00,99.500,525.250,1121.500,0.000,0.000,0.000,0.000,6.000,5.000,1397.250,72.500,14.000,1076.000,18.500,0.000,
2022-08-25 10:00:00+02:00,98.000,521.750,1139.250,0.000,0.000,,0.000,6.500,5.000,1397.250,76.500,13.250,1418.000,18.250,0.000,
2022-08-25 11:00:00+02:00,96.750,424.000,1225.750,0.000,0.000,,0.000,7.000,5.000,1399.500,80.250,12.500,1607.000,19.000,0.000,
2022-08-25 12:00:00+02:00,98.500,345.750,1266.750,0.000,0.000,,0.000,6.750,5.000,1400.750,80.500,12.250,1649.500,18.000,0.000,
2022-08-25 13:00:00+02:00,97.750,341.500,1241.250,0.000,0.000,,0.000,7.000,5.000,1394.000,80.750,12.500,1618.500,18.000,0.000,
2022-08-25 14:00:00+02:00,97.500,342.500,1202.750,0.000,0.000,,0.000,7.000,5.000,1393.000,80.000,13.000,1487.500,18.250,0.000,
2022-08-25 15:00:00+02:00,97.500,342.750,1191.750,0.000,0.000,0.000,0.000,6.750,5.000,1391.750,80.000,13.750,1271.250,18.000,0.000,
2022-08-25 16:00:00+02:00,98.000,340.750,1156.250,0.000,0.000,,0.000,6.250,5.000,1391.500,75.250,13.750,939.750,19.000,0.250,
2022-08-25 17:00:00+02:00,98.000,340.250,1351.250,0.000,33.250,,0.000,6.500,5.000,1393.000,69.000,13.750,522.500,19.000,0.500,
2022-08-25 18:00:00+02:00,98.500,342.250,1285.750,0.000,121.000,,0.000,6.250,5.000,1390.500,58.000,13.500,163.000,19.250,1.000,
2022-08-25 19:00:00+02:00,99.250,340.250,1281.750,0.000,10.250,,0.000,5.500,5.000,1390.500,51.250,14.000,13.500,18.750,5.000,
2022-08-25 20:00:00+02:00,99.000,341.000,1342.500,0.000,86.500,,0.000,5.250,5.000,1388.500,51.000,14.000,0.000,19.250,9.250,
2022-08-25 21:00:00+02:00,96.500,335.000,1225.250,0.000,5.000,,0.000,5.000,5.000,1390.750,51.500,13.250,0.000,19.500,9.750,
2022-08-25 22:00:00+02:00,97.250,336.250,1027.250,0.000,0.000,,0.000,5.500,5.000,1392.750,51.000,12.500,0.000,19.500,8.500,
2022-08-25 23:00:00+02:00,98.250,340.250,996.500,0.000,0.000,,0.000,5.500,5.000,1393.000,50.500,12.750,0.000,19.500,5.750,
2022-08-26 00:00:00+02:00,101.500,336.250,1007.500,0.000,0.000,,0.000,6.000,5.000,1396.250,51.500,12.000,0.000,20.250,2.000,
2022-08-26 01:00:00+02:00,100.250,336.500,856.000,0.000,0.000,,0.000,6.000,5.000,1399.250,51.500,12.250,0.000,19.000,4.750,
2022-08-26 02:00:00+02:00,100.000,336.500,793.000,0.000,0.000,,0.000,6.000,5.000,1400.500,50.500,12.000,0.000,20.000,7.500,
2022-08-26 03:00:00+02:00,99.250,336.250,759.250,0.000,0.000,,0.000,6.000,5.000,1400.500,51.000,12.000,0.000,19.500,2.750,
2022-08-26 04:00:00+02:00,100.000,328.500,770.750,0.000,0.000,0.000,0.000,6.000,5.000,1400.250,50.000,12.000,0.000,19.750,3.750,
2022-08-26 05:00:00+02:00,100.250,331.500,815.250,0.000,0.000,,0.000,6.000,5.000,1402.000,50.500,12.000,0.750,21.250,5.250,
2022-08-26 06:00:00+02:00,98.750,325.000,1043.750,0.000,0.000,,0.000,6.000,5.000,1404.000,53.750,13.750,66.500,19.500,4.000,
2022-08-26 07:00:00+02:00,100.000,323.000,1088.250,0.000,0.000,,0.000,5.750,5.000,1403.500,57.250,14.000,354.000,18.750,2.250,
2022-08-26 08:00:00+02:00,100.500,331.750,1078.500,0.000,0.000,,0.000,5.750,5.000,1403.000,65.000,13.750,806.250,19.250,1.000,
2022-08-26 09:00:00+02:00,99.250,338.000,1095.500,0.000,0.250,,0.000,6.000,5.000,1399.500,73.000,12.750,1209.500,17.750,0.000,
2022-08-26 10:00:00+02:00,98.750,333.250,1032.750,0.000,0.333,0.000,0.000,6.000,5.000,1400.250,76.000,12.250,1529.000,18.750,0.000,
2022-08-26 11:00:00+02:00,100.000,337.250,1028.250,0.000,0.000,,0.000,6.000,5.000,1403.000,79.750,12.500,1702.250,18.250,0.000,
2022-08-26 12:00:00+02:00,99.250,337.000,1052.500,0.000,0.000,,0.000,5.000,5.000,1403.500,80.000,13.250,1750.250,19.750,0.000,
2022-08-26 13:00:00+02:00,99.750,334.000,1059.500,0.000,0.000,,0.000,5.250,5.000,1402.750,80.000,13.000,1710.000,19.250,0.000,
2022-08-26 14:00:00+02:00,100.000,333.000,979.500,0.000,0.000,,0.000,6.000,5.000,1402.750,80.250,13.250,1577.750,18.500,0.000,
2022-08-26 15:00:00+02:00,99.500,332.250,997.500,0.000,0.000,,0.000,6.000,5.000,1402.000,80.250,13.500,1329.250,19.500,0.250,
2022-08-26 16:00:00+02:00,98.500,335.750,1096.750,0.000,0.000,0.000,0.000,6.000,5.000,1400.000,75.500,14.000,976.000,18.750,0.000,
2022-08-26 17:00:00+02:00,98.750,336.250,1133.000,0.000,0.000,,0.000,7.000,5.000,1400.750,67.750,14.000,523.250,19.250,0.750,
2022-08-26 18:00:00+02:00,97.250,334.250,1138.000,0.000,0.000,,0.000,6.500,5.000,1399.500,57.500,14.000,151.000,18.750,0.750,
2022-08-26 19:00:00+02:00,98.250,331.000,1066.250,0.000,0.000,,0.000,6.000,5.000,1399.500,51.250,13.250,11.500,18.750,0.750,
2022-08-26 20:00:00+02:00,97.750,339.750,1058.250,0.000,0.000,,0.000,6.000,5.000,1399.250,51.000,13.500,0.000,19.750,4.000,
2022-08-26 21:00:00+02:00,97.250,333.000,1003.000,0.000,0.000,,0.000,6.000,5.000,1399.000,51.000,12.750,0.000,19.000,1.750,
2022-08-26 22:00:00+02:00,96.500,333.000,920.000,0.000,0.000,,0.000,6.000,5.000,1399.000,50.750,13.000,0.000,20.500,0.750,
2022-08-26 23:00:00+02:00,97.750,336.250,883.750,0.000,0.000,,0.000,6.000,5.000,1401.250,50.250,12.750,0.000,21.250,6.500,
2022-08-27 00:00:00+02:00,98.000,316.250,666.250,0.000,0.000,,0.000,6.000,5.000,1402.250,55.250,12.250,0.000,21.000,6.500,
2022-08-27 01:00:00+02:00,99.000,321.250,564.500,0.000,0.000,,0.000,6.000,5.000,1402.250,55.250,12.000,0.000,20.000,9.500,
2022-08-27 02:00:00+02:00,99.000,321.250,574.000,0.000,0.000,,0.000,6.000,5.000,1402.250,54.750,12.000,0.000,20.500,25.500,
2022-08-27 03:00:00+02:00,99.000,323.750,542.500,0.000,0.000,,0.000,6.000,5.000,1402.250,55.750,11.250,0.000,20.000,36.750,
2022-08-27 04:00:00+02:00,98.750,322.500,539.750,0.000,0.000,0.000,0.000,6.000,5.000,1402.250,54.750,11.000,0.000,19.000,26.000,
2022-08-27 05:00:00+02:00,97.250,323.500,576.250,0.000,0.000,,0.000,6.000,5.000,1400.500,54.250,11.000,0.500,18.750,20.500,
2022-08-27 06:00:00+02:00,96.500,310.000,549.500,0.000,0.000,,0.000,6.000,5.000,1401.000,57.250,12.500,65.500,20.500,17.250,
2022-08-27 07:00:00+02:00,97.250,313.250,544.250,0.000,0.000,,0.000,6.000,5.000,1401.750,61.250,12.000,364.000,20.000,23.500,
2022-08-27 08:00:00+02:00,97.000,316.000,526.000,0.000,0.000,,0.000,6.000,5.000,1402.000,69.000,12.750,826.000,19.500,20.500,
2022-08-27 09:00:00+02:00,96.500,314.750,530.750,0.000,0.000,,0.000,6.000,5.000,1401.500,76.750,12.750,1209.250,18.250,27.500,
2022-08-27 10:00:00+02:00,96.750,318.500,497.000,0.000,0.000,,0.000,6.250,5.000,1401.250,80.750,11.500,1505.250,19.750,20.250,
2022-08-27 11:00:00+02:00,96.500,317.250,512.250,0.000,0.000,0.000,0.000,7.000,5.000,1401.250,84.500,11.000,1665.500,14.250,14.250,
2022-08-27 12:00:00+02:00,95.750,312.750,505.250,0.000,0.000,,0.000,7.000,5.000,1399.250,84.750,11.000,1705.250,13.750,8.500,
2022-08-27 13:00:00+02:00,94.500,318.250,509.500,0.000,0.000,,0.000,7.000,5.000,1399.000,84.250,11.250,1690.750,18.000,4.250,
2022-08-27 14:00:00+02:00,94.500,331.000,508.000,0.000,0.000,,0.000,7.000,5.000,1399.000,84.500,10.750,1558.000,18.250,2.000,
2022-08-27 15:00:00+02:00,93.500,329.250,547.250,0.000,0.000,,0.000,7.000,5.000,1399.500,84.000,12.000,1260.250,18.500,2.500,
2022-08-27 16:00:00+02:00,95.000,331.000,611.500,0.000,0.000,,0.000,7.000,5.000,1400.000,79.750,12.750,897.250,19.000,5.750,
