,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2022-02-22 04:00:00+01:00,4287.000,7420.500,4602.750,5612.750,285.000,25.000,165.000,4489.500,1092.500,28.000,4083.250,270.750,139.500,3.000,0.000,815.750,4361.750,32953.750,0.000
2022-02-22 05:00:00+01:00,4338.500,9251.250,4458.000,5534.750,285.000,24.000,391.500,1941.750,1097.000,67.250,4087.000,288.000,145.250,3.000,0.000,799.000,4846.750,31686.250,0.000
2022-02-22 06:00:00+01:00,4509.250,9899.500,5249.750,6692.000,285.000,23.750,2850.500,404.250,1112.250,113.750,4085.500,288.000,143.250,3.750,0.000,797.500,4989.750,30606.000,0.000
2022-02-22 07:00:00+01:00,4719.000,10230.500,6987.750,8469.750,351.500,24.000,4464.250,177.750,1124.250,83.000,4087.250,385.250,166.500,369.750,0.000,792.750,3813.750,27952.500,0.000
2022-02-22 08:00:00+01:00,4781.000,10957.000,8169.500,8858.250,421.500,23.000,4186.250,114.000,1134.750,57.750,4090.250,423.750,183.000,3509.500,0.000,790.500,3325.000,24255.750,0.000
2022-02-22 09:00:00+01:00,4762.750,10915.000,8486.000,8813.250,521.000,23.000,2739.000,13.250,1136.250,77.250,4087.000,419.000,183.250,8329.000,0.000,713.500,2884.500,22664.750,0.000
2022-02-22 10:00:00+01:00,4695.250,10827.000,8384.750,8645.750,602.750,23.000,1680.250,30.750,1142.250,34.750,4090.750,418.500,185.000,10937.000,0.000,562.250,3390.500,22906.500,0.000
2022-02-22 11:00:00+01:00,4596.250,11283.000,8254.750,8178.000,604.500,23.000,507.250,242.750,1143.500,76.250,4092.000,418.000,186.000,11910.500,0.000,780.500,4492.000,24126.250,0.000
2022-02-22 12:00:00+01:00,4510.250,12092.250,7552.250,7723.750,554.750,24.000,237.250,831.250,1142.750,62.000,4087.750,418.000,186.500,11885.750,0.000,795.250,4990.750,26107.250,0.000
2022-02-22 13:00:00+01:00,4508.250,12350.250,7385.750,7074.250,602.000,24.000,287.250,679.250,1141.000,58.750,4081.500,418.250,187.000,10564.750,0.000,791.000,5294.750,27167.750,0.000
2022-02-22 14:00:00+01:00,4514.500,12547.250,7397.000,7023.750,602.750,24.000,429.500,412.500,1128.000,57.000,4077.500,418.000,187.500,8178.750,0.000,789.750,4592.750,27635.750,0.000
2022-02-22 15:00:00+01:00,4574.750,12590.000,7371.250,7241.250,603.000,24.000,1187.250,142.250,1124.500,59.000,4073.250,418.000,188.000,4714.250,0.000,798.000,4494.250,27582.500,0.000
2022-02-22 16:00:00+01:00,4681.250,12361.250,7381.250,8341.000,603.000,24.000,1629.500,288.750,1123.500,77.250,4069.250,418.000,186.250,1840.000,0.000,804.000,5018.250,29853.500,0.000
2022-02-22 17:00:00+01:00,4781.000,12446.000,7508.250,8330.500,526.750,24.000,2313.500,146.000,1134.000,132.500,4065.500,418.000,190.000,195.000,0.000,809.250,4994.500,33241.250,0.000
2022-02-22 18:00:00+01:00,4797.500,11766.750,7631.500,8773.000,420.250,24.000,1979.000,145.000,1111.250,64.500,4065.500,419.750,190.750,6.250,0.000,812.250,5262.750,35789.250,0.000
2022-02-22 19:00:00+01:00,4743.750,11226.250,7588.250,8180.750,289.750,24.000,932.000,423.750,1099.500,68.000,4064.250,413.000,187.250,5.750,0.000,812.250,5337.750,38430.000,0.000
2022-02-22 20:00:00+01:00,4602.500,10679.000,6321.250,6824.500,285.000,24.000,311.250,1172.250,1101.000,47.500,4064.500,347.500,157.750,3.000,0.000,818.500,5507.000,39442.000,0.000
2022-02-22 21:00:00+01:00,4517.500,9816.000,5520.000,6240.500,285.000,24.000,454.500,1381.000,1105.750,48.500,4069.000,273.250,141.750,3.250,0.000,834.750,5564.250,39187.000,0.000
2022-02-22 22:00:00+01:00,4419.250,9789.750,5194.250,5660.000,285.000,25.000,420.000,2493.500,1108.250,58.250,4073.500,273.000,141.000,4.000,0.000,844.500,5680.500,37563.250,0.000
2022-02-22 23:00:00+01:00,4377.000,8916.750,4714.750,5534.000,285.000,25.000,162.250,3933.750,1112.000,42.500,4071.750,273.000,141.000,4.000,0.000,848.000,5387.500,37068.500,0.000
2022-02-23 00:00:00+01:00,4309.750,8766.500,4410.500,5300.750,285.500,25.000,190.000,4402.250,1112.250,64.250,4057.750,273.000,141.000,3.250,0.000,833.250,5478.500,36148.000,0.000
